2018-08-21,1.8169
2018-08-20,1.7882
2018-08-17,1.7802
2018-08-16,1.8028
2018-08-15,1.8240
2018-08-14,1.8563
2018-08-13,1.8614
2018-08-10,1.8678
2018-08-09,1.8535
2018-08-08,1.8056
2018-08-07,1.8366
2018-08-06,1.7898
2018-08-03,1.8315
2018-08-02,1.8719
2018-08-01,1.9114
2018-07-31,1.9511
2018-07-30,1.9503
2018-07-27,1.9683
2018-07-26,1.9655
2018-07-25,1.9843
2018-07-24,1.9852
2018-07-23,1.9420
2018-07-20,1.9492
2018-07-19,1.9283
2018-07-18,1.9346
2018-07-17,1.9421
2018-07-16,1.9516
2018-07-13,1.9605
2018-07-12,1.9368
2018-07-11,1.8934
2018-07-10,1.9210
2018-07-09,1.9062
2018-07-06,1.8535
2018-07-05,1.8525
2018-07-04,1.8779
2018-07-03,1.9049
2018-07-02,1.9080
2018-06-29,1.9627
2018-06-28,1.9113
2018-06-27,1.9354
2018-06-26,1.9821
2018-06-25,2.0028
2018-06-22,2.0171
2018-06-21,1.9988
2018-06-20,2.0208
2018-06-19,1.9895
2018-06-15,2.0667
2018-06-14,2.0818
2018-06-13,2.0830
2018-06-12,2.1043
2018-06-11,2.0605
2018-06-08,2.0760
2018-06-07,2.0971
2018-06-06,2.1016
2018-06-05,2.1072
2018-06-04,2.0795
2018-06-01,2.0636
2018-05-31,2.0883
2018-05-30,2.0420
2018-05-29,2.0613
2018-05-28,2.0848
2018-05-25,2.0610
2018-05-24,2.0549
2018-05-23,2.0595
2018-05-22,2.0774
2018-05-21,2.0718
2018-05-18,2.0630
2018-05-17,2.0416
2018-05-16,2.0627
2018-05-15,2.0597
2018-05-14,2.0385
2018-05-11,2.0279
2018-05-10,2.0482
2018-05-09,2.0299
2018-05-08,2.0236
2018-05-07,2.0085
2018-05-04,1.9679
2018-05-03,1.9590
2018-05-02,1.9471
2018-04-27,1.9234
2018-04-26,1.9137
2018-04-25,1.9435
2018-04-24,1.9438
2018-04-23,1.9007
2018-04-20,1.9107
2018-04-19,1.9439
2018-04-18,1.9205
2018-04-17,1.9226
2018-04-16,1.9587
2018-04-13,1.9734
2018-04-12,1.9879
2018-04-11,1.9970
2018-04-10,1.9889
2018-04-09,1.9617
2018-04-04,1.9579
2018-04-03,1.9468
