,ts_code,symbol,name,area,industry,list_date
293,000957.SZ,000957,中通客车,山东,汽车整车,20000113
294,000958.SZ,000958,电投产融,河北,多元金融,19991223
295,000962.SZ,000962,东方钽业,宁夏,小金属,20000120
296,000965.SZ,000965,天保基建,天津,区域地产,20000406
297,000966.SZ,000966,长源电力,湖北,火力发电,20000316
298,000967.SZ,000967,盈峰环境,浙江,环境保护,20000330
299,000968.SZ,000968,蓝焰控股,山西,石油开采,20000622
300,000969.SZ,000969,安泰科技,北京,小金属,20000529
301,000970.SZ,000970,中科三环,北京,矿物制品,20000420
302,000972.SZ,000972,中基健康,新疆,食品,20000926
303,000973.SZ,000973,佛塑科技,广东,塑料,20000525
304,000978.SZ,000978,桂林旅游,广西,旅游景点,20000518
305,000980.SZ,000980,众泰汽车,浙江,汽车配件,20000616
306,000982.SZ,000982,中银绒业,宁夏,电气设备,20000706
307,000985.SZ,000985,大庆华科,黑龙江,化工原料,20000726
308,000990.SZ,000990,诚志股份,江西,化工原料,20000706
309,000993.SZ,000993,闽东电力,福建,水力发电,20000731
310,000995.SZ,000995,皇台酒业,甘肃,白酒,20000807
311,000996.SZ,000996,中期退,,,20000718
312,000997.SZ,000997,新大陆,福建,IT设备,20000807
313,001696.SZ,001696,宗申动力,重庆,摩托车,19970306
314,001872.SZ,001872,招商港口,深圳,港口,19930505
315,001896.SZ,001896,豫能控股,河南,火力发电,19980122
316,001914.SZ,001914,招商积余,深圳,房产服务,19940928
317,001965.SZ,001965,招商公路,天津,路桥,20171225
318,002003.SZ,002003,伟星股份,浙江,服饰,20040625
319,002004.SZ,002004,华邦健康,重庆,农药化肥,20040625
320,002009.SZ,002009,天奇股份,江苏,工程机械,20040629
321,002010.SZ,002010,传化智联,浙江,仓储物流,20040629
322,002011.SZ,002011,盾安环境,浙江,家用电器,20040705
323,002012.SZ,002012,凯恩股份,浙江,造纸,20040705
324,002014.SZ,002014,永新股份,安徽,塑料,20040708
325,002015.SZ,002015,协鑫能科,江苏,新型电力,20040708
326,002016.SZ,002016,世荣兆业,广东,区域地产,20040708
327,002017.SZ,002017,东信和平,广东,通信设备,20040713
328,002019.SZ,002019,亿帆医药,浙江,化学制药,20040713
329,002020.SZ,002020,京新药业,浙江,化学制药,20040715
330,002022.SZ,002022,科华生物,上海,医疗保健,20040721
331,002023.SZ,002023,海特高新,四川,航空,20040721
332,002026.SZ,002026,山东威达,山东,机械基件,20040727
333,002029.SZ,002029,七匹狼,福建,服饰,20040806
334,002033.SZ,002033,丽江股份,云南,旅游景点,20040825
335,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
336,002035.SZ,002035,华帝股份,广东,家用电器,20040901
337,002036.SZ,002036,联创电子,江西,元器件,20040903
338,002037.SZ,002037,保利联合,贵州,化工原料,20040908
339,002038.SZ,002038,双鹭药业,北京,生物制药,20040909
340,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
341,002040.SZ,002040,南京港,江苏,港口,20050325
342,002042.SZ,002042,华孚时尚,安徽,纺织,20050427
343,002043.SZ,002043,兔宝宝,浙江,其他建材,20050510
344,002045.SZ,002045,国光电器,广东,元器件,20050523
345,002046.SZ,002046,国机精工,河南,机械基件,20050526
346,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
347,002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603
348,002051.SZ,002051,中工国际,北京,建筑工程,20060619
349,002053.SZ,002053,云南能投,云南,食品,20060627
350,002054.SZ,002054,德美化工,广东,染料涂料,20060725
351,002055.SZ,002055,得润电子,深圳,元器件,20060725
352,002057.SZ,002057,中钢天源,安徽,矿物制品,20060802
353,002058.SZ,002058,威尔泰,上海,电器仪表,20060802
354,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
355,002060.SZ,002060,广东建工,广东,建筑工程,20060810
356,002061.SZ,002061,浙江交科,浙江,建筑工程,20060816
357,002062.SZ,002062,宏润建设,浙江,建筑工程,20060816
358,002063.SZ,002063,远光软件,广东,软件服务,20060823
359,002064.SZ,002064,华峰化学,浙江,化纤,20060823
360,002066.SZ,002066,瑞泰科技,北京,其他建材,20060823
361,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
362,002068.SZ,002068,黑猫股份,江西,化工原料,20060915
