,ts_code,symbol,name,area,industry,list_date
37,000056.SZ,000056,皇庭国际,深圳,其他商业,19960708
38,000058.SZ,000058,深赛格,深圳,商品城,19961226
39,000059.SZ,000059,华锦股份,辽宁,石油加工,19970130
40,000060.SZ,000060,中金岭南,深圳,铅锌,19970123
41,000061.SZ,000061,农产品,深圳,农业综合,19970110
42,000062.SZ,000062,深圳华强,深圳,元器件,19970130
43,000063.SZ,000063,中兴通讯,深圳,通信设备,19971118
44,000065.SZ,000065,北方国际,北京,建筑工程,19980605
45,000066.SZ,000066,中国长城,深圳,IT设备,19970626
46,000068.SZ,000068,华控赛格,深圳,环境保护,19970611
47,000069.SZ,000069,华侨城A,深圳,全国地产,19970910
48,000070.SZ,000070,ST特信,深圳,通信设备,20000511
49,000078.SZ,000078,海王生物,深圳,医药商业,19981218
50,000088.SZ,000088,盐田港,深圳,港口,19970728
51,000089.SZ,000089,深圳机场,深圳,机场,19980420
52,000090.SZ,000090,天健集团,深圳,建筑工程,19990721
53,000096.SZ,000096,广聚能源,深圳,石油贸易,20000724
54,000099.SZ,000099,中信海直,深圳,空运,20000731
55,000100.SZ,000100,TCL科技,广东,元器件,20040130
56,000151.SZ,000151,中成股份,北京,商贸代理,20000906
57,000153.SZ,000153,丰原药业,安徽,化学制药,20000920
58,000155.SZ,000155,川能动力,四川,新型电力,20000926
59,000156.SZ,000156,华数传媒,浙江,影视音像,20000906
60,000157.SZ,000157,中联重科,湖南,工程机械,20001012
61,000158.SZ,000158,常山北明,河北,软件服务,20000724
62,000159.SZ,000159,国际实业,新疆,石油贸易,20000926
63,000166.SZ,000166,申万宏源,新疆,证券,20150126
64,000301.SZ,000301,东方盛虹,江苏,化纤,20000529
65,000333.SZ,000333,美的集团,广东,家用电器,20130918
66,000338.SZ,000338,潍柴动力,山东,汽车配件,20070430
67,000400.SZ,000400,许继电气,河南,电气设备,19970418
68,000401.SZ,000401,冀东水泥,河北,水泥,19960614
69,000402.SZ,000402,金融街,北京,全国地产,19960626
70,000403.SZ,000403,派林生物,山西,生物制药,19960628
71,000404.SZ,000404,长虹华意,江西,家用电器,19960619
72,000407.SZ,000407,胜利股份,山东,供气供热,19960703
73,000408.SZ,000408,藏格矿业,青海,农药化肥,19960628
74,000409.SZ,000409,云鼎科技,山东,软件服务,19960627
75,000410.SZ,000410,沈阳机床,辽宁,机床制造,19960718
76,000411.SZ,000411,英特集团,浙江,医药商业,19960716
77,000413.SZ,000413,东旭光电,河北,元器件,19960925
78,000415.SZ,000415,渤海租赁,新疆,多元金融,19960716
79,000417.SZ,000417,合肥百货,安徽,百货,19960812
80,000419.SZ,000419,通程控股,湖南,百货,19960816
81,000420.SZ,000420,吉林化纤,吉林,化纤,19960802
82,000421.SZ,000421,南京公用,江苏,供气供热,19960806
83,000422.SZ,000422,湖北宜化,湖北,农药化肥,19960815
84,000423.SZ,000423,东阿阿胶,山东,中成药,19960729
85,000425.SZ,000425,徐工机械,江苏,工程机械,19960828
86,000426.SZ,000426,兴业银锡,内蒙,铅锌,19960828
87,000428.SZ,000428,华天酒店,湖南,酒店餐饮,19960808
88,000429.SZ,000429,粤高速A,广东,路桥,19980220
89,000430.SZ,000430,张家界,湖南,旅游景点,19960829
90,000488.SZ,000488,晨鸣纸业,山东,造纸,20001120
