,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603363.SH,20210812,9.18,9.43,8.95,8.97,9.04,-0.07,-0.7743,173679.42,158055.021
1,603363.SH,20210811,8.83,9.08,8.81,9.04,8.98,0.06,0.6682,183967.98,165085.807
2,603363.SH,20210810,9.18,9.18,8.71,8.98,8.92,0.06,0.6726,327794.06,293353.602
3,603363.SH,20210809,8.28,8.92,8.21,8.92,8.11,0.81,9.9877,119364.66,104393.379
4,603363.SH,20210806,8.01,8.21,7.88,8.11,8.03,0.08,0.9963,83011.83,67071.286
5,603363.SH,20210805,8.09,8.22,8.01,8.03,8.1,-0.07,-0.8642,68043.9,55033.145
6,603363.SH,20210804,8.18,8.23,8.09,8.1,8.23,-0.13,-1.5796,72521.99,58961.095
7,603363.SH,20210803,8.14,8.46,8.1,8.23,8.21,0.02,0.2436,105365.13,87346.354
8,603363.SH,20210802,7.97,8.38,7.78,8.21,8.02,0.19,2.3691,144311.69,117400.207
9,603363.SH,20210730,7.72,8.04,7.6,8.02,7.72,0.3,3.886,136684.92,107462.558
10,603363.SH,20210729,7.95,8.05,7.67,7.72,7.84,-0.12,-1.5306,117236.62,91677.104
11,603363.SH,20210728,8.18,8.18,7.73,7.84,8.19,-0.35,-4.2735,78581.25,61924.37
12,603363.SH,20210727,8.42,8.52,8.18,8.19,8.45,-0.26,-3.0769,92325.94,76794.59
13,603363.SH,20210726,8.3,8.56,8.28,8.45,8.34,0.11,1.3189,93513.97,78892.973
14,603363.SH,20210723,8.63,8.63,8.31,8.34,8.68,-0.34,-3.9171,113375.17,95453.866
15,603363.SH,20210722,8.7,8.84,8.63,8.68,8.75,-0.07,-0.8,73091.94,63757.274
16,603363.SH,20210721,8.73,8.86,8.7,8.75,8.75,0.0,0.0,72570.73,63630.808
17,603363.SH,20210720,8.63,8.82,8.53,8.75,8.75,0.0,0.0,51130.12,44668.278
18,603363.SH,20210719,8.98,8.98,8.46,8.75,9.19,-0.44,-4.7878,153521.58,133236.343
19,603363.SH,20210716,9.51,9.55,9.12,9.19,9.59,-0.4,-4.171,152538.65,141198.578
20,603363.SH,20210715,9.7,9.73,9.53,9.59,9.76,-0.17,-1.7418,84614.15,81218.186
21,603363.SH,20210714,9.77,9.93,9.64,9.76,9.77,-0.01,-0.1024,111062.44,108761.961
22,603363.SH,20210713,9.65,9.79,9.53,9.77,9.66,0.11,1.1387,100792.46,97624.229
23,603363.SH,20210712,9.63,9.73,9.56,9.66,9.68,-0.02,-0.2066,87128.2,83941.765
24,603363.SH,20210709,9.55,9.77,9.51,9.68,9.53,0.15,1.574,103473.68,99740.348
25,603363.SH,20210708,9.83,9.83,9.51,9.53,9.83,-0.3,-3.0519,125160.94,120452.687
26,603363.SH,20210707,10.01,10.12,9.76,9.83,10.12,-0.29,-2.8656,141250.84,139154.028
27,603363.SH,20210706,10.22,10.39,9.91,10.12,10.3,-0.18,-1.7476,154198.77,155320.467
28,603363.SH,20210705,10.55,10.55,10.18,10.3,10.56,-0.26,-2.4621,155102.12,160119.556
29,603363.SH,20210702,10.22,10.6,10.15,10.56,10.43,0.13,1.2464,201551.1,211188.924
30,603363.SH,20210701,10.22,10.56,10.22,10.43,10.3,0.13,1.2621,195308.3,203128.114
