,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688550.SH,20210812,90.5,96.4,90.33,95.42,90.76,4.66,5.1344,8722.96,81839.347
1,688550.SH,20210811,92.0,92.0,90.33,90.76,92.08,-1.32,-1.4335,4452.73,40485.507
2,688550.SH,20210810,91.5,92.85,91.2,92.08,91.95,0.13,0.1414,3835.11,35294.31
3,688550.SH,20210809,93.35,93.35,91.0,91.95,93.15,-1.2,-1.2882,4764.49,43682.504
4,688550.SH,20210806,95.15,95.63,92.55,93.15,95.64,-2.49,-2.6035,5489.27,51460.286
5,688550.SH,20210805,93.1,96.49,93.1,95.64,94.1,1.54,1.6366,8112.11,77225.887
6,688550.SH,20210804,91.58,94.59,89.41,94.1,92.0,2.1,2.2826,7025.74,64944.223
7,688550.SH,20210803,93.28,93.28,91.62,92.0,92.87,-0.87,-0.9368,2908.68,26837.564
8,688550.SH,20210802,92.11,94.9,92.06,92.87,92.06,0.81,0.8799,4583.18,42561.407
9,688550.SH,20210730,91.14,92.2,90.3,92.06,91.88,0.18,0.1959,5195.42,47333.809
10,688550.SH,20210729,87.97,92.38,87.43,91.88,87.02,4.86,5.5849,6401.89,57824.28
11,688550.SH,20210728,90.39,90.45,85.05,87.02,91.25,-4.23,-4.6356,5696.56,50133.504
12,688550.SH,20210727,88.24,93.39,88.24,91.25,88.25,3.0,3.3994,7504.75,68665.219
13,688550.SH,20210726,90.48,91.25,87.2,88.25,90.48,-2.23,-2.4646,4272.68,38100.959
14,688550.SH,20210723,93.1,93.85,90.0,90.48,92.98,-2.5,-2.6888,4377.38,40055.684
15,688550.SH,20210722,91.04,93.35,89.88,92.98,91.04,1.94,2.1309,5287.74,48549.36
16,688550.SH,20210721,89.34,91.23,89.34,91.04,89.48,1.56,1.7434,2723.72,24660.401
17,688550.SH,20210720,90.08,90.08,88.55,89.48,90.08,-0.6,-0.6661,2774.08,24677.588
18,688550.SH,20210719,90.15,90.42,89.1,90.08,90.15,-0.07,-0.0776,2541.04,22819.773
19,688550.SH,20210716,91.79,91.8,89.88,90.15,91.22,-1.07,-1.173,3315.14,30054.476
20,688550.SH,20210715,93.33,93.33,90.4,91.22,93.33,-2.11,-2.2608,4832.75,44148.197
21,688550.SH,20210714,93.93,94.64,92.87,93.33,93.61,-0.28,-0.2991,2906.28,27230.471
22,688550.SH,20210713,95.54,95.55,93.5,93.61,95.51,-1.9,-1.9893,4271.45,40166.732
23,688550.SH,20210712,96.35,97.37,94.51,95.51,95.86,-0.35,-0.3651,6110.25,58392.094
24,688550.SH,20210709,94.32,96.9,92.89,95.86,94.2,1.66,1.7622,6372.3,61046.698
25,688550.SH,20210708,92.21,96.28,91.72,94.2,91.97,2.23,2.4247,9112.77,86051.328
26,688550.SH,20210707,89.5,92.96,88.52,91.97,89.96,2.01,2.2343,5198.57,47615.884
27,688550.SH,20210706,91.9,91.9,88.88,89.96,91.55,-1.59,-1.7368,5267.89,47474.753
28,688550.SH,20210705,93.35,93.43,90.68,91.55,93.04,-1.49,-1.6015,5274.93,48318.668
29,688550.SH,20210702,90.88,93.38,90.5,93.04,91.65,1.39,1.5166,4760.18,43903.49
30,688550.SH,20210701,91.69,94.1,90.41,91.65,91.17,0.48,0.5265,6786.15,62669.777
