,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603633.SH,20210812,11.6,11.96,11.52,11.94,11.69,0.25,2.1386,77565.56,91869.242
1,603633.SH,20210811,11.2,11.85,11.06,11.69,11.2,0.49,4.375,76594.63,88152.009
2,603633.SH,20210810,11.21,11.34,11.03,11.2,11.09,0.11,0.9919,39467.7,44129.388
3,603633.SH,20210809,10.91,11.2,10.81,11.09,11.01,0.08,0.7266,32546.8,35914.627
4,603633.SH,20210806,10.93,11.22,10.77,11.01,10.93,0.08,0.7319,32825.87,36241.428
5,603633.SH,20210805,11.18,11.22,10.71,10.93,11.22,-0.29,-2.5847,48094.77,52622.075
6,603633.SH,20210804,10.9,11.34,10.85,11.22,10.98,0.24,2.1858,42109.87,46814.82
7,603633.SH,20210803,11.37,11.48,10.98,10.98,11.37,-0.39,-3.4301,51894.03,57902.188
8,603633.SH,20210802,11.18,11.44,10.9,11.37,11.13,0.24,2.1563,49328.72,55414.944
9,603633.SH,20210730,10.84,11.5,10.67,11.13,10.84,0.29,2.6753,69574.31,77515.422
10,603633.SH,20210729,10.71,10.95,10.56,10.84,10.47,0.37,3.5339,61294.71,65941.736
11,603633.SH,20210728,11.28,11.28,10.41,10.47,11.4,-0.93,-8.1579,75534.17,80644.446
12,603633.SH,20210727,11.3,12.33,11.3,11.4,11.22,0.18,1.6043,87155.19,101889.087
13,603633.SH,20210726,11.54,11.9,11.2,11.22,11.71,-0.49,-4.1845,68969.16,79382.851
14,603633.SH,20210723,11.88,12.32,11.63,11.71,11.81,-0.1,-0.8467,84615.25,101046.393
15,603633.SH,20210722,12.1,12.1,11.77,11.81,12.13,-0.32,-2.6381,83831.86,99572.242
16,603633.SH,20210721,12.1,12.56,12.08,12.13,12.28,-0.15,-1.2215,100200.84,123246.424
17,603633.SH,20210720,12.08,12.49,11.9,12.28,12.5,-0.22,-1.76,114146.58,138641.787
18,603633.SH,20210719,11.92,12.99,11.62,12.5,11.92,0.58,4.8658,170255.07,206400.833
19,603633.SH,20210716,11.5,12.4,11.36,11.92,11.5,0.42,3.6522,187665.16,223655.062
20,603633.SH,20210715,12.06,12.08,11.3,11.5,11.97,-0.47,-3.9265,167879.47,194598.528
21,603633.SH,20210714,10.81,11.97,10.81,11.97,10.88,1.09,10.0184,139352.29,165671.211
22,603633.SH,20210713,11.03,11.13,10.75,10.88,11.2,-0.32,-2.8571,57645.12,62842.069
23,603633.SH,20210712,11.01,11.4,10.9,11.2,10.94,0.26,2.3766,77692.83,86585.888
24,603633.SH,20210709,10.94,10.99,10.63,10.94,11.0,-0.06,-0.5455,67000.94,72317.486
25,603633.SH,20210708,11.36,11.44,10.73,11.0,11.45,-0.45,-3.9301,115607.1,126944.389
26,603633.SH,20210707,11.56,12.08,11.44,11.45,11.8,-0.35,-2.9661,118695.37,138910.538
27,603633.SH,20210706,11.33,11.82,11.19,11.8,11.27,0.53,4.7028,136247.35,157190.531
28,603633.SH,20210705,11.62,11.71,11.1,11.27,11.61,-0.34,-2.9285,130490.44,147453.881
29,603633.SH,20210702,11.44,12.6,10.94,11.61,11.5,0.11,0.9565,212284.82,248975.998
30,603633.SH,20210701,10.42,11.5,10.38,11.5,10.45,1.05,10.0478,155302.7,170817.946
