,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,605158.SH,20210812,8.37,8.39,8.28,8.32,8.37,-0.05,-0.5974,18620.5,15495.554
1,605158.SH,20210811,8.2,8.43,8.18,8.37,8.2,0.17,2.0732,41497.81,34561.056
2,605158.SH,20210810,8.23,8.23,8.16,8.2,8.19,0.01,0.1221,16279.11,13327.7
3,605158.SH,20210809,8.15,8.22,8.05,8.19,8.15,0.04,0.4908,25438.16,20748.789
4,605158.SH,20210806,8.15,8.15,8.03,8.15,8.15,0.0,0.0,24295.3,19649.437
5,605158.SH,20210805,8.15,8.21,8.08,8.15,8.15,0.0,0.0,17254.52,14046.713
6,605158.SH,20210804,8.27,8.27,8.14,8.15,8.16,-0.01,-0.1225,27513.4,22489.198
7,605158.SH,20210803,8.23,8.36,8.13,8.16,8.29,-0.13,-1.5682,25757.5,21221.095
8,605158.SH,20210802,8.21,8.32,8.15,8.29,8.28,0.01,0.1208,19014.63,15684.426
9,605158.SH,20210730,8.24,8.31,8.18,8.28,8.25,0.03,0.3636,13229.1,10910.986
10,605158.SH,20210729,8.08,8.31,8.08,8.25,8.07,0.18,2.2305,17458.1,14324.805
11,605158.SH,20210728,8.14,8.17,8.0,8.07,8.15,-0.08,-0.9816,17884.3,14448.965
12,605158.SH,20210727,8.26,8.36,8.12,8.15,8.24,-0.09,-1.0922,19429.37,15937.691
13,605158.SH,20210726,8.42,8.42,8.21,8.24,8.46,-0.22,-2.6005,26507.44,21986.708
14,605158.SH,20210723,8.48,8.58,8.38,8.46,8.44,0.02,0.237,27067.3,22967.409
15,605158.SH,20210722,8.4,8.47,8.36,8.44,8.4,0.04,0.4762,16751.15,14120.603
16,605158.SH,20210721,8.46,8.52,8.38,8.4,8.46,-0.06,-0.7092,24310.4,20491.543
17,605158.SH,20210720,8.5,8.55,8.35,8.46,8.67,-0.21,-2.4221,48004.6,40473.166
18,605158.SH,20210719,8.29,8.81,8.26,8.67,8.03,0.64,7.9701,95378.94,81871.714
19,605158.SH,20210716,8.04,8.08,8.01,8.03,8.09,-0.06,-0.7417,14635.7,11756.205
20,605158.SH,20210715,8.21,8.24,8.03,8.09,8.18,-0.09,-1.1002,16036.9,12981.597
21,605158.SH,20210714,8.24,8.28,8.16,8.18,8.26,-0.08,-0.9685,10333.8,8474.129
22,605158.SH,20210713,8.26,8.28,8.17,8.26,8.26,0.0,0.0,12271.6,10091.701
23,605158.SH,20210712,8.23,8.3,8.23,8.26,8.24,0.02,0.2427,13040.6,10767.297
24,605158.SH,20210709,8.28,8.31,8.17,8.24,8.21,0.03,0.3654,10240.39,8429.346
25,605158.SH,20210708,8.29,8.36,8.2,8.21,8.31,-0.1,-1.2034,13817.52,11399.351
26,605158.SH,20210707,8.2,8.35,8.2,8.31,8.19,0.12,1.4652,16275.72,13493.021
27,605158.SH,20210706,8.15,8.23,8.15,8.19,8.17,0.02,0.2448,9341.79,7645.852
28,605158.SH,20210705,8.09,8.22,8.08,8.17,8.09,0.08,0.9889,11038.93,9017.51
29,605158.SH,20210702,8.2,8.21,8.08,8.09,8.2,-0.11,-1.3415,15686.79,12727.045
30,605158.SH,20210701,8.28,8.35,8.18,8.2,8.29,-0.09,-1.0856,19227.82,15810.261
