,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688139.SH,20210812,121.35,127.77,119.55,120.57,121.31,-0.74,-0.61,23012.23,283406.801
1,688139.SH,20210811,121.9,123.65,117.87,121.31,121.85,-0.54,-0.4432,26893.46,325912.288
2,688139.SH,20210810,113.35,123.8,113.35,121.85,113.32,8.53,7.5274,28998.43,349178.208
3,688139.SH,20210809,110.52,115.49,110.07,113.32,112.14,1.18,1.0523,17658.35,199252.291
4,688139.SH,20210806,119.27,119.99,110.1,112.14,119.26,-7.12,-5.9701,19332.36,218177.772
5,688139.SH,20210805,114.29,120.0,113.33,119.26,114.33,4.93,4.3121,24588.08,290485.122
6,688139.SH,20210804,114.39,116.48,112.92,114.33,115.02,-0.69,-0.5999,19593.24,223733.564
7,688139.SH,20210803,108.75,117.75,107.66,115.02,107.34,7.68,7.1548,27606.77,313147.578
8,688139.SH,20210802,107.0,111.88,105.19,107.34,104.31,3.03,2.9048,20975.76,226137.089
9,688139.SH,20210730,107.44,109.5,102.55,104.31,108.54,-4.23,-3.8972,15882.61,166287.476
10,688139.SH,20210729,107.34,110.84,106.5,108.54,107.81,0.73,0.6771,19522.03,210904.367
11,688139.SH,20210728,107.65,113.5,103.45,107.81,109.26,-1.45,-1.3271,24367.64,265219.889
12,688139.SH,20210727,101.2,113.49,101.13,109.26,101.8,7.46,7.3281,30562.69,333707.372
13,688139.SH,20210726,97.9,102.89,96.99,101.8,97.93,3.87,3.9518,20090.85,202043.432
14,688139.SH,20210723,98.8,99.9,95.5,97.93,99.4,-1.47,-1.4789,14697.54,142635.189
15,688139.SH,20210722,103.98,105.54,99.3,99.4,104.59,-5.19,-4.9622,24893.61,251791.102
16,688139.SH,20210721,99.77,107.27,98.08,104.59,99.4,5.19,5.2213,21072.99,218246.893
17,688139.SH,20210720,100.5,101.82,98.82,99.4,101.05,-1.65,-1.6329,11821.88,118051.096
18,688139.SH,20210719,102.02,103.82,99.31,101.05,102.5,-1.45,-1.4146,14541.94,147006.847
19,688139.SH,20210716,103.92,105.85,101.24,102.5,104.45,-1.95,-1.8669,11299.57,116666.016
20,688139.SH,20210715,108.79,110.0,102.95,104.45,108.92,-4.47,-4.1039,22565.12,236736.486
21,688139.SH,20210714,109.7,111.33,107.07,108.92,108.08,0.84,0.7772,12688.95,138736.963
22,688139.SH,20210713,108.22,110.8,106.42,108.08,107.56,0.52,0.4835,19525.88,210341.568
23,688139.SH,20210712,108.59,110.3,106.21,107.56,108.62,-1.06,-0.9759,17415.02,188384.72
24,688139.SH,20210709,110.07,111.5,105.24,108.62,111.28,-2.66,-2.3904,16835.28,181945.512
25,688139.SH,20210708,109.05,112.89,107.58,111.28,106.65,4.63,4.3413,18541.15,205688.615
26,688139.SH,20210707,103.57,107.89,103.0,106.65,104.54,2.11,2.0184,17804.65,189408.156
27,688139.SH,20210706,107.0,107.98,102.06,104.54,112.65,-8.11,-7.1993,33023.83,345613.272
28,688139.SH,20210705,112.6,114.38,109.7,112.65,111.42,1.23,1.1039,17911.65,200966.73
29,688139.SH,20210702,111.86,116.0,111.05,111.42,114.13,-2.71,-2.3745,20531.33,232878.8
30,688139.SH,20210701,106.55,116.98,106.01,114.13,105.1,9.03,8.5918,30250.38,341137.821
