,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002319.SZ,20210812,13.3,13.6,13.2,13.58,13.3,0.28,2.1053,13321.0,17945.949
1,002319.SZ,20210811,13.23,13.56,13.2,13.3,13.41,-0.11,-0.8203,7109.02,9452.283
2,002319.SZ,20210810,12.9,13.5,12.9,13.41,13.27,0.14,1.055,8332.92,11142.403
3,002319.SZ,20210809,13.6,13.61,13.2,13.27,13.52,-0.25,-1.8491,11083.92,14765.881
4,002319.SZ,20210806,13.24,13.78,13.24,13.52,13.5,0.02,0.1481,11642.0,15781.395
5,002319.SZ,20210805,13.69,13.69,13.21,13.5,13.59,-0.09,-0.6623,8383.0,11265.786
6,002319.SZ,20210804,13.65,13.72,13.38,13.59,13.57,0.02,0.1474,8072.5,10895.726
7,002319.SZ,20210803,13.67,13.74,13.35,13.57,13.44,0.13,0.9673,14685.2,19846.254
8,002319.SZ,20210802,12.61,13.61,12.3,13.44,12.63,0.81,6.4133,26477.14,35364.785
9,002319.SZ,20210730,12.98,13.19,12.5,12.63,13.14,-0.51,-3.8813,20316.18,25953.685
10,002319.SZ,20210729,12.32,13.29,12.32,13.14,12.32,0.82,6.6558,20618.02,26682.916
11,002319.SZ,20210728,12.46,12.49,11.47,12.32,12.6,-0.28,-2.2222,27202.0,32823.267
12,002319.SZ,20210727,14.19,14.19,12.6,12.6,14.0,-1.4,-10.0,64120.57,83102.998
13,002319.SZ,20210726,13.47,14.82,13.36,14.0,13.47,0.53,3.9347,74235.92,106546.26
14,002319.SZ,20210723,13.71,13.87,13.32,13.47,13.8,-0.33,-2.3913,23022.0,31158.52
15,002319.SZ,20210722,13.9,14.1,13.79,13.8,13.9,-0.1,-0.7194,11842.0,16430.044
16,002319.SZ,20210721,14.19,14.19,13.83,13.9,13.96,-0.06,-0.4298,7843.0,10929.019
17,002319.SZ,20210720,13.81,14.08,13.61,13.96,13.93,0.03,0.2154,14868.0,20673.202
18,002319.SZ,20210719,14.22,14.28,13.86,13.93,14.22,-0.29,-2.0394,18992.0,26692.075
19,002319.SZ,20210716,14.28,14.43,14.03,14.22,14.27,-0.05,-0.3504,19177.0,27324.121
20,002319.SZ,20210715,14.49,14.64,14.2,14.27,14.67,-0.4,-2.7267,21524.0,30898.576
21,002319.SZ,20210714,14.43,14.88,14.43,14.67,14.45,0.22,1.5225,20277.69,29745.606
22,002319.SZ,20210713,14.39,14.65,14.3,14.45,14.36,0.09,0.6267,26139.03,37769.464
23,002319.SZ,20210712,14.73,15.18,14.35,14.36,14.67,-0.31,-2.1132,51815.08,76209.474
24,002319.SZ,20210709,14.36,14.89,14.08,14.67,14.3,0.37,2.5874,43970.08,64469.819
25,002319.SZ,20210708,14.36,14.4,13.75,14.3,14.37,-0.07,-0.4871,57414.0,80680.25
26,002319.SZ,20210707,14.59,14.98,14.3,14.37,14.4,-0.03,-0.2083,81636.33,118669.409
27,002319.SZ,20210706,13.41,14.4,13.36,14.4,13.09,1.31,10.0076,59946.72,84264.898
28,002319.SZ,20210705,13.01,13.35,12.84,13.09,12.81,0.28,2.1858,23595.0,30927.19
29,002319.SZ,20210702,12.9,13.02,12.66,12.81,12.9,-0.09,-0.6977,12775.02,16506.966
30,002319.SZ,20210701,13.23,13.24,12.71,12.9,13.03,-0.13,-0.9977,16408.02,21117.228
