,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300884.SZ,20210812,23.8,24.85,23.71,24.55,23.89,0.66,2.7627,32239.36,78481.001
1,300884.SZ,20210811,23.65,24.12,23.33,23.89,23.65,0.24,1.0148,19746.4,46893.398
2,300884.SZ,20210810,23.6,24.07,23.46,23.65,23.71,-0.06,-0.2531,17162.86,40639.212
3,300884.SZ,20210809,22.9,23.74,22.9,23.71,22.9,0.81,3.5371,16959.22,39790.393
4,300884.SZ,20210806,22.99,23.18,22.61,22.9,22.9,0.0,0.0,11090.58,25378.29
5,300884.SZ,20210805,23.41,23.55,22.89,22.9,23.63,-0.73,-3.0893,19120.07,44232.439
6,300884.SZ,20210804,23.6,23.75,23.2,23.63,24.0,-0.37,-1.5417,25982.04,60917.654
7,300884.SZ,20210803,22.69,24.53,22.57,24.0,22.53,1.47,6.5246,51024.93,121507.09
8,300884.SZ,20210802,22.19,22.63,21.8,22.53,22.19,0.34,1.5322,18190.28,40546.389
9,300884.SZ,20210730,21.4,22.26,21.22,22.19,21.52,0.67,3.1134,18003.56,39439.937
10,300884.SZ,20210729,21.5,21.73,21.27,21.52,21.16,0.36,1.7013,13781.52,29649.33
11,300884.SZ,20210728,22.2,22.2,21.1,21.16,22.25,-1.09,-4.8989,18899.75,40385.373
12,300884.SZ,20210727,21.98,23.09,21.83,22.25,21.98,0.27,1.2284,20212.24,45246.384
13,300884.SZ,20210726,23.15,23.15,21.7,21.98,22.98,-1.0,-4.3516,21499.44,47954.111
14,300884.SZ,20210723,23.8,24.06,22.96,22.98,23.9,-0.92,-3.8494,19620.31,45763.317
15,300884.SZ,20210722,23.61,24.13,23.58,23.9,23.72,0.18,0.7589,15597.66,37144.332
16,300884.SZ,20210721,23.27,23.83,23.27,23.72,23.42,0.3,1.281,13112.05,31061.114
17,300884.SZ,20210720,23.5,23.78,23.28,23.42,23.63,-0.21,-0.8887,10952.46,25692.116
18,300884.SZ,20210719,23.47,23.68,23.13,23.63,23.47,0.16,0.6817,14277.39,33449.1
19,300884.SZ,20210716,23.7,23.97,23.47,23.47,23.7,-0.23,-0.9705,16375.05,38646.659
20,300884.SZ,20210715,24.73,24.88,23.57,23.7,24.69,-0.99,-4.0097,25389.09,60768.708
21,300884.SZ,20210714,25.38,25.38,24.62,24.69,25.24,-0.55,-2.1791,20375.09,50597.121
22,300884.SZ,20210713,24.99,25.65,24.91,25.24,24.99,0.25,1.0004,22379.58,56617.21
23,300884.SZ,20210712,24.98,25.32,24.7,24.99,24.66,0.33,1.3382,20844.28,52265.693
24,300884.SZ,20210709,24.99,24.99,24.38,24.66,24.87,-0.21,-0.8444,18172.04,44764.414
25,300884.SZ,20210708,25.27,25.45,24.66,24.87,25.41,-0.54,-2.1251,20540.99,51287.514
26,300884.SZ,20210707,25.39,25.6,25.03,25.41,25.38,0.03,0.1182,18669.99,47304.203
27,300884.SZ,20210706,25.01,25.48,24.88,25.38,25.0,0.38,1.52,20591.49,51908.445
28,300884.SZ,20210705,24.73,25.15,24.5,25.0,24.74,0.26,1.0509,17244.78,42911.987
29,300884.SZ,20210702,25.66,26.08,24.6,24.74,25.77,-1.03,-3.9969,31161.19,78187.631
30,300884.SZ,20210701,27.1,27.1,25.77,25.77,26.88,-1.11,-4.1295,29610.61,77642.266
