,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688488.SH,20210812,19.28,19.3,18.85,19.05,19.3,-0.25,-1.2953,15516.67,29547.065
1,688488.SH,20210811,19.6,19.88,19.2,19.3,19.8,-0.5,-2.5253,12687.57,24576.421
2,688488.SH,20210810,19.86,19.89,19.58,19.8,19.64,0.16,0.8147,7686.26,15171.731
3,688488.SH,20210809,19.6,19.7,19.47,19.64,19.59,0.05,0.2552,6317.3,12384.266
4,688488.SH,20210806,20.25,20.25,19.5,19.59,20.09,-0.5,-2.4888,10507.93,20576.198
5,688488.SH,20210805,20.54,20.65,20.03,20.09,20.33,-0.24,-1.1805,8200.05,16640.842
6,688488.SH,20210804,20.79,20.79,20.15,20.33,20.79,-0.46,-2.2126,14939.49,30376.876
7,688488.SH,20210803,20.0,21.1,19.95,20.79,20.16,0.63,3.125,21677.68,44670.351
8,688488.SH,20210802,20.04,20.46,19.91,20.16,20.04,0.12,0.5988,18086.32,36435.861
9,688488.SH,20210730,20.35,20.38,19.43,20.04,20.23,-0.19,-0.9392,8828.64,17463.886
10,688488.SH,20210729,20.16,20.43,20.16,20.23,20.16,0.07,0.3472,9904.87,20091.268
11,688488.SH,20210728,20.36,20.99,20.03,20.16,20.39,-0.23,-1.128,13151.27,26772.465
12,688488.SH,20210727,20.79,21.22,20.11,20.39,20.58,-0.19,-0.9232,10278.45,21182.248
13,688488.SH,20210726,21.67,21.75,20.47,20.58,21.76,-1.18,-5.4228,19508.71,40777.542
14,688488.SH,20210723,22.5,22.6,21.68,21.76,22.44,-0.68,-3.0303,11540.77,25379.585
15,688488.SH,20210722,22.2,22.49,21.8,22.44,22.25,0.19,0.8539,12083.45,26712.103
16,688488.SH,20210721,22.0,22.41,21.3,22.25,22.54,-0.29,-1.2866,20213.68,44333.967
17,688488.SH,20210720,21.7,23.13,21.7,22.54,21.67,0.87,4.0148,23988.02,54523.45
18,688488.SH,20210719,21.63,22.08,21.12,21.67,22.09,-0.42,-1.9013,17387.29,37311.743
19,688488.SH,20210716,22.74,22.75,22.08,22.09,22.15,-0.06,-0.2709,10554.36,23485.049
20,688488.SH,20210715,22.9,22.9,22.06,22.15,22.94,-0.79,-3.4438,14943.45,33317.5
21,688488.SH,20210714,22.52,23.4,22.41,22.94,22.39,0.55,2.4565,21960.32,50471.574
22,688488.SH,20210713,23.0,23.0,22.12,22.39,22.85,-0.46,-2.0131,12875.66,28837.106
23,688488.SH,20210712,23.2,23.59,22.59,22.85,23.06,-0.21,-0.9107,20144.79,46387.278
24,688488.SH,20210709,22.92,23.36,22.24,23.06,22.77,0.29,1.2736,17526.64,40169.112
25,688488.SH,20210708,23.71,23.78,22.55,22.77,23.47,-0.7,-2.9825,22405.77,51325.934
26,688488.SH,20210707,23.56,24.56,23.31,23.47,23.66,-0.19,-0.803,21619.88,51757.091
27,688488.SH,20210706,24.82,25.19,23.16,23.66,25.08,-1.42,-5.6619,35471.51,84827.534
28,688488.SH,20210705,25.6,25.6,24.7,25.08,25.63,-0.55,-2.1459,24217.52,60848.635
29,688488.SH,20210702,25.8,26.29,24.7,25.63,26.59,-0.96,-3.6104,41909.45,105550.841
30,688488.SH,20210701,23.5,27.21,23.31,26.59,23.46,3.13,13.3419,74882.45,193190.231
