,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601101.SH,20210812,6.63,6.74,6.54,6.64,6.64,0.0,0.0,264152.82,175991.781
1,601101.SH,20210811,6.45,6.7,6.41,6.64,6.38,0.26,4.0752,283980.74,186730.754
2,601101.SH,20210810,6.38,6.46,6.3,6.38,6.4,-0.02,-0.3125,242864.31,154761.441
3,601101.SH,20210809,6.77,6.78,6.3,6.4,6.63,-0.23,-3.4691,270772.77,174052.996
4,601101.SH,20210806,6.51,6.88,6.43,6.63,6.59,0.04,0.607,356843.41,237603.863
5,601101.SH,20210805,6.39,6.79,6.35,6.59,6.25,0.34,5.44,428629.94,282016.261
6,601101.SH,20210804,5.96,6.4,5.94,6.25,5.96,0.29,4.8658,408353.84,255427.743
7,601101.SH,20210803,5.91,6.24,5.89,5.96,5.84,0.12,2.0548,462491.62,280461.538
8,601101.SH,20210802,5.9,5.9,5.7,5.84,6.09,-0.25,-4.1051,291614.6,169883.985
9,601101.SH,20210730,5.95,6.37,5.84,6.09,5.85,0.24,4.1026,425824.46,260542.366
10,601101.SH,20210729,5.92,5.98,5.76,5.85,5.82,0.03,0.5155,227465.81,132986.824
11,601101.SH,20210728,6.0,6.03,5.63,5.82,5.88,-0.06,-1.0204,306188.94,179070.328
12,601101.SH,20210727,6.2,6.34,5.87,5.88,6.09,-0.21,-3.4483,349874.51,214747.91
13,601101.SH,20210726,6.09,6.23,5.93,6.09,6.01,0.08,1.3311,397661.74,242913.043
14,601101.SH,20210723,6.03,6.23,5.95,6.01,6.02,-0.01,-0.1661,414720.08,253552.784
15,601101.SH,20210722,6.13,6.13,6.01,6.02,6.18,-0.16,-2.589,348157.73,210733.738
16,601101.SH,20210721,6.06,6.26,5.86,6.18,6.04,0.14,2.3179,450345.6,273394.202
17,601101.SH,20210720,5.87,6.1,5.71,6.04,5.96,0.08,1.3423,420809.71,249446.237
18,601101.SH,20210719,6.1,6.21,5.92,5.96,6.03,-0.07,-1.1609,661730.09,400203.586
19,601101.SH,20210716,5.54,6.03,5.51,6.03,5.48,0.55,10.0365,569954.66,340409.447
20,601101.SH,20210715,5.42,5.55,5.33,5.48,5.44,0.04,0.7353,293844.66,159357.238
21,601101.SH,20210714,5.49,5.65,5.41,5.44,5.53,-0.09,-1.6275,377838.23,208069.378
22,601101.SH,20210713,5.13,5.55,5.09,5.53,5.18,0.35,6.7568,475606.1,252922.44
23,601101.SH,20210712,5.2,5.32,5.07,5.18,5.1,0.08,1.5686,549991.45,284201.769
24,601101.SH,20210709,4.95,5.1,4.95,5.1,4.64,0.46,9.9138,231551.16,116832.798
25,601101.SH,20210708,4.78,4.8,4.58,4.64,4.79,-0.15,-3.1315,204551.07,95268.834
26,601101.SH,20210707,4.78,4.82,4.66,4.79,4.83,-0.04,-0.8282,187533.78,88596.235
27,601101.SH,20210706,4.87,4.87,4.75,4.83,4.91,-0.08,-1.6293,175432.02,84409.696
28,601101.SH,20210705,4.85,4.93,4.81,4.91,4.83,0.08,1.6563,170754.04,83328.809
29,601101.SH,20210702,4.71,4.89,4.7,4.83,4.68,0.15,3.2051,207114.22,99804.697
30,601101.SH,20210701,4.85,4.9,4.68,4.68,4.86,-0.18,-3.7037,177324.83,85378.332
