,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002883.SZ,20210812,10.5,10.61,10.41,10.53,10.55,-0.02,-0.1896,3669.5,3862.438
1,002883.SZ,20210811,10.5,10.65,10.46,10.55,10.5,0.05,0.4762,7944.8,8412.317
2,002883.SZ,20210810,10.23,10.52,10.23,10.5,10.32,0.18,1.7442,8165.0,8518.813
3,002883.SZ,20210809,10.13,10.32,10.04,10.32,10.13,0.19,1.8756,6359.0,6511.195
4,002883.SZ,20210806,10.24,10.24,10.07,10.13,10.28,-0.15,-1.4591,3783.4,3832.219
5,002883.SZ,20210805,10.69,10.69,10.2,10.28,10.32,-0.04,-0.3876,7839.8,8138.389
6,002883.SZ,20210804,10.25,10.42,10.25,10.32,10.33,-0.01,-0.0968,4528.0,4665.015
7,002883.SZ,20210803,10.3,10.5,10.27,10.33,10.3,0.03,0.2913,6712.5,6979.38
8,002883.SZ,20210802,10.0,10.37,9.92,10.3,9.98,0.32,3.2064,8934.33,9105.722
9,002883.SZ,20210730,9.88,10.09,9.82,9.98,9.87,0.11,1.1145,7082.0,7040.896
10,002883.SZ,20210729,9.83,9.93,9.8,9.87,9.76,0.11,1.127,7877.46,7771.897
11,002883.SZ,20210728,10.12,10.12,9.71,9.76,10.09,-0.33,-3.2706,8798.7,8646.633
12,002883.SZ,20210727,10.18,10.32,10.05,10.09,10.22,-0.13,-1.272,7457.5,7608.703
13,002883.SZ,20210726,10.56,10.56,10.12,10.22,10.52,-0.3,-2.8517,8828.4,9106.949
14,002883.SZ,20210723,10.76,10.76,10.5,10.52,10.75,-0.23,-2.1395,10658.5,11274.23
15,002883.SZ,20210722,10.96,10.97,10.68,10.75,10.91,-0.16,-1.4665,10835.5,11687.293
16,002883.SZ,20210721,10.89,10.98,10.77,10.91,10.8,0.11,1.0185,7447.9,8124.544
17,002883.SZ,20210720,10.82,10.88,10.71,10.8,10.82,-0.02,-0.1848,3541.4,3817.248
18,002883.SZ,20210719,10.89,10.89,10.71,10.82,10.86,-0.04,-0.3683,4201.7,4529.567
19,002883.SZ,20210716,10.89,10.97,10.77,10.86,10.92,-0.06,-0.5495,6949.9,7559.417
20,002883.SZ,20210715,11.07,11.07,10.88,10.92,11.07,-0.15,-1.355,7892.0,8629.256
21,002883.SZ,20210714,11.25,11.3,11.05,11.07,11.16,-0.09,-0.8065,7141.8,7967.453
22,002883.SZ,20210713,11.27,11.33,11.18,11.24,11.25,-0.01,-0.0889,9918.6,11121.92
23,002883.SZ,20210712,11.28,11.44,11.22,11.25,11.23,0.02,0.1781,7640.4,8632.835
24,002883.SZ,20210709,11.25,11.32,11.17,11.23,11.26,-0.03,-0.2664,6318.96,7092.9
25,002883.SZ,20210708,11.41,11.41,10.8,11.26,11.41,-0.15,-1.3146,7175.4,8076.982
26,002883.SZ,20210707,11.44,11.55,11.39,11.41,11.44,-0.03,-0.2622,4915.1,5620.5
27,002883.SZ,20210706,11.47,11.58,11.4,11.44,11.48,-0.04,-0.3484,5314.5,6095.483
28,002883.SZ,20210705,11.27,11.48,11.2,11.48,11.29,0.19,1.6829,7365.3,8397.765
29,002883.SZ,20210702,11.31,11.33,11.13,11.29,11.31,-0.02,-0.1768,9420.3,10556.153
30,002883.SZ,20210701,11.55,11.58,11.29,11.31,11.46,-0.15,-1.3089,9731.16,11149.965
