,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301029.SZ,20210812,95.01,95.3,91.5,93.1,94.89,-1.79,-1.8864,19657.19,182981.685
1,301029.SZ,20210811,95.94,96.5,93.0,94.89,97.51,-2.62,-2.6869,19905.06,188817.67
2,301029.SZ,20210810,98.0,98.8,94.35,97.51,97.5,0.01,0.0103,21270.38,205668.578
3,301029.SZ,20210809,96.0,98.47,93.12,97.5,95.75,1.75,1.8277,14748.96,141660.739
4,301029.SZ,20210806,98.06,100.0,93.38,95.75,98.0,-2.25,-2.2959,18470.12,176811.117
5,301029.SZ,20210805,101.0,105.8,97.29,98.0,103.25,-5.25,-5.0847,26311.05,267950.178
6,301029.SZ,20210804,102.55,105.0,99.58,103.25,104.0,-0.75,-0.7212,22235.9,227062.756
7,301029.SZ,20210803,106.0,110.97,99.99,104.0,107.57,-3.57,-3.3188,31335.95,330064.876
8,301029.SZ,20210802,100.24,110.88,96.01,107.57,101.0,6.57,6.505,44094.17,464344.421
9,301029.SZ,20210730,95.99,103.8,93.11,101.0,97.05,3.95,4.0701,29353.17,292596.23
10,301029.SZ,20210729,97.57,102.9,93.1,97.05,94.5,2.55,2.6984,40500.9,399737.124
11,301029.SZ,20210728,91.03,98.56,90.3,94.5,94.94,-0.44,-0.4635,45082.38,426089.764
12,301029.SZ,20210727,104.02,106.88,93.0,94.94,107.01,-12.07,-11.2793,74030.18,747745.223
13,301029.SZ,20210726,99.01,111.02,96.0,107.01,109.8,-2.79,-2.541,117879.34,1213673.832
14,301029.SZ,20210723,115.0,118.05,102.1,109.8,14.14,95.66,676.5205,248648.03,2761789.616
