,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600736.SH,20210812,4.3,4.32,4.27,4.28,4.3,-0.02,-0.4651,34619.61,14817.842
1,600736.SH,20210811,4.28,4.35,4.26,4.3,4.28,0.02,0.4673,53767.48,23172.935
2,600736.SH,20210810,4.25,4.3,4.23,4.28,4.27,0.01,0.2342,39611.48,16899.483
3,600736.SH,20210809,4.21,4.3,4.2,4.27,4.21,0.06,1.4252,51083.98,21792.109
4,600736.SH,20210806,4.24,4.25,4.2,4.21,4.24,-0.03,-0.7075,33687.81,14200.672
5,600736.SH,20210805,4.2,4.29,4.19,4.24,4.22,0.02,0.4739,38080.66,16175.625
6,600736.SH,20210804,4.21,4.23,4.18,4.22,4.21,0.01,0.2375,27684.12,11635.805
7,600736.SH,20210803,4.23,4.25,4.2,4.21,4.23,-0.02,-0.4728,32697.21,13830.195
8,600736.SH,20210802,4.21,4.24,4.17,4.23,4.21,0.02,0.4751,33598.64,14157.813
9,600736.SH,20210730,4.25,4.25,4.17,4.21,4.23,-0.02,-0.4728,26240.0,11020.122
10,600736.SH,20210729,4.2,4.25,4.16,4.23,4.18,0.05,1.1962,41137.65,17337.369
11,600736.SH,20210728,4.27,4.27,4.15,4.18,4.27,-0.09,-2.1077,41569.0,17432.05
12,600736.SH,20210727,4.32,4.33,4.27,4.27,4.31,-0.04,-0.9281,27849.2,11983.034
13,600736.SH,20210726,4.39,4.43,4.29,4.31,4.41,-0.1,-2.2676,54815.21,23801.909
14,600736.SH,20210723,4.49,4.49,4.4,4.41,4.49,-0.08,-1.7817,42110.89,18630.217
15,600736.SH,20210722,4.46,4.51,4.37,4.49,4.46,0.03,0.6726,43946.78,19575.067
16,600736.SH,20210721,4.41,4.5,4.41,4.46,4.42,0.04,0.905,37825.96,16842.885
17,600736.SH,20210720,4.37,4.43,4.37,4.42,4.4,0.02,0.4545,25551.0,11257.613
18,600736.SH,20210719,4.48,4.48,4.38,4.4,4.47,-0.07,-1.566,48005.3,21192.735
19,600736.SH,20210716,4.56,4.58,4.47,4.47,4.55,-0.08,-1.7582,54049.0,24322.27
20,600736.SH,20210715,4.58,4.59,4.53,4.55,4.56,-0.01,-0.2193,33033.02,15048.89
21,600736.SH,20210714,4.58,4.61,4.55,4.56,4.57,-0.01,-0.2188,32369.17,14838.37
22,600736.SH,20210713,4.56,4.6,4.52,4.57,4.56,0.01,0.2193,34852.1,15913.611
23,600736.SH,20210712,4.56,4.59,4.55,4.56,4.54,0.02,0.4405,31125.07,14220.536
24,600736.SH,20210709,4.57,4.59,4.53,4.54,4.54,0.0,0.0,27784.0,12659.332
25,600736.SH,20210708,4.64,4.65,4.58,4.58,4.65,-0.07,-1.5054,32447.21,14973.903
26,600736.SH,20210707,4.7,4.71,4.63,4.65,4.7,-0.05,-1.0638,30872.49,14366.803
27,600736.SH,20210706,4.72,4.75,4.68,4.7,4.73,-0.03,-0.6342,28118.16,13239.666
28,600736.SH,20210705,4.7,4.75,4.7,4.73,4.72,0.01,0.2119,31852.4,15046.283
29,600736.SH,20210702,4.7,4.74,4.68,4.72,4.72,0.0,0.0,33837.37,15921.382
30,600736.SH,20210701,4.74,4.78,4.7,4.72,4.7,0.02,0.4255,50553.36,23957.184
