,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300519.SZ,20210812,18.73,19.39,18.53,18.83,18.48,0.35,1.8939,53773.5,102144.323
1,300519.SZ,20210811,18.55,18.79,18.36,18.48,18.74,-0.26,-1.3874,32303.0,59997.82
2,300519.SZ,20210810,18.93,19.09,18.52,18.74,18.94,-0.2,-1.056,43226.76,81261.297
3,300519.SZ,20210809,18.49,18.95,18.13,18.94,18.38,0.56,3.0468,43876.22,81692.267
4,300519.SZ,20210806,18.7,18.8,17.88,18.38,18.92,-0.54,-2.8541,48457.0,88094.109
5,300519.SZ,20210805,18.73,19.08,18.45,18.92,18.72,0.2,1.0684,51864.01,97472.548
6,300519.SZ,20210804,18.69,18.88,18.25,18.72,18.38,0.34,1.8498,51993.76,96487.275
7,300519.SZ,20210803,18.15,19.14,18.15,18.38,18.52,-0.14,-0.7559,71802.54,134402.988
8,300519.SZ,20210802,17.61,18.98,17.41,18.52,17.72,0.8,4.5147,68946.59,126492.654
9,300519.SZ,20210730,17.3,18.15,16.69,17.72,17.4,0.32,1.8391,49141.59,85229.722
10,300519.SZ,20210729,17.09,17.55,16.9,17.4,17.13,0.27,1.5762,38603.0,66614.561
11,300519.SZ,20210728,16.52,17.17,15.64,17.13,16.56,0.57,3.442,43124.0,71325.488
12,300519.SZ,20210727,17.8,17.84,16.5,16.56,17.73,-1.17,-6.599,51149.12,87243.806
13,300519.SZ,20210726,17.88,18.1,17.44,17.73,17.92,-0.19,-1.0603,41715.0,74104.731
14,300519.SZ,20210723,18.47,18.79,17.85,17.92,18.64,-0.72,-3.8627,52681.0,95812.709
15,300519.SZ,20210722,19.1,19.18,18.5,18.64,19.06,-0.42,-2.2036,44043.0,82102.745
16,300519.SZ,20210721,19.05,19.32,18.8,19.06,19.25,-0.19,-0.987,55581.0,105621.118
17,300519.SZ,20210720,19.01,19.59,18.92,19.25,19.25,0.0,0.0,75535.0,144995.284
18,300519.SZ,20210719,17.79,19.65,17.39,19.25,17.97,1.28,7.123,114042.33,214772.893
19,300519.SZ,20210716,18.58,18.7,17.97,17.97,18.79,-0.82,-4.364,47706.0,87240.947
20,300519.SZ,20210715,18.69,18.85,18.1,18.79,19.0,-0.21,-1.1053,58546.0,108379.203
21,300519.SZ,20210714,18.18,19.38,17.57,19.0,18.22,0.78,4.281,103028.0,193060.193
22,300519.SZ,20210713,18.41,18.47,18.0,18.22,18.5,-0.28,-1.5135,47688.49,86509.142
23,300519.SZ,20210712,17.58,18.5,17.32,18.5,17.47,1.03,5.8958,81453.5,146546.91
24,300519.SZ,20210709,17.26,17.7,17.21,17.47,17.34,0.13,0.7497,39773.0,69351.231
25,300519.SZ,20210708,17.74,17.86,17.3,17.34,17.88,-0.54,-3.0201,53590.0,93859.27
26,300519.SZ,20210707,17.58,17.99,17.51,17.88,17.83,0.05,0.2804,45814.0,81579.417
27,300519.SZ,20210706,18.11,18.46,17.52,17.83,18.17,-0.34,-1.8712,70216.67,125625.594
28,300519.SZ,20210705,18.65,18.65,18.03,18.17,19.18,-1.01,-5.2659,101633.87,185809.554
29,300519.SZ,20210702,20.16,20.16,18.8,19.18,20.8,-1.62,-7.7885,142479.48,274738.723
30,300519.SZ,20210701,17.82,21.4,17.56,20.8,17.93,2.87,16.0067,199225.61,393193.97
