,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603808.SH,20210812,15.3,15.38,15.01,15.18,15.3,-0.12,-0.7843,24591.77,37410.994
1,603808.SH,20210811,15.57,15.57,15.24,15.3,15.61,-0.31,-1.9859,15635.37,24051.119
2,603808.SH,20210810,15.39,15.63,15.25,15.61,15.32,0.29,1.893,24401.29,37841.148
3,603808.SH,20210809,14.98,15.43,14.8,15.32,15.01,0.31,2.0653,26819.22,40623.378
4,603808.SH,20210806,15.21,15.22,14.8,15.01,15.22,-0.21,-1.3798,21788.77,32638.647
5,603808.SH,20210805,15.21,15.5,15.07,15.22,15.3,-0.08,-0.5229,23085.94,35286.16
6,603808.SH,20210804,14.68,15.32,14.67,15.3,14.73,0.57,3.8697,45066.67,68093.137
7,603808.SH,20210803,14.71,14.94,14.64,14.73,14.71,0.02,0.136,18373.76,27082.499
8,603808.SH,20210802,14.46,14.81,14.15,14.71,14.5,0.21,1.4483,24087.82,34966.922
9,603808.SH,20210730,14.8,14.98,14.44,14.5,14.83,-0.33,-2.2252,27956.05,40755.88
10,603808.SH,20210729,15.0,15.17,14.58,14.83,14.82,0.01,0.0675,35930.14,53289.077
11,603808.SH,20210728,14.7,15.2,14.04,14.82,14.81,0.01,0.0675,42523.49,62668.961
12,603808.SH,20210727,14.73,14.98,14.39,14.81,14.78,0.03,0.203,52300.4,76884.778
13,603808.SH,20210726,15.39,15.65,14.72,14.78,15.39,-0.61,-3.9636,39296.15,59286.215
14,603808.SH,20210723,15.73,15.88,15.39,15.39,15.77,-0.38,-2.4096,36489.77,56939.837
15,603808.SH,20210722,15.87,15.9,15.67,15.77,15.94,-0.17,-1.0665,26507.44,41788.097
16,603808.SH,20210721,15.93,16.31,15.68,15.94,15.95,-0.01,-0.0627,48737.7,77818.637
17,603808.SH,20210720,16.28,16.46,15.8,15.95,16.52,-0.57,-3.4504,48268.28,77330.176
18,603808.SH,20210719,16.6,16.6,16.15,16.52,16.58,-0.06,-0.3619,36888.71,60443.561
19,603808.SH,20210716,16.78,16.8,16.43,16.58,16.92,-0.34,-2.0095,45834.29,76209.34
20,603808.SH,20210715,16.88,17.17,16.6,16.92,16.98,-0.06,-0.3534,59153.71,99673.512
21,603808.SH,20210714,17.08,17.36,16.83,16.98,17.09,-0.11,-0.6437,63115.76,107855.497
22,603808.SH,20210713,16.22,17.53,15.91,17.09,16.42,0.67,4.0804,122376.34,207350.898
23,603808.SH,20210712,16.02,16.97,15.86,16.42,16.2,0.22,1.358,148041.49,242611.963
24,603808.SH,20210709,16.19,16.79,15.39,16.2,15.26,0.94,6.1599,108135.36,172483.594
25,603808.SH,20210708,15.58,15.85,15.19,15.26,15.55,-0.29,-1.865,25027.25,38860.161
26,603808.SH,20210707,15.6,15.72,15.35,15.55,15.66,-0.11,-0.7024,13427.33,20868.152
27,603808.SH,20210706,15.67,15.8,15.43,15.66,15.67,-0.01,-0.0638,18234.43,28459.708
28,603808.SH,20210705,15.8,15.83,15.44,15.67,15.67,0.0,0.0,18345.88,28748.521
29,603808.SH,20210702,16.05,16.05,15.61,15.67,16.05,-0.38,-2.3676,24150.97,38021.046
30,603808.SH,20210701,15.93,16.19,15.75,16.05,15.8,0.25,1.5823,31533.66,50512.783
