,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002448.SZ,20210812,7.13,7.13,6.8,6.92,7.08,-0.16,-2.2599,272239.68,187812.75
1,002448.SZ,20210811,7.0,7.35,6.91,7.08,6.99,0.09,1.2876,417344.98,294779.909
2,002448.SZ,20210810,6.88,7.09,6.8,6.99,6.94,0.05,0.7205,426996.46,298111.173
3,002448.SZ,20210809,6.58,7.1,6.58,6.94,6.59,0.35,5.3111,601210.14,412172.292
4,002448.SZ,20210806,6.49,6.61,6.38,6.59,6.48,0.11,1.6975,260903.0,170282.285
5,002448.SZ,20210805,6.3,6.5,6.28,6.48,6.3,0.18,2.8571,209672.5,134505.408
6,002448.SZ,20210804,6.22,6.34,6.19,6.3,6.22,0.08,1.2862,128114.05,80603.484
7,002448.SZ,20210803,6.19,6.34,6.16,6.22,6.2,0.02,0.3226,122650.0,76653.943
8,002448.SZ,20210802,6.08,6.23,6.08,6.2,6.12,0.08,1.3072,129875.55,80279.281
9,002448.SZ,20210730,6.14,6.22,6.05,6.12,6.19,-0.07,-1.1309,122479.0,75164.171
10,002448.SZ,20210729,6.12,6.2,6.07,6.19,6.08,0.11,1.8092,145007.78,89068.801
11,002448.SZ,20210728,6.12,6.21,5.94,6.08,6.14,-0.06,-0.9772,193127.69,117396.791
12,002448.SZ,20210727,6.13,6.28,6.1,6.14,6.14,0.0,0.0,190591.0,118047.832
13,002448.SZ,20210726,6.14,6.23,6.01,6.14,6.14,0.0,0.0,267398.6,163833.662
14,002448.SZ,20210723,6.47,6.51,6.04,6.14,6.47,-0.33,-5.1005,350108.5,218746.901
15,002448.SZ,20210722,6.57,6.8,6.43,6.47,6.5,-0.03,-0.4615,503978.0,334016.679
16,002448.SZ,20210721,6.49,6.57,6.43,6.5,6.52,-0.02,-0.3067,248637.83,161289.751
17,002448.SZ,20210720,6.42,6.55,6.39,6.52,6.49,0.03,0.4622,170981.93,110617.536
18,002448.SZ,20210719,6.42,6.51,6.36,6.49,6.41,0.08,1.248,189848.89,122473.375
19,002448.SZ,20210716,6.55,6.57,6.39,6.41,6.63,-0.22,-3.3183,309302.6,199899.024
20,002448.SZ,20210715,6.51,6.73,6.45,6.63,6.54,0.09,1.3761,451390.33,298241.233
21,002448.SZ,20210714,6.57,6.76,6.37,6.54,6.62,-0.08,-1.2085,438871.6,287898.211
22,002448.SZ,20210713,6.57,6.69,6.53,6.62,6.63,-0.01,-0.1508,201376.27,133086.516
23,002448.SZ,20210712,6.65,6.87,6.57,6.63,6.7,-0.07,-1.0448,460925.1,307839.059
24,002448.SZ,20210709,6.22,6.77,6.18,6.7,6.25,0.45,7.2,669943.08,438898.949
25,002448.SZ,20210708,6.41,6.51,6.16,6.25,6.44,-0.19,-2.9503,398313.11,251092.206
26,002448.SZ,20210707,6.26,6.55,6.22,6.44,6.3,0.14,2.2222,532251.53,342204.711
27,002448.SZ,20210706,6.38,6.38,6.19,6.3,6.46,-0.16,-2.4768,294222.04,184878.118
28,002448.SZ,20210705,6.43,6.64,6.31,6.46,6.3,0.16,2.5397,482786.5,310313.599
29,002448.SZ,20210702,6.23,6.41,6.12,6.3,6.26,0.04,0.639,392009.03,246350.827
30,002448.SZ,20210701,6.09,6.36,6.05,6.26,6.1,0.16,2.623,380926.62,238697.918
