,trade_date,open,close,high,low
244,20240512,30.6,31.13,32.47,30.39
243,20240505,29.1,30.33,30.75,29.1
242,20240428,27.3,28.29,29.52,27.2
241,20240421,27.52,27.61,28.2,26.85
240,20240414,28.63,27.49,28.63,27.28
239,20240407,29.19,28.68,29.47,28.35
238,20240331,29.88,29.2,30.28,28.58
237,20240324,31.1,30.22,31.24,29.85
236,20240317,30.45,30.96,31.82,30.31
235,20240310,31.7,30.47,32.5,30.3
234,20240303,30.13,31.57,32.54,29.61
233,20240225,29.41,30.32,31.58,29.0
232,20240211,27.5,28.98,30.1,25.01
231,20240204,28.55,27.64,30.65,26.49
230,20240128,29.11,28.9,33.75,27.7
229,20240121,28.92,28.97,29.93,27.59
228,20240114,27.49,29.27,29.85,27.05
227,20240107,25.24,27.44,28.29,25.15
226,20231231,23.86,25.27,25.27,23.86
225,20231224,24.65,24.17,24.86,23.98
224,20231217,24.73,24.75,25.7,24.56
223,20231210,26.3,24.93,26.35,24.86
222,20231203,26.29,26.3,26.79,25.71
221,20231126,26.75,26.53,27.0,26.25
220,20231119,26.03,26.75,27.98,25.55
219,20231112,26.55,26.04,26.88,25.8
218,20231105,24.0,26.34,28.78,24.0
217,20231029,23.48,24.33,24.44,22.96
216,20231022,24.8,23.62,25.15,23.45
215,20231015,24.74,24.75,25.72,24.52
214,20231001,26.58,24.72,26.77,24.27
213,20230924,27.17,26.61,27.65,25.84
212,20230917,26.9,27.56,28.1,26.31
211,20230910,26.94,26.89,29.16,26.84
210,20230903,27.68,27.05,27.78,25.71
209,20230827,28.25,26.74,28.65,26.55
208,20230820,27.9,28.62,29.18,27.6
207,20230813,29.32,28.33,29.49,28.27
206,20230806,30.3,29.55,30.61,29.35
205,20230730,29.87,30.08,30.12,28.67
204,20230723,28.59,29.87,29.96,28.19
203,20230716,28.86,28.59,29.17,28.43
202,20230709,31.95,28.83,33.23,28.56
201,20230702,31.4,32.1,32.57,30.98
200,20230625,33.89,31.48,33.92,31.48
199,20230618,32.53,34.01,34.83,32.16
198,20230611,33.41,32.82,34.98,32.36
197,20230604,35.26,33.41,35.62,33.29
196,20230528,36.1,35.64,37.62,35.11
195,20230521,39.9,36.4,40.05,36.0
194,20230514,38.86,40.07,40.96,38.86
193,20230507,35.5,38.76,38.98,35.06
192,20230430,33.75,35.94,35.98,33.26
191,20230423,34.77,33.81,36.05,33.63
190,20230416,36.7,34.93,37.0,34.42
189,20230409,38.1,36.7,38.36,34.73
188,20230402,37.64,37.84,38.98,36.31
187,20230326,38.47,37.74,39.52,36.4
186,20230319,38.42,38.19,40.66,37.19
185,20230312,38.73,38.69,40.98,38.07
184,20230305,37.91,38.92,40.14,37.37
183,20230226,39.29,38.08,41.79,37.69
182,20230219,38.88,39.28,41.05,37.8
181,20230212,38.15,39.12,40.17,37.43
180,20230205,32.53,38.23,39.18,31.85
179,20230122,32.45,32.22,33.57,31.84
178,20230115,33.37,32.48,34.46,32.1
177,20230108,33.7,33.38,35.26,33.24
176,20230101,34.72,33.46,35.04,33.04
175,20221225,35.07,34.1,35.45,33.04
174,20221218,36.45,35.09,38.07,35.02
173,20221211,35.72,36.33,38.48,35.21
172,20221204,35.31,35.85,37.99,35.07
171,20221127,37.21,35.74,37.67,35.4
170,20221120,36.07,37.24,39.15,34.83
169,20221113,32.73,36.2,38.28,32.24
168,20221106,27.99,32.93,34.24,27.87
167,20221030,27.87,28.33,30.08,27.48
166,20221023,26.87,28.21,29.24,26.45
165,20221016,26.07,27.04,27.75,25.3
164,20221002,21.54,25.8,27.0,21.29
163,20220925,22.77,21.71,22.85,21.38
162,20220918,24.79,22.86,24.98,22.81
161,20220911,25.52,24.72,26.27,24.43
160,20220904,24.93,25.85,26.73,24.88
159,20220828,25.16,25.46,26.18,24.68
158,20220821,24.8,25.29,26.01,23.64
157,20220814,24.21,24.96,25.78,23.91
156,20220807,24.96,24.25,25.17,23.16
155,20220731,23.95,25.11,26.05,23.95
154,20220724,23.65,24.03,25.45,23.65
153,20220717,24.61,23.64,25.19,23.35
152,20220710,25.89,24.58,26.24,24.36
151,20220703,25.62,25.8,26.8,25.31
150,20220626,24.82,25.52,27.11,24.32
149,20220619,22.21,24.65,26.17,21.85
148,20220612,22.79,22.43,24.05,22.09
147,20220605,22.8,22.63,23.23,22.09
146,20220529,23.08,22.5,24.99,22.01
145,20220522,21.2,23.08,23.08,20.49
144,20220515,20.96,21.16,21.83,20.64
143,20220508,20.65,20.97,21.37,20.53
142,20220501,21.46,20.46,21.64,18.8
141,20220424,22.56,21.96,24.2,21.65
140,20220417,22.79,22.6,23.04,21.95
139,20220410,24.11,22.83,24.59,22.75
138,20220403,24.43,24.22,25.28,23.62
137,20220327,24.16,24.95,26.28,23.84
136,20220320,24.91,24.24,25.37,22.64
135,20220313,26.88,25.41,27.17,23.71
134,20220306,27.56,27.23,28.3,26.79
133,20220227,28.31,27.7,28.61,26.58
132,20220220,27.48,28.16,28.51,27.17
131,20220213,27.18,27.51,29.04,27.18
130,20220130,29.24,26.98,29.24,26.16
129,20220123,30.73,29.24,31.58,29.1
128,20220116,31.78,30.93,33.06,30.66
127,20220109,31.36,31.58,33.14,31.31
126,20220102,31.59,31.37,32.0,30.88
125,20211226,31.35,31.6,31.99,30.68
124,20211219,31.57,31.44,31.97,30.88
123,20211212,29.78,31.58,32.45,29.58
122,20211205,29.53,29.98,30.7,29.34
121,20211128,29.95,30.06,30.9,29.39
120,20211121,29.24,29.83,31.06,29.24
119,20211114,29.19,29.23,29.74,28.71
118,20211107,30.93,29.22,31.8,28.15
117,20211031,33.91,34.37,34.76,31.61
116,20211024,36.28,34.19,36.35,33.51
115,20211017,37.44,36.36,39.16,36.36
114,20211010,36.97,37.43,38.48,36.55
113,20211003,38.12,36.88,40.93,36.01
112,20210926,36.72,39.71,40.25,36.04
111,20210919,33.47,38.25,38.72,32.56
110,20210912,32.57,33.47,33.91,32.23
109,20210905,33.37,32.57,33.72,31.57
108,20210829,33.77,33.54,36.53,33.49
107,20210822,36.92,33.51,37.79,33.0
106,20210815,35.74,37.03,37.78,35.47
105,20210808,37.76,36.12,38.17,34.85
104,20210801,39.91,37.83,39.91,36.31
103,20210725,42.79,39.91,42.95,39.46
102,20210718,45.41,42.22,46.19,41.95
101,20210711,49.74,45.22,50.28,43.62
100,20210704,51.03,50.03,52.38,49.63
99,20210627,50.05,51.05,52.11,49.39
98,20210620,53.75,50.41,53.75,50.15
97,20210613,55.47,54.09,56.22,53.88
96,20210606,56.9,55.46,59.49,55.41
95,20210530,56.51,57.02,60.87,56.02
94,20210523,53.29,55.63,59.14,53.23
93,20210516,50.84,53.37,55.24,49.31
92,20210509,49.15,50.94,54.06,48.9
91,20210502,52.75,49.15,56.51,49.15
90,20210425,49.68,54.6,55.72,48.59
89,20210418,55.49,49.73,55.71,46.93
88,20210411,52.89,55.14,56.53,51.71
87,20210404,52.84,52.89,54.46,51.4
86,20210328,52.89,52.89,59.44,52.02
85,20210321,47.81,50.57,51.8,46.34
84,20210314,49.76,48.29,50.84,44.79
83,20210307,49.85,49.58,51.42,48.0
82,20210228,54.24,49.99,59.7,49.98
81,20210221,56.51,54.76,56.59,52.84
80,20210214,47.31,55.07,55.07,46.24
79,20210207,45.66,47.31,48.15,43.6
78,20210131,51.66,45.64,51.81,45.14
77,20210124,50.08,52.41,54.7,49.61
76,20210117,50.45,50.05,52.6,49.29
75,20210110,51.05,50.26,54.83,49.06
74,20210103,53.95,52.21,55.2,49.14
73,20201227,55.72,53.91,57.91,52.71
72,20201220,59.45,57.9,61.11,56.6
71,20201213,59.11,58.58,60.8,55.61
70,20201206,55.0,57.8,59.5,52.5
69,20201129,57.58,53.77,57.94,52.16
68,20201122,60.17,58.15,62.0,56.71
67,20201115,62.51,61.43,65.0,59.44
66,20201108,61.87,62.37,64.9,58.37
65,20201101,64.72,60.58,68.89,60.32
64,20201025,67.7,65.6,70.5,64.52
63,20201018,65.5,67.51,69.78,64.03
62,20201011,65.42,63.93,65.88,63.37
61,20201004,61.87,64.49,65.38,61.13
60,20200927,66.98,61.69,67.28,61.49
59,20200920,64.52,65.4,67.5,63.66
58,20200913,72.64,66.24,74.5,63.27
57,20200906,75.4,74.65,79.4,71.86
56,20200830,76.47,76.2,77.66,71.22
55,20200823,73.69,74.07,77.22,71.87
54,20200816,73.88,75.05,77.3,70.49
53,20200809,76.04,74.17,79.91,72.57
52,20200802,72.23,75.24,78.6,69.52
51,20200726,78.86,73.03,81.25,72.88
50,20200719,84.29,79.66,91.5,74.79
49,20200712,80.17,86.76,89.84,78.92
48,20200705,82.5871,82.03,86.5,79.19
47,20200628,86.8955,82.9353,87.5522,81.7214
46,20200621,81.7811,87.1144,87.3333,80.4876
45,20200614,85.5224,81.791,85.5224,77.8109
44,20200607,86.1692,84.9751,88.4378,81.0945
43,20200531,80.4577,86.0498,86.5572,79.7214
42,20200524,86.1493,80.398,92.4279,79.6219
41,20200517,77.8308,85.791,88.2587,75.8308
40,20200510,71.9502,77.3831,77.791,70.6567
39,20200503,70.7363,72.3383,76.4179,69.2537
38,20200426,69.791,70.7463,75.0249,69.3532
37,20200419,65.5224,69.1045,69.8507,63.791000000000004
36,20200412,67.6617,65.4826,68.1891,62.9552
35,20200405,67.1841,66.7861,70.1294,65.1841
34,20200329,65.1542,68.3085,70.2985,63.5821
33,20200322,70.2587,67.2338,70.2985,62.1891
32,20200315,75.1244,70.2587,75.5622,66.0199
31,20200308,76.3184,76.6169,82.9254,74.8557
30,20200301,75.393,75.4328,83.1841,74.01
29,20200223,67.6617,76.2189,78.3881,67.0945
28,20200216,65.2239,67.6716,68.5075,64.6866
27,20200209,60.4478,65.2736,65.8607,60.4478
26,20200126,69.4527,67.1642,70.4975,65.9502
25,20200119,68.6368,69.4826,71.4328,66.1791
24,20200112,61.6915,68.8756,70.2985,61.1841
23,20200105,60.3582,62.806000000000004,64.5572,56.7164
22,20191229,61.8109,60.9552,62.5871,60.2587
21,20191222,64.1493,61.9502,65.1741,61.8607
20,20191215,64.2786,64.1393,65.1343,61.1045
19,20191208,61.3433,63.8607,64.3682,59.2935
18,20191201,64.4478,61.0448,64.4776,59.7015
17,20191124,72.2289,64.4975,73.8308,62.6866
16,20191117,69.6219,72.199,73.3333,68.6667
15,20191110,74.2289,69.6219,75.194,69.4627
14,20191103,65.0846,73.8408,74.0498,62.9453
13,20191027,65.6915,66.2488,69.5323,63.4826
12,20191020,61.8905,66.6169,68.1592,59.9204
11,20191013,59.602,61.1045,63.1841,56.9353
10,20191006,60.1891,59.005,60.8159,58.208999999999996
9,20190929,61.0448,60.0,64.4776,55.5224
8,20190922,55.5224,61.791000000000004,63.8408,55.0846
7,20190915,48.4378,55.9701,57.5721,48.0199
6,20190908,50.1294,48.3284,52.9353,47.0945
5,20190901,47.5622,49.6617,50.9453,46.3682
4,20190825,44.4378,49.2537,49.2537,43.1642
3,20190818,40.796,44.4378,45.8209,39.2338
