,trade_date,open,close,high,low
224,20220522,4.79,5.17,5.28,4.63
223,20220515,4.51,4.78,4.9,4.49
222,20220508,4.65,4.51,4.7,4.39
221,20220501,5.01,4.63,5.02,4.25
220,20220424,4.72,5.05,5.3,4.6
219,20220417,4.99,4.7,5.0,4.69
218,20220410,5.04,4.99,5.24,4.9
217,20220403,5.25,5.04,5.28,5.0
216,20220327,5.52,5.25,5.6,5.24
215,20220320,5.86,5.51,5.92,5.18
214,20220313,6.21,5.89,6.25,5.54
213,20220306,5.64,6.25,6.8,5.49
212,20220227,5.74,5.64,5.96,5.58
211,20220220,6.14,5.69,6.2,5.6
210,20220213,6.84,6.12,7.04,6.1
209,20220130,6.92,6.69,7.03,6.13
208,20220123,6.71,6.91,7.07,6.44
207,20220116,6.26,6.79,7.09,6.21
206,20220109,6.05,6.26,6.45,6.05
205,20220102,5.85,6.05,6.25,5.76
204,20211226,5.9,5.82,6.15,5.64
203,20211219,5.92,5.92,6.1,5.8
202,20211212,6.06,5.94,6.34,5.9
201,20211205,5.44,6.04,6.13,5.44
200,20211128,5.77,5.62,5.96,5.55
199,20211121,5.28,5.78,6.27,5.08
198,20211114,5.25,5.35,5.68,4.89
197,20211107,4.26,5.18,5.18,4.03
196,20211031,4.51,4.18,4.51,4.02
195,20211024,4.65,4.5,4.75,4.5
194,20211017,4.8,4.58,4.81,4.54
193,20211010,4.77,4.78,4.81,4.71
192,20211003,5.04,4.71,5.07,4.6
191,20210926,5.06,5.04,5.36,5.0
190,20210919,5.17,5.08,5.42,5.01
189,20210912,5.27,5.15,5.34,5.12
188,20210905,5.21,5.25,5.34,4.93
187,20210829,4.88,5.33,5.57,4.88
186,20210822,5.18,4.89,5.19,4.77
185,20210815,5.02,5.19,5.29,5.01
184,20210808,4.75,5.04,5.21,4.75
183,20210801,4.73,4.83,4.85,4.33
182,20210725,4.74,4.73,4.91,4.57
181,20210718,5.28,4.74,5.44,4.67
180,20210711,5.17,5.27,5.37,5.08
179,20210704,5.98,5.12,5.98,5.03
178,20210627,5.86,5.97,6.2,5.86
177,20210620,6.23,5.91,6.23,5.85
176,20210613,6.17,6.23,6.37,6.03
175,20210606,6.26,6.17,6.54,6.12
174,20210530,6.17,6.27,6.65,5.82
173,20210523,6.43,6.17,6.44,6.15
172,20210516,6.42,6.4,6.48,6.13
171,20210509,6.31,6.42,6.74,6.31
170,20210502,7.52,6.38,7.75,6.33
169,20210425,7.65,7.45,7.94,7.4
168,20210418,8.05,7.69,8.13,7.25
167,20210411,8.03,8.05,8.42,7.88
166,20210404,8.43,8.02,8.64,7.81
165,20210328,9.55,8.48,9.79,8.11
164,20210321,9.3,9.67,10.25,9.0
163,20210314,9.62,9.39,9.87,8.3
162,20210307,8.42,9.83,10.65,8.27
161,20210228,8.14,8.38,9.25,7.86
160,20210221,8.18,8.16,8.43,7.85
159,20210214,7.31,7.89,8.2,7.1
158,20210207,8.3,7.31,9.47,7.3
157,20210131,6.7,8.15,8.15,6.51
156,20210124,7.68,6.66,7.99,6.65
155,20210117,6.99,7.66,9.68,6.99
154,20210110,5.97,7.27,7.81,5.77
153,20210103,6.1,6.0,6.29,5.73
152,20201227,5.81,6.03,6.09,5.46
151,20201220,5.42,5.81,5.83,5.38
150,20201213,5.67,5.43,5.73,5.38
149,20201206,5.51,5.69,5.81,5.44
148,20201129,5.82,5.51,5.84,5.41
147,20201122,5.93,5.81,5.93,5.66
146,20201115,6.28,5.92,6.41,5.85
145,20201108,5.89,6.31,6.46,5.89
144,20201101,5.92,5.85,6.46,5.79
143,20201025,5.96,5.99,6.05,5.55
142,20201018,5.52,5.9,6.36,5.47
