trade_date,open,close,high,low
2021-12-12,137.05,140.6,140.89,132.58
2021-12-05,124.0,137.41,151.99,123.0
2021-11-28,133.3,126.98,139.85,123.2
2021-11-21,143.0,134.94,143.13,120.0
2021-11-14,119.27,143.17,143.17,118.02
2021-11-07,147.4,114.1,148.64,113.88
2021-10-31,141.19,141.9,149.5,128.52
2021-10-24,140.0,141.41,151.99,138.0
2021-10-17,121.56,141.82,144.99,112.0
2021-10-10,126.99,121.32,126.99,119.63
2021-10-03,132.0,124.11,133.8,113.0
2021-09-26,133.2,131.69,138.87,123.5
2021-09-19,136.0,137.06,168.8,133.38
2021-09-12,148.0,135.12,150.3,128.1
2021-09-05,200.0,148.95,201.3,147.97
2021-08-29,155.0,201.3,201.3,143.02
2021-08-22,142.0,145.89,145.89,122.5
2021-08-15,118.59,143.02,146.41,107.88
2021-08-08,101.0,117.65,117.65,85.39
2021-08-01,94.99,100.37,106.2,78.88
2021-07-25,68.8,94.41,94.41,68.8
2021-07-18,67.0,67.15,70.39,59.0
2021-07-11,64.4,66.07,68.43,59.74
2021-07-04,45.4,64.02,64.02,44.3
2021-06-27,39.82,44.73,47.91,39.82
2021-06-20,38.6,40.01,41.6,37.15
2021-06-13,39.1,38.0,40.58,36.73
2021-06-06,37.0,38.35,43.07,36.57
2021-05-30,33.8,36.08,36.83,33.17
2021-05-23,32.68,33.59,35.51,31.65
2021-05-16,35.38,32.8,35.38,31.86
2021-05-09,30.93,35.39,35.9,30.93
2021-05-02,29.69,31.08,31.68,28.55
2021-04-25,29.1367,29.7,30.3069,28.9681
2021-04-18,30.9515,28.9086,30.9912,27.8673
2021-04-11,30.2375,30.773000000000003,33.0242,30.2177
2021-04-04,31.6457,30.1978,32.5284,30.059
2021-03-28,32.3102,31.4771,32.4788,29.583000000000002
2021-03-21,30.3664,32.3102,33.3217,29.0078
2021-03-14,32.6176,30.5945,33.3217,28.7896
2021-03-07,32.5879,32.5184,34.1945,32.0127
2021-02-28,34.968,32.0523,36.4952,31.497
2021-02-21,34.9779,34.968,35.8308,34.3135
2021-02-14,34.3928,34.5911,35.1564,31.2986
2021-02-07,36.8919,34.373000000000005,37.3481,33.5201
2021-01-31,40.6605,37.5365,44.7265,37.0109
2021-01-24,37.6357,40.6605,41.4637,36.8027
2021-01-17,40.1448,37.5564,41.2158,36.644
2021-01-10,44.9843,41.3447,48.5843,40.9778
2021-01-03,50.181000000000004,45.41,51.78,43.229
2020-12-27,44.1315,51.27,52.42,41.8604
2020-12-20,41.49,42.89,45.33,40.1745
2020-12-13,32.0722,40.98,42.9,31.854
2020-12-06,28.8689,32.11,32.74,28.74
2020-11-29,31.5069,29.86,35.89,29.3449
2020-11-22,33.1631,31.85,33.5,30.6044
2020-11-15,33.4209,32.687,34.65,32.2904
2020-11-08,38.92,33.79,39.93,32.9052
2020-11-01,42.62,38.5,42.99,38.1812
2020-10-25,47.55,42.62,48.95,40.71
2020-10-18,44.5,47.7017,48.88,41.91
2020-10-11,41.0,42.8224,43.18,40.4621
2020-10-04,42.17,39.25,42.86,38.3002
2020-09-27,41.98,41.88,43.44,39.7778
2020-09-20,34.5812,41.15,42.0,34.4622
2020-09-13,34.73,33.97,36.51,30.416
2020-09-06,33.46,34.73,35.45,32.0722
2020-08-30,33.32,33.0143,34.62,31.7152
2020-08-23,34.9,33.3217,38.4,32.9945
2020-08-16,34.6606,33.8969,36.46,33.4209
2020-08-09,29.9201,34.87,35.75,28.264
2020-08-02,25.2888,29.4045,30.85,24.6045
2020-07-26,24.1583,25.1,27.6,24.1583
2020-07-19,27.33,23.8508,29.5,23.4046
2020-07-12,27.1,27.76,28.88,26.4491
2020-07-05,27.05,26.89,28.5,25.7946
2020-06-28,26.4334,27.2681,27.8048,25.6086
2020-06-21,23.6708,25.8173,27.4271,23.0149
2020-06-14,23.1044,23.7205,24.6944,22.5678
2020-06-07,22.3591,23.1044,24.8434,21.6635
2020-05-31,21.0275,21.574,22.7069,19.9542
2020-05-24,21.5144,20.9579,23.3329,20.9182
2020-05-17,20.471,21.6933,22.6572,19.9244
2020-05-10,19.8747,20.1729,20.4909,19.4276
2020-05-03,18.6723,19.2487,19.2487,16.8836
2020-04-26,19.4772,18.8711,20.1629,18.6425
2020-04-19,18.3643,19.5369,20.1132,17.6388
2020-04-12,19.5667,18.3643,19.7257,17.9767
2020-04-05,20.4809,19.0797,20.5207,18.4835
2020-03-29,21.6138,20.4213,21.8125,20.2722
2020-03-22,22.6075,22.0013,23.3031,20.0536
2020-03-15,23.9987,22.528000000000002,25.1415,21.0672
2020-03-08,23.2833,24.4559,24.9329,22.9454
2020-03-01,26.8806,22.9156,27.3278,22.7566
2020-02-23,25.9663,27.3278,29.0072,25.39
2020-02-16,22.3988,25.9564,28.9774,22.3988
2020-02-09,20.7989,22.9156,23.0249,18.7319
2020-01-26,25.8173,23.1044,26.1651,22.6473
2020-01-19,26.0458,25.4794,30.7065,25.1217
2020-01-12,22.061,25.39,28.6494,22.0311
2020-01-05,21.1666,22.3094,23.5317,20.6896
2019-12-29,18.8114,21.6436,23.6013,18.4636
2019-12-22,18.8313,18.8114,19.8449,18.404
2019-12-15,17.0028,18.5829,18.5829,16.7743
2019-12-08,16.7445,17.0923,17.2513,16.6053
2019-12-01,16.8339,16.7544,16.9929,16.5258
2019-11-24,16.6451,16.8438,17.3805,16.5755
2019-11-17,17.7183,16.6848,17.7283,16.6848
2019-11-10,17.8078,17.8575,18.2848,17.5891
2019-11-03,19.4673,17.778,19.5369,17.3606
2019-10-27,19.2487,19.3182,19.3381,18.7618
2019-10-20,19.6859,19.2487,20.1729,19.199
2019-10-13,19.0599,19.4673,19.676,18.9108
2019-10-06,19.3282,19.1096,19.3381,19.0599
2019-09-29,20.2623,19.2387,20.3815,18.9605
2019-09-22,21.0871,20.2325,21.5343,19.9841
2019-09-15,19.6561,20.8188,21.0473,19.5766
2019-09-08,18.8015,19.6064,19.7754,18.8015
2019-09-01,18.9804,18.7518,19.8251,18.6425
2019-08-25,18.7816,19.5369,21.1666,18.7319
2019-08-18,18.6127,18.6823,19.3282,18.3841
2019-08-11,20.6499,18.8214,20.789,18.0959
2019-08-04,19.5567,20.4114,20.6399,19.3779
2019-07-28,20.0536,19.5369,20.2424,19.0499
2019-07-21,19.8946,20.0437,20.4213,19.4176
2019-07-14,21.4647,19.9542,21.4647,19.8549
2019-07-07,22.0808,21.425,22.528000000000002,21.0871
2019-06-30,22.6937,21.8523,22.7429,21.425
2019-06-23,20.9032,22.2584,22.4129,20.4117
2019-06-16,20.8119,20.7979,22.2233,20.2994
2019-06-09,23.0659,20.6083,23.6627,20.4398
2019-06-02,21.1068,22.7639,22.7639,20.3064
2019-05-26,22.5954,20.5802,22.6305,19.8711
2019-05-19,25.2215,22.4339,25.2706,22.3707
2019-05-12,24.6317,25.383000000000003,25.7832,22.785
2019-05-05,26.1203,25.3198,26.5696,23.768
2019-04-28,27.342,25.9868,28.4514,25.5375
2019-04-21,28.3742,26.7803,28.4374,25.9728
2019-04-14,28.978,28.2689,30.0172,27.2437
2019-04-07,30.4104,29.6942,32.9101,28.7884
2019-03-31,32.1448,29.4906,32.6503,27.8756
2019-03-24,30.4877,32.1448,32.6222,29.5608
2019-03-17,28.3672,30.3262,34.8902,28.3672
2019-03-10,30.263,28.0793,31.7094,27.0331
2019-03-03,27.1735,29.28,31.8709,27.1735
2019-02-24,22.7499,26.3449,27.4192,22.7007
2019-02-17,17.9612,22.6937,23.6487,17.7716
2019-02-03,19.3795,17.9191,19.8711,17.245
2019-01-27,18.1859,19.2812,19.4989,18.1859
