,trade_date,open,close,high,low
313,20240317,7.23,7.85,8.42,7.11
312,20240310,7.0,7.23,7.74,6.94
311,20240303,6.8,7.02,7.46,6.6
310,20240225,5.8,6.8,6.8,5.76
309,20240211,6.18,5.68,6.29,4.96
308,20240204,8.11,6.28,8.2,6.01
307,20240128,8.24,8.08,8.24,7.43
306,20240121,8.99,8.21,9.01,8.12
305,20240114,9.11,9.01,9.12,8.7
304,20240107,9.28,9.06,9.45,9.03
303,20231231,9.18,9.3,9.32,8.92
302,20231224,9.43,9.16,9.46,9.0
301,20231217,9.45,9.48,9.73,9.36
300,20231210,10.02,9.46,10.1,9.4
299,20231203,9.5,10.12,10.76,9.43
298,20231126,9.7,9.5,9.79,9.46
297,20231119,9.45,9.64,9.76,8.89
296,20231112,9.18,9.4,9.47,9.18
295,20231105,9.2,9.15,9.45,8.91
294,20231029,9.11,9.44,9.45,8.84
293,20231022,9.81,9.11,9.86,9.1
292,20231015,9.85,9.81,9.98,9.75
291,20231001,9.94,9.85,9.95,9.65
290,20230924,10.12,9.91,10.12,9.71
289,20230917,10.12,10.11,10.25,9.95
288,20230910,9.9,10.11,10.23,9.82
287,20230903,9.92,9.87,9.92,9.55
286,20230827,10.22,9.35,10.25,9.31
285,20230820,10.09,10.17,10.54,9.9
284,20230813,10.47,10.09,10.47,10.06
283,20230806,10.34,10.44,10.61,10.28
282,20230730,10.3,10.33,10.52,10.11
281,20230723,10.45,10.31,10.68,10.27
280,20230716,10.57,10.54,11.23,10.43
279,20230709,10.6,10.51,10.84,10.42
278,20230702,10.48,10.6,10.69,10.14
277,20230625,10.55,10.44,10.84,10.44
276,20230618,10.39,10.63,11.0,10.2
275,20230611,10.83,10.44,11.05,10.25
274,20230604,10.24,10.78,10.9,10.05
273,20230528,10.45,10.21,10.52,10.1
272,20230521,10.1,10.47,10.48,9.96
271,20230514,10.32,10.12,10.46,10.1
270,20230507,10.28,10.35,10.57,10.23
269,20230430,10.85,10.34,11.13,10.08
