,trade_date,open,close,high,low
323,20240512,10.22,11.61,11.66,10.21
322,20240505,9.96,10.21,10.43,9.65
321,20240428,10.95,10.03,10.95,9.96
320,20240421,10.74,10.84,11.19,10.63
319,20240414,10.78,10.7,10.89,10.33
318,20240407,11.02,10.72,11.41,10.6
317,20240331,11.47,10.98,11.63,10.8
316,20240324,11.16,11.38,11.6,11.05
315,20240317,11.15,11.16,11.65,10.91
314,20240310,10.6,11.13,11.24,10.47
313,20240303,11.58,10.6,11.58,10.23
312,20240225,9.82,11.14,11.14,9.71
311,20240211,9.1,9.77,10.08,8.44
310,20240204,9.63,9.2,9.96,8.83
309,20240128,8.96,9.79,10.07,8.13
308,20240121,9.21,9.01,9.32,8.64
307,20240114,9.57,9.27,9.6,9.2
306,20240107,9.43,9.57,9.79,9.31
305,20231231,9.6,9.38,9.66,9.05
304,20231224,10.64,9.59,10.68,9.54
303,20231217,9.16,10.66,10.85,9.16
302,20231210,9.26,9.15,9.55,8.88
301,20231203,9.1,9.23,9.24,8.84
300,20231126,9.09,9.11,9.33,8.92
299,20231119,8.97,9.05,9.16,8.78
298,20231112,8.64,8.97,9.47,8.55
297,20231105,8.68,8.57,8.84,8.16
296,20231029,8.56,8.68,8.7,8.23
295,20231022,8.96,8.55,9.02,8.53
294,20231015,9.09,8.89,9.34,8.88
293,20231001,9.16,9.17,9.42,9.12
292,20230924,8.8,9.15,9.2,8.65
291,20230917,8.6,8.8,9.23,8.6
290,20230910,9.45,8.59,9.53,8.58
289,20230903,9.4,9.45,9.93,8.8
288,20230827,8.5,9.03,9.44,8.49
287,20230820,8.84,8.55,9.07,8.52
286,20230813,9.06,8.86,9.38,8.85
285,20230806,8.67,9.04,9.12,8.63
284,20230730,8.99,8.71,9.2,8.67
283,20230723,9.08,9.05,9.36,8.91
282,20230716,8.84,9.08,9.26,8.7
281,20230709,8.84,8.82,8.93,8.53
280,20230702,9.2,8.78,9.26,8.38
279,20230625,10.03,9.2,10.08,9.16
278,20230618,10.26,10.0,10.78,9.87
277,20230611,9.86,10.33,10.57,9.74
276,20230604,9.3,9.8,10.33,9.11
275,20230528,9.4,9.37,9.52,8.92
274,20230521,10.26,9.48,10.4,9.41
273,20230514,11.61,10.15,12.1,10.05
272,20230507,11.06,11.92,12.93,10.87
271,20230430,8.39,11.08,11.08,8.38
270,20230423,7.83,8.38,8.7,7.76
269,20230416,7.4,7.82,8.42,7.33
268,20230409,7.65,7.38,7.78,7.29
267,20230402,7.32,7.56,7.77,7.23
266,20230326,7.14,7.3,7.39,7.0
265,20230319,6.62,7.05,7.11,6.58
264,20230312,6.56,6.63,6.79,6.56
263,20230305,6.37,6.59,6.59,6.27
262,20230226,6.24,6.37,6.43,6.24
261,20230219,6.32,6.25,6.45,6.25
260,20230212,6.2,6.31,6.37,6.15
259,20230205,6.18,6.22,6.26,6.1
258,20230122,6.07,6.15,6.17,6.01
257,20230115,6.02,6.06,6.11,5.96
256,20230108,5.99,6.01,6.16,5.98
255,20230101,5.92,6.01,6.01,5.89
254,20221225,6.02,5.91,6.02,5.84
253,20221218,6.21,5.99,6.24,5.99
252,20221211,6.17,6.24,6.31,6.15
251,20221204,6.14,6.15,6.25,6.06
250,20221127,6.11,6.19,6.21,5.97
249,20221120,5.97,6.09,6.19,5.92
248,20221113,5.82,5.94,6.09,5.8
247,20221106,5.75,5.82,5.85,5.61
246,20221030,5.98,5.75,5.99,5.7
245,20221023,5.95,5.97,6.02,5.84
244,20221016,5.89,5.95,6.01,5.72
243,20221002,6.07,5.85,6.1,5.83
242,20220925,6.13,6.08,6.29,6.02
241,20220918,6.36,6.12,6.38,6.1
240,20220911,6.51,6.33,6.51,6.3
239,20220904,6.17,6.5,6.57,6.14
238,20220828,5.74,6.25,6.41,5.71
237,20220821,5.67,5.76,5.81,5.61
236,20220814,5.62,5.66,5.69,5.54
235,20220807,5.7,5.61,5.73,5.42
234,20220731,5.78,5.7,5.84,5.7
233,20220724,5.6,5.78,5.86,5.58
232,20220717,5.68,5.6,5.75,5.59
231,20220710,6.04,5.68,6.1,5.65
230,20220703,5.88,6.05,6.07,5.85
229,20220626,5.95,5.89,6.04,5.8
228,20220619,6.01,5.97,6.14,5.79
227,20220612,5.88,6.03,6.05,5.73
226,20220605,5.99,5.88,6.04,5.83
225,20220529,5.87,5.98,6.01,5.7
224,20220522,5.67,5.82,5.85,5.54
223,20220515,5.5,5.67,5.76,5.47
222,20220508,5.36,5.48,5.56,5.33
221,20220501,5.56,5.37,5.56,5.03
220,20220424,5.69,5.6,5.87,5.5
219,20220417,5.97,5.71,6.0,5.68
218,20220410,5.94,5.94,6.13,5.85
217,20220403,5.58,5.94,5.95,5.54
216,20220327,5.7,5.58,5.73,5.54
215,20220320,5.67,5.72,6.02,5.23
214,20220313,5.8,5.73,5.93,5.4
213,20220306,5.88,5.8,5.9,5.68
212,20220227,5.8,5.85,6.31,5.76
211,20220220,5.81,5.83,5.85,5.67
210,20220213,5.38,5.83,5.88,5.37
209,20220130,5.5,5.34,5.54,5.26
208,20220123,5.65,5.51,5.81,5.5
207,20220116,5.72,5.64,5.86,5.62
206,20220109,5.59,5.76,5.91,5.54
205,20220102,5.46,5.56,5.59,5.37
204,20211226,5.44,5.45,5.58,5.4
203,20211219,5.28,5.44,5.53,5.25
202,20211212,5.22,5.25,5.3,5.18
201,20211205,5.07,5.24,5.26,5.05
200,20211128,5.15,5.12,5.2,5.02
199,20211121,5.05,5.16,5.16,5.03
198,20211114,4.96,5.05,5.1,4.95
197,20211107,5.44,4.97,5.44,4.93
196,20211031,5.63,5.54,5.83,5.42
195,20211024,5.67,5.67,5.9,5.62
194,20211017,5.74,5.65,5.87,5.54
193,20211010,5.56,5.73,5.76,5.51
192,20211003,5.69,5.51,5.75,5.4
191,20210926,5.69,5.72,5.87,5.65
190,20210919,5.86,5.73,6.03,5.65
189,20210912,5.32,5.84,5.97,5.29
188,20210905,4.95,5.32,5.39,4.93
187,20210829,4.75,4.85,4.87,4.75
186,20210822,4.78,4.75,4.82,4.7
185,20210815,4.71,4.8,4.84,4.7
184,20210808,4.72,4.72,4.8,4.69
183,20210801,4.99,4.75,5.02,4.68
182,20210725,5.03,4.99,5.07,4.91
181,20210718,5.06,5.03,5.1,4.99
180,20210711,5.08,5.05,5.12,5.0
179,20210704,5.22,5.08,5.25,5.08
178,20210627,5.26,5.24,5.33,5.21
177,20210620,5.2,5.25,5.26,5.11
176,20210613,5.22,5.22,5.24,5.16
175,20210606,5.23,5.21,5.27,5.16
174,20210530,5.28,5.26,5.34,5.22
173,20210523,5.35,5.28,5.45,5.22
172,20210516,5.25,5.36,5.44,5.18
171,20210509,5.27,5.26,5.32,5.19
170,20210502,5.46,5.27,5.57,5.22
169,20210425,5.34,5.5,5.61,5.34
168,20210418,5.01,5.39,5.46,4.99
167,20210411,5.09,5.01,5.09,5.0
166,20210404,5.12,5.1,5.13,5.04
165,20210328,4.97,5.11,5.18,4.96
164,20210321,5.01,4.98,5.1,4.98
163,20210314,5.01,5.02,5.07,4.87
162,20210307,4.93,5.0,5.04,4.92
161,20210228,4.91,4.93,5.0,4.88
160,20210221,4.76,4.92,4.93,4.75
159,20210214,4.63,4.74,4.76,4.63
158,20210207,4.86,4.63,4.92,4.59
157,20210131,4.8,4.84,4.88,4.71
156,20210124,4.91,4.8,4.96,4.78
155,20210117,4.8,4.92,4.98,4.8
154,20210110,4.84,4.81,4.91,4.71
153,20210103,4.8,5.65,5.67,4.74
152,20201227,5.03,5.59,5.94,4.72
151,20201220,5.08,5.87,5.95,4.98
150,20201213,6.18,5.08,6.18,5.04
149,20201206,6.4,6.18,6.44,5.28
148,20201129,6.4,6.39,6.44,5.39
147,20201122,6.15,5.48,6.42,5.25
146,20201115,5.31,6.13,6.3,5.22
145,20201108,5.19,5.32,6.23,5.19
144,20201101,5.3,6.07,6.23,5.2
143,20201025,5.33,5.28,6.27,5.24
142,20201018,6.27,5.32,6.35,5.29
141,20201011,6.2,5.36,6.3,5.31
140,20201004,5.29,6.17,6.25,5.24
139,20200927,5.46,6.18,6.39,5.25
138,20200920,5.4,6.38,6.38,5.35
137,20200913,5.48,5.4,6.49,5.38
136,20200906,5.82,6.44,6.88,5.44
135,20200830,6.74,5.94,6.93,5.7
134,20200823,5.8,5.76,6.83,5.69
133,20200816,6.62,5.76,6.77,5.57
132,20200809,6.83,6.63,6.92,5.62
131,20200802,5.65,5.81,6.82,5.58
130,20200726,5.71,6.59,7.0,5.64
129,20200719,5.93,6.66,7.1,5.65
128,20200712,6.49,5.91,7.14,5.53
127,20200705,6.22,5.51,6.47,5.34
126,20200628,6.21,6.23,6.25,6.14
125,20200621,6.1,6.24,6.33,6.08
124,20200614,6.2424,6.11,6.3279,6.05
123,20200607,6.1189,6.2424,6.2899,6.1189
122,20200531,6.0714,6.1094,6.1854,6.0238
121,20200524,5.9858,6.0809,6.2044,5.9288
120,20200517,5.9858,5.9668,6.0428,5.9098
119,20200510,5.9193,5.9763,6.0428,5.9003
118,20200503,5.9003,5.9668,5.9668,5.7293
117,20200426,6.1189,5.9098,6.1379,5.8908
116,20200419,6.1094,6.1094,6.1854,6.0619
115,20200412,6.1759,6.1094,6.2899,6.0904
114,20200405,6.2139,6.1664,6.2234,6.0428
113,20200329,6.1664,6.2139,6.3754,6.0714
112,20200322,6.3469,6.2329,6.3849,6.0524
111,20200315,6.3659,6.2994,6.4894,5.9858
110,20200308,6.3184,6.4799,6.5274,6.2994
109,20200301,6.3469,6.2614,6.4229,6.1094
108,20200223,6.1664,6.3469,6.4039,6.1474
107,20200216,6.2709,6.1474,6.3279,6.1094
106,20200209,5.7958,6.2614,6.4039,5.7103
105,20200126,6.6509,6.4419,6.6889,6.3944
104,20200119,6.7364,6.6699,6.879,6.6319
103,20200112,6.7079,6.7459,6.917000000000001,6.6509
102,20200105,6.4894,6.7269,6.765,6.4229
101,20191229,6.6414,6.5084,6.6509,6.4134
100,20191222,6.4324,6.6414,6.7174,6.3944
