,trade_date,open,close,high,low
221,20240512,15.18,15.2,15.79,15.06
220,20240505,14.8,15.02,15.6,14.54
219,20240428,15.15,15.45,15.77,14.76
218,20240421,15.79,15.18,15.86,14.16
217,20240414,16.38,15.8,16.5,15.35
216,20240407,16.49,16.51,17.18,16.37
215,20240331,17.17,16.51,17.58,15.61
214,20240324,16.91,17.35,18.19,16.72
213,20240317,16.9,16.84,17.41,16.3
212,20240310,18.97,16.85,18.97,16.58
211,20240303,15.67,21.08,22.17,15.49
210,20240225,13.01,16.11,16.13,12.49
209,20240211,12.26,12.84,12.84,10.35
208,20240204,15.41,12.51,15.53,12.08
207,20240128,16.06,15.43,16.13,14.21
206,20240121,18.5,16.21,19.72,16.21
205,20240114,16.15,17.93,17.93,15.85
204,20240107,16.38,16.29,16.72,16.23
203,20231231,15.95,16.42,16.65,15.57
202,20231224,16.15,15.97,16.59,15.66
201,20231217,16.01,16.18,16.6,15.95
200,20231210,16.54,16.11,16.77,16.11
199,20231203,16.67,16.59,16.94,16.37
198,20231126,16.81,16.67,17.08,16.55
197,20231119,16.3,16.76,16.79,16.15
196,20231112,15.68,16.2,16.27,15.58
195,20231105,15.25,15.54,15.71,15.07
194,20231029,14.68,15.25,15.85,14.1
193,20231022,15.29,14.67,15.36,14.52
192,20231015,15.77,15.21,16.06,15.19
191,20231001,15.85,15.78,16.13,15.57
190,20230924,15.79,15.85,16.32,15.46
189,20230917,16.26,15.81,16.57,15.65
188,20230910,16.52,16.21,16.65,16.08
187,20230903,16.08,16.41,16.62,15.27
186,20230827,16.28,15.36,16.56,15.32
185,20230820,16.17,16.36,16.66,15.88
184,20230813,17.08,16.26,17.14,16.24
183,20230806,17.07,17.08,17.4,16.75
182,20230730,17.01,17.15,17.6,16.72
181,20230723,17.95,17.1,18.46,17.05
180,20230716,18.24,17.91,19.1,17.86
179,20230709,17.86,18.39,18.68,17.86
178,20230702,17.33,17.85,18.23,16.62
177,20230625,17.75,17.75,18.57,17.48
176,20230618,17.35,17.73,19.16,17.02
175,20230611,17.39,17.17,17.98,16.75
174,20230604,16.67,17.36,17.61,16.3
173,20230528,16.16,16.69,17.22,16.09
172,20230521,15.9,16.25,16.43,15.64
171,20230514,15.78,15.97,16.24,15.4
170,20230507,16.2,15.79,16.64,15.76
169,20230430,14.67,15.7,15.73,14.28
168,20230423,16.25,14.67,16.34,14.67
167,20230416,15.96,16.24,16.89,15.81
166,20230409,16.13,15.92,16.31,15.69
165,20230402,15.2,16.24,16.68,14.85
164,20230326,14.48,15.22,15.24,14.26
163,20230319,14.96,14.4,15.15,14.34
162,20230312,15.75,15.0,15.75,14.92
161,20230305,15.83,15.67,16.16,15.54
160,20230226,15.9,15.98,16.35,15.81
159,20230219,16.44,15.92,16.75,15.89
158,20230212,16.26,16.35,17.18,16.09
157,20230205,15.34,16.25,17.55,15.34
