,trade_date,open,close,high,low
323,20240512,12.22,11.55,12.37,11.5
322,20240505,11.9,12.06,12.28,11.85
321,20240428,11.4,11.87,11.96,11.16
320,20240421,12.0,11.4,12.28,10.59
319,20240414,11.92,12.17,12.88,11.77
318,20240407,12.15,11.92,12.5,11.88
317,20240331,12.83,12.14,12.88,11.63
316,20240324,13.31,12.86,13.46,12.75
315,20240317,12.4,13.3,13.55,12.35
314,20240310,12.45,12.54,13.51,12.11
313,20240303,11.76,12.28,12.4,11.3
312,20240225,11.08,11.77,11.85,10.7
311,20240211,9.85,10.77,10.77,8.86
310,20240204,11.52,10.15,11.7,9.72
309,20240128,11.56,11.57,12.14,10.94
308,20240121,14.01,11.77,14.05,11.75
307,20240114,13.74,14.19,15.03,13.61
306,20240107,13.9,13.77,14.25,13.03
305,20231231,13.21,13.91,14.5,13.18
304,20231224,13.15,13.41,14.17,12.85
303,20231217,13.29,13.19,13.7,13.15
302,20231210,14.38,13.29,14.4,13.29
301,20231203,14.1,14.23,14.8,13.8
300,20231126,15.05,14.14,15.66,14.05
299,20231119,14.87,15.05,15.1,14.59
298,20231112,16.4,14.87,18.91,14.7
297,20231105,14.78,16.12,17.56,14.46
296,20231029,13.52,14.8,15.34,13.48
295,20231022,14.8,13.67,14.9,13.6
294,20231015,12.96,15.09,15.45,12.95
293,20231001,12.66,12.65,12.97,12.47
292,20230924,12.65,12.59,13.15,12.27
291,20230917,13.0,12.84,13.8,12.7
290,20230910,13.44,13.06,14.23,12.65
289,20230903,13.3,13.43,13.64,12.38
288,20230827,12.64,12.62,13.35,12.35
287,20230820,12.61,12.69,13.16,12.2
286,20230813,13.25,12.67,14.59,12.66
285,20230806,13.23,13.3,13.53,12.8
284,20230730,13.6,13.23,14.04,12.87
283,20230723,15.17,13.73,15.29,13.55
282,20230716,15.35,15.18,15.87,14.02
281,20230709,15.4,15.53,17.89,14.55
280,20230702,14.12,15.0,16.16,13.43
279,20230625,14.8,14.6,15.83,14.42
278,20230618,12.11,14.39,15.17,11.76
277,20230611,10.57,11.4,11.4,10.33
276,20230604,10.52,10.52,11.38,10.21
275,20230528,10.64,10.5,10.81,10.1
274,20230521,10.12,10.57,10.77,9.95
273,20230514,10.38,10.02,10.5,9.79
272,20230507,10.14,10.2,10.85,10.1
271,20230430,10.04,10.26,10.52,9.57
270,20230423,10.4,9.95,10.67,9.85
269,20230416,10.8,10.47,11.01,10.12
268,20230409,11.07,10.68,11.81,10.56
267,20230402,9.58,11.06,11.69,9.36
266,20230326,8.65,9.56,9.7,8.44
265,20230319,8.65,8.68,9.01,8.35
264,20230312,9.58,8.78,9.97,8.75
263,20230305,9.55,9.51,9.78,9.43
262,20230226,9.64,9.62,10.03,9.33
261,20230219,9.72,9.65,9.89,9.41
260,20230212,9.47,9.85,10.83,9.41
259,20230205,8.17,9.85,10.62,8.17
258,20230122,7.92,8.0,8.0,7.73
257,20230115,7.66,7.92,7.96,7.64
256,20230108,7.36,7.65,7.82,7.3
255,20230101,7.44,7.38,7.73,7.24
254,20221225,7.61,7.39,7.69,7.21
253,20221218,7.9,7.61,7.91,7.54
252,20221211,8.12,7.9,8.21,7.88
251,20221204,7.72,8.09,8.46,7.62
250,20221127,8.2,7.85,8.56,7.83
249,20221120,8.37,8.28,8.5,8.13
248,20221113,8.66,8.34,9.06,8.32
247,20221106,7.6,8.57,8.68,7.57
246,20221030,7.9,7.68,8.13,7.63
245,20221023,8.2,7.81,8.49,7.78
244,20221016,7.26,8.22,8.31,6.88
243,20221002,8.01,7.27,8.27,7.26
242,20220925,8.44,8.13,9.1,8.0
