,trade_date,open,close,high,low
323,20240512,24.5,23.4,25.5,23.26
322,20240505,22.45,24.28,24.97,22.26
321,20240428,21.13,21.62,22.05,20.6
320,20240421,22.67,21.71,24.07,19.6
319,20240414,23.12,23.76,27.3,21.85
318,20240407,22.21,23.92,27.01,22.04
317,20240331,20.23,22.2,24.12,20.09
316,20240324,20.37,20.42,21.57,19.69
315,20240317,18.35,20.58,21.39,18.35
314,20240310,19.62,18.34,20.03,17.85
313,20240303,17.69,18.71,18.71,16.12
312,20240225,15.25,17.94,18.34,15.04
311,20240211,15.25,15.3,15.3,13.14
310,20240204,19.45,15.33,19.48,14.83
309,20240128,19.07,19.6,20.09,17.44
308,20240121,21.41,19.18,22.82,19.12
307,20240114,21.42,21.62,22.49,20.26
306,20240107,21.2,22.05,23.26,20.94
305,20231231,20.4,21.22,21.78,19.63
304,20231224,20.53,20.48,21.15,20.01
303,20231217,20.29,20.39,21.13,20.11
302,20231210,20.32,20.44,21.73,19.86
301,20231203,18.78,20.63,21.1,18.57
300,20231126,18.79,18.78,19.12,18.54
299,20231119,17.84,18.83,19.11,17.82
298,20231112,17.99,17.86,18.27,17.74
297,20231105,17.12,17.92,18.32,17.12
296,20231029,16.61,17.15,17.22,15.95
295,20231022,17.22,16.69,17.28,16.3
294,20231015,17.81,17.21,17.81,17.14
293,20231001,17.69,17.81,17.96,17.36
292,20230924,17.59,17.73,18.39,17.44
291,20230917,17.69,17.63,18.1,17.54
290,20230910,17.71,17.59,18.08,17.52
289,20230903,19.44,17.65,19.7,17.63
288,20230827,17.96,18.77,19.2,17.39
287,20230820,17.94,18.01,18.38,17.39
286,20230813,18.84,17.94,18.91,17.89
285,20230806,19.28,18.72,19.43,18.46
284,20230730,19.1,19.18,19.72,18.85
283,20230723,19.78,19.21,20.43,19.2
282,20230716,20.83,20.03,21.54,19.75
281,20230709,21.21,20.83,23.23,20.52
280,20230702,19.44,20.76,21.46,18.64
279,20230625,19.88,19.56,20.11,19.44
278,20230618,19.28,19.88,20.31,18.84
277,20230611,19.27,19.28,20.08,18.51
276,20230604,18.97,18.98,19.2,18.13
275,20230528,19.14,18.97,19.85,18.53
274,20230521,19.03,19.14,20.77,18.92
273,20230514,19.28,19.09,20.42,18.9
272,20230507,19.78,19.28,20.03,19.09
271,20230430,19.93,19.81,20.03,18.89
270,20230423,21.97,19.79,22.19,19.79
269,20230416,22.94,21.94,23.47,21.52
268,20230409,22.6,22.98,23.26,21.78
267,20230402,22.57,22.6,24.03,21.96
266,20230326,22.09,22.79,23.29,21.46
265,20230319,23.05,21.95,23.39,21.93
264,20230312,24.1,22.94,25.67,22.94
263,20230305,25.13,24.22,25.34,24.1
262,20230226,26.48,25.33,27.12,24.75
261,20230219,28.38,26.22,30.49,25.64
260,20230212,25.92,28.8,31.44,24.99
259,20230205,18.77,25.72,26.74,18.77
258,20230122,19.11,17.89,21.24,17.63
257,20230115,18.75,19.09,19.66,18.66
256,20230108,16.44,18.75,18.97,16.29
255,20230101,16.48,16.46,17.16,16.2
254,20221225,18.37,16.47,18.82,16.4
253,20221218,18.07,18.39,18.6,17.49
252,20221211,18.95,18.04,19.25,18.02
251,20221204,17.38,19.04,19.17,17.0
250,20221127,17.26,17.78,18.85,17.12
249,20221120,18.44,17.47,19.36,17.1
248,20221113,19.89,18.55,21.25,18.53
247,20221106,18.97,19.78,20.05,17.48
246,20221030,20.0,18.83,20.44,18.14
245,20221023,20.09,19.81,21.06,19.2
244,20221016,17.63,20.54,21.25,17.18
243,20221002,16.19,17.53,18.87,15.55
242,20220925,17.26,16.33,17.54,15.98
241,20220918,17.38,17.36,18.99,16.58
240,20220911,15.97,17.48,17.96,15.81
239,20220904,16.29,15.97,16.85,15.77
238,20220828,15.98,16.47,17.02,15.59
237,20220821,16.07,15.99,16.36,15.75
236,20220814,16.4,15.97,16.82,15.92
235,20220807,19.13,16.46,19.19,16.3
234,20220731,18.57,19.13,19.53,17.43
233,20220724,17.04,18.39,18.69,17.04
232,20220717,16.19,17.09,17.44,15.91
231,20220710,14.63,16.19,16.48,14.55
230,20220703,14.14,14.52,14.55,13.96
229,20220626,14.25,14.14,14.5,13.79
228,20220619,14.46,14.23,14.72,13.72
227,20220612,15.02,14.48,15.12,14.02
226,20220605,14.71,14.95,15.61,14.36
225,20220529,15.17,14.58,15.43,14.26
224,20220522,15.54,15.16,16.3,14.8
223,20220515,13.32,15.31,15.81,13.2
222,20220508,13.12,13.15,13.43,12.53
221,20220501,14.68,12.95,15.41,11.89
220,20220424,14.51,15.39,17.02,14.36
219,20220417,15.61,14.39,16.45,14.32
218,20220410,14.88,15.59,16.77,14.88
217,20220403,14.53,14.82,16.25,14.32
216,20220327,14.96,14.33,15.39,14.0
215,20220320,15.25,15.14,16.83,14.59
214,20220313,14.61,15.59,16.04,13.89
213,20220306,15.15,14.72,15.47,14.68
212,20220227,15.47,15.17,16.02,14.84
211,20220220,14.68,15.4,15.92,14.21
210,20220213,14.28,14.71,15.3,14.2
209,20220130,15.38,14.11,15.66,13.64
208,20220123,16.47,15.27,17.8,15.04
207,20220116,16.82,16.67,18.04,16.12
206,20220109,16.58,16.8,17.53,15.62
205,20220102,16.93,16.43,16.93,15.88
204,20211226,15.77,16.67,17.06,15.31
203,20211219,15.85,16.05,17.08,15.37
202,20211212,16.84,15.77,16.94,15.62
201,20211205,15.54,16.8,19.1,15.52
200,20211128,15.9,15.51,16.0,15.0
199,20211121,15.41,15.87,16.36,15.13
198,20211114,13.82,15.42,16.12,13.68
197,20211107,13.47,13.82,13.96,13.07
196,20211031,14.05,13.53,15.12,13.09
195,20211024,15.25,14.15,15.34,14.07
194,20211017,16.51,15.11,16.53,14.46
193,20211010,17.04,16.53,17.08,16.2
192,20211003,16.6,16.5,17.9,15.86
191,20210926,14.02,16.9,17.33,14.01
190,20210919,14.71,14.24,15.16,13.85
189,20210912,13.62,14.66,15.03,13.62
188,20210905,12.89,13.65,13.8,12.59
187,20210829,13.19,12.92,13.67,12.74
186,20210822,12.93,13.15,13.75,12.37
185,20210815,13.31,12.93,13.31,12.35
184,20210808,14.11,13.26,14.21,12.95
183,20210801,12.42,14.05,14.16,12.17
182,20210725,12.11,12.53,13.25,11.62
181,20210718,12.37,12.13,12.49,12.1
180,20210711,12.24,12.29,12.65,12.17
179,20210704,12.74,12.24,12.8,12.18
178,20210627,12.89,12.72,13.25,12.64
177,20210620,13.22,12.9,13.46,12.53
176,20210613,13.07,13.23,13.4,12.92
175,20210606,12.8,13.07,13.4,12.78
174,20210530,12.58,12.87,13.28,12.39
173,20210523,12.9,12.58,12.97,12.55
172,20210516,12.78,13.0,13.1,12.32
171,20210509,12.59,12.84,12.9,12.28
170,20210502,13.05,12.47,13.16,12.19
169,20210425,14.32,13.01,14.38,12.86
168,20210418,14.92,14.05,15.07,13.52
167,20210411,14.54,14.89,15.72,14.39
166,20210404,15.19,14.68,15.79,14.26
165,20210328,15.23,15.15,18.32,14.89
164,20210321,12.49,15.29,15.74,12.38
163,20210314,12.96,12.49,13.25,11.87
162,20210307,13.11,13.02,13.55,12.89
161,20210228,12.72,13.08,13.27,12.45
160,20210221,11.93,12.61,12.67,11.93
159,20210214,11.58,11.82,12.01,11.48
158,20210207,12.21,11.57,12.38,11.41
157,20210131,13.12,12.23,13.12,12.06
156,20210124,13.26,13.18,13.76,13.03
155,20210117,13.16,13.17,13.3,12.43
154,20210110,14.44,13.16,14.56,12.82
153,20210103,15.88,25.18,27.9,13.96
152,20201227,15.55,28.13,29.88,15.53
151,20201220,14.32,27.23,28.75,14.3
150,20201213,27.32,14.32,27.65,14.06
149,20201206,26.46,27.36,27.6,14.89
148,20201129,27.71,26.25,28.28,14.9
147,20201122,28.5,15.76,29.1,15.47
146,20201115,16.15,28.39,30.42,16.0
145,20201108,15.77,16.19,28.98,15.77
144,20201101,17.31,27.61,30.48,15.74
143,20201025,18.37,17.39,32.8,17.37
142,20201018,32.39,18.42,33.37,18.25
141,20201011,31.65,18.42,32.48,17.88
140,20201004,17.78,31.19,31.77,17.17
139,20200927,18.61,31.28,33.18,17.61
138,20200920,18.13,32.6,33.2,17.7
137,20200913,19.45,18.13,34.1,16.6
136,20200906,20.41,33.8,36.62,18.88
135,20200830,36.71,20.24,36.88,19.75
134,20200823,21.23,20.91,38.97,20.82
133,20200816,39.31,21.21,39.88,20.64
132,20200809,40.32,39.31,41.35,22.19
131,20200802,23.07,22.61,41.0,21.79
130,20200726,27.17,40.43,47.63,22.69
129,20200719,27.02,46.89,55.0,25.3
