trade_date,open,close,high,low
2021-12-12,2.61,2.6,2.63,2.53
2021-12-05,2.54,2.61,2.84,2.48
2021-11-28,2.63,2.53,2.68,2.53
2021-11-21,2.61,2.62,2.65,2.55
2021-11-14,2.47,2.6,2.63,2.43
2021-11-07,2.45,2.47,2.52,2.42
2021-10-31,2.6,2.47,2.61,2.41
2021-10-24,2.63,2.61,2.69,2.6
2021-10-17,2.7,2.61,2.73,2.6
2021-10-10,2.68,2.7,2.73,2.68
2021-10-03,2.78,2.66,2.78,2.6
2021-09-26,2.76,2.76,2.89,2.72
2021-09-19,2.81,2.76,2.87,2.71
2021-09-12,2.67,2.81,3.0,2.66
2021-09-05,2.69,2.67,2.8,2.51
2021-08-29,2.52,2.69,2.86,2.5
2021-08-22,2.66,2.52,2.67,2.38
2021-08-15,2.66,2.66,2.74,2.63
2021-08-08,2.62,2.68,2.79,2.61
2021-08-01,2.76,2.66,2.88,2.62
2021-07-25,2.75,2.77,3.08,2.66
2021-07-18,3.15,2.96,3.53,2.88
2021-07-11,3.14,3.18,3.3,3.1
2021-07-04,3.21,3.17,3.24,3.05
2021-06-27,2.82,3.22,3.22,2.79
2021-06-20,2.79,2.81,2.84,2.61
2021-06-13,2.63,2.83,2.96,2.63
2021-06-06,2.38,2.59,2.61,2.35
2021-05-30,2.26,2.39,2.4,2.2
2021-05-23,2.25,2.27,2.28,2.12
2021-05-16,2.12,2.29,2.34,2.1
2021-05-09,2.14,2.12,2.16,2.1
2021-05-02,2.15,2.14,2.17,2.02
2021-04-25,2.18,2.14,2.2,2.11
2021-04-18,2.27,2.17,2.3,2.06
2021-04-11,2.23,2.27,2.35,2.23
2021-04-04,2.06,2.22,2.27,2.02
2021-03-28,1.99,2.07,2.13,1.95
2021-03-21,1.91,2.0,2.03,1.91
2021-03-14,2.01,1.9,2.02,1.88
2021-03-07,1.93,2.02,2.04,1.9
2021-02-28,1.92,1.93,1.96,1.86
2021-02-21,1.88,1.91,1.92,1.84
