,trade_date,open,close,high,low
213,20220306,11.79,13.87,14.48,11.68
212,20220227,12.25,11.79,12.96,11.18
211,20220220,11.3,12.19,12.41,10.54
210,20220213,9.1,11.25,11.8,9.03
209,20220130,10.6,9.03,10.62,8.81
208,20220123,9.12,10.7,10.8,8.97
207,20220116,8.5,9.0,9.68,8.46
206,20220109,8.66,8.39,8.86,8.1
205,20220102,8.78,8.37,8.97,8.11
204,20211226,8.97,8.66,9.19,8.46
203,20211219,8.58,8.89,9.15,8.21
202,20211212,8.59,8.46,9.0,8.45
201,20211205,7.4,8.59,8.73,7.27
200,20211128,7.69,7.54,8.25,7.5
199,20211121,7.7,7.58,7.85,7.31
198,20211114,8.18,7.89,8.55,7.73
197,20211107,8.41,8.2,8.84,7.73
196,20211031,10.75,8.49,11.05,8.4
195,20211024,11.21,10.46,12.68,10.36
194,20211017,11.72,11.54,12.62,9.96
193,20211010,13.3,11.5,13.65,11.48
192,20211003,11.1,12.76,12.76,9.86
191,20210926,10.66,10.95,12.8,10.55
190,20210919,11.34,10.58,12.52,10.26
189,20210912,9.4,11.28,12.3,9.22
188,20210905,8.74,8.96,9.6,8.55
187,20210829,8.3,8.55,8.93,8.01
186,20210822,8.75,7.97,8.79,7.76
185,20210815,7.5,8.55,8.75,7.13
184,20210808,6.6,7.26,7.3,6.21
183,20210801,6.81,6.94,7.09,6.2
182,20210725,6.97,6.78,7.05,6.45
181,20210718,6.51,6.86,7.1,6.47
180,20210711,6.91,6.5,7.07,6.26
179,20210704,7.3,6.8,7.32,6.7
178,20210627,7.2,7.69,7.88,6.98
177,20210620,7.52,7.38,7.69,7.16
176,20210613,7.1074,7.39,7.4413,6.9166
175,20210606,6.8689,7.0311,7.3936,6.64
174,20210530,5.9912,6.7926,7.0597,5.9245
173,20210523,6.6018,6.0485,6.6591,5.7623
172,20210516,7.1265,6.5923,7.7753,6.4587
171,20210509,6.3728,7.0693,7.2982,6.3156
170,20210502,5.705,6.2965,6.5446,5.457000000000001
169,20210425,5.6955,5.6573,5.9531,5.5142
168,20210418,5.2853,5.6192,5.8195,5.2089
167,20210411,5.0945,5.2757,5.2948,5.0372
166,20210404,4.9609,5.0945,5.1994,4.9418
165,20210328,5.1135,4.9227,5.1517,4.8846
164,20210321,4.9895,5.1231,5.2089,4.9704
163,20210314,5.0181,5.0181,5.104,4.7701
162,20210307,4.8941,4.9704,5.1422,4.8369
161,20210228,4.9037,4.9037,5.2089,4.8369
160,20210221,4.5411,4.8941,4.9609,4.5411
159,20210214,4.3503,4.4743,4.503,4.3217
158,20210207,4.7033,4.3408,4.7129,4.274
157,20210131,5.1517,4.6747,5.2089,4.6175
156,20210124,5.2089,5.1803,5.4856,5.1612
155,20210117,5.5142,5.2089,5.5142,5.104
154,20210110,5.686,5.581,5.8481,5.4188
153,20210103,5.7623,5.93,6.17,5.4379
152,20201227,5.6669,5.6955,6.14,5.228
151,20201220,5.51,5.9,5.99,4.9609
150,20201213,5.5715,5.3902,5.87,5.228
149,20201206,5.94,5.5429,6.11,5.457000000000001
148,20201129,5.77,5.94,6.35,5.5047
147,20201122,5.63,5.5047,6.03,5.2757
146,20201115,5.49,5.54,6.05,5.228
145,20201108,4.9418,5.2471,5.81,4.9227
144,20201101,5.3043,4.9704,5.57,4.9037
143,20201025,5.686,5.54,6.11,5.2471
142,20201018,5.3807,5.99,6.17,5.332999999999999
141,20201011,5.64,5.352,5.74,5.2185
140,20201004,5.5524,5.3139,6.13,5.2471
139,20200927,6.27,5.581,6.57,5.5524
138,20200920,5.6573,6.19,6.26,5.4951
137,20200913,6.17,5.94,6.33,5.5619
136,20200906,6.06,6.22,6.58,5.7241
135,20200830,5.9149,5.7337,6.39,5.5333
134,20200823,5.3997,6.19,6.7,5.352
133,20200816,5.43,5.65,5.83,4.9991
132,20200809,4.8273,5.1422,5.58,4.7319
131,20200802,4.3599,5.06,5.18,4.2454
130,20200726,4.4076,4.3694,4.92,4.3312
129,20200719,4.4553,4.3789,5.03,4.3026
128,20200712,4.1691,4.78,5.23,4.1595
127,20200705,3.72,4.0641,4.27,3.5585
126,20200628,3.78,3.74,3.82,3.71
125,20200621,3.75,3.8,3.85,3.6
124,20200614,3.9374,3.76,4.0302,3.72
123,20200607,3.8816,3.8909,3.9838,3.8631
122,20200531,3.9095,3.8724,3.9559,3.8538
121,20200524,3.9188,3.9281,4.0859,3.8909
120,20200517,3.8631,3.9188,3.9838,3.8445
119,20200510,3.8816,3.8631,3.9002,3.8352
118,20200503,3.9652,3.9002,4.1045,3.6959
117,20200426,3.8538,3.9559,4.0302,3.8166
116,20200419,3.8352,3.8631,3.9652,3.8074
115,20200412,3.9002,3.8631,3.9931,3.8445
114,20200405,3.8538,3.8631,3.9652,3.8074
113,20200329,3.8074,3.8816,4.1231,3.7424
112,20200322,4.0767,3.8538,4.1045,3.7795
111,20200315,4.1509,4.0488,4.3831,3.9188
110,20200308,3.7702,4.2252,4.4110000000000005,3.7702
109,20200301,3.5938,3.4266,3.6031,3.4173
108,20200223,3.4731,3.6123,3.6123,3.4545
107,20200216,3.3709,3.4823,3.5659,3.3616
106,20200209,3.3059,3.3988,3.4359,3.2688
105,20200126,3.8724,3.6774,3.8816,3.6309
104,20200119,3.7981,3.8724,3.9374,3.7331
103,20200112,3.7331,3.8166,3.9374,3.7331
102,20200105,3.5938,3.7516,3.7888,3.5752
101,20191229,3.5938,3.6031,3.6681,3.5288
100,20191222,3.5566,3.6031,3.6495,3.5381
99,20191215,3.5566,3.5473,3.5938,3.5102
98,20191208,3.5566,3.5473,3.5566,3.5009
97,20191201,3.5473,3.5566,3.6866,3.5102
96,20191124,3.4452,3.5381,3.5473,3.4452
95,20191117,3.5381,3.4452,3.5381,3.4266
94,20191110,3.5473,3.5381,3.5659,3.5195
93,20191103,3.5845,3.5381,3.6123,3.4916
92,20191027,3.5473,3.5845,3.5845,3.5102
91,20191020,3.6216,3.5381,3.6588,3.5288
90,20191013,3.5381,3.6031,3.6216,3.5195
89,20191006,3.5381,3.5195,3.5659,3.5102
88,20190929,3.6495,3.5381,3.6588,3.5009
87,20190922,3.7981,3.6588,3.8074,3.6123
86,20190915,3.7516,3.7609,3.7795,3.7145
