trade_date,open,close,high,low
2021-12-12,44.85,42.94,47.83,42.71
2021-12-05,40.21,44.85,47.85,39.52
2021-11-28,41.1,40.56,41.77,39.8
2021-11-21,41.5,41.1,42.82,40.0
2021-11-14,39.02,41.85,42.95,38.18
2021-11-07,42.91,39.07,44.39,38.65
2021-10-31,47.42,43.08,47.44,42.86
2021-10-24,38.84,46.91,48.3,37.76
2021-10-17,42.02,38.88,43.48,37.43
2021-10-10,44.16,41.86,45.2,41.72
2021-10-03,43.65,43.3,46.86,39.38
2021-09-26,40.85,42.6,43.18,39.39
2021-09-19,42.49,40.74,43.07,40.24
2021-09-12,43.7,42.39,46.24,41.7
2021-09-05,50.28,43.55,51.03,43.2
2021-08-29,40.46,49.15,53.98,40.42
2021-08-22,42.41,39.4,45.69,37.2
2021-08-15,37.74,42.2,42.2,37.5
2021-08-08,38.3,37.75,41.18,36.38
2021-08-01,40.33,38.65,40.88,35.9
2021-07-25,39.0,39.85,45.0,38.32
2021-07-18,33.29,37.17,37.17,31.04
2021-07-11,27.7,31.01,31.01,27.57
2021-07-04,28.61,28.0,29.33,27.61
2021-06-27,27.98,28.59,28.92,27.62
2021-06-20,29.39,27.85,29.39,27.42
2021-06-13,30.0384,29.0318,30.0384,28.7654
2021-06-06,28.045,30.0384,30.3541,28.045
2021-05-30,27.4431,28.045,29.2785,27.3839
2021-05-23,27.6108,27.4233,28.8049,27.3345
2021-05-16,28.124000000000002,27.8279,28.8147,27.1372
2021-05-09,27.8082,27.8773,28.3707,27.3049
2021-05-02,25.351,27.818,28.3707,24.6701
2021-04-25,24.8675,25.4201,26.328000000000003,24.8675
2021-04-18,24.7195,24.9859,25.2425,24.2853
2021-04-11,24.4925,24.8379,25.2622,24.4826
2021-04-04,25.1043,24.5419,26.2293,24.4234
2021-03-28,25.0057,24.7688,25.4102,24.4728
2021-03-21,24.3544,24.9958,25.3017,24.1767
2021-03-14,25.1142,24.3445,25.2129,23.93
2021-03-07,24.3741,24.8478,24.9662,24.0682
2021-02-28,23.9399,24.2853,25.4398,23.634
2021-02-21,22.1735,23.93,24.1669,22.1735
2021-02-14,21.9071,22.1242,22.2821,21.463
2021-02-07,23.0912,21.8479,23.93,21.8281
2021-01-31,24.5024,23.1406,24.5024,23.0912
2021-01-24,24.3248,24.2655,24.9464,24.1866
2021-01-17,24.9662,24.3149,24.9859,23.4366
2021-01-10,26.0319,24.9366,26.5056,24.453000000000003
2021-01-03,26.4464,26.31,26.8,25.4991
2020-12-27,26.9398,26.61,27.38,26.0517
2020-12-20,27.57,26.82,27.71,25.9431
2020-12-13,28.8838,27.58,29.27,27.0187
2020-12-06,28.647,29.13,29.36,28.42
2020-11-29,29.1996,29.03,30.59,28.2226
2020-11-22,28.943,29.1009,29.92,28.7654
2020-11-15,28.5088,28.943,29.63,28.4397
2020-11-08,28.76,28.75,29.2,28.1141
2020-11-01,29.96,28.8,30.94,28.2325
2020-10-25,29.66,29.95,30.78,28.9923
2020-10-18,29.33,29.1897,30.01,28.9233
2020-10-11,28.93,28.8542,29.37,28.5187
2020-10-04,28.8641,28.77,29.3,28.1437
2020-09-27,28.7456,28.8542,31.46,28.124000000000002
2020-09-20,28.5,28.8443,29.33,28.124000000000002
2020-09-13,30.5318,28.61,30.94,27.8279
2020-09-06,30.3739,30.57,31.3,29.6042
2020-08-30,31.28,30.3147,31.55,29.4857
2020-08-23,31.49,31.28,33.05,30.6008
2020-08-16,30.0186,31.48,33.46,29.8805
2020-08-09,30.739,30.42,31.58,29.6634
2020-08-02,28.3509,31.11,31.85,27.9562
2020-07-26,28.9134,28.79,30.66,28.3904
2020-07-19,30.04,28.7654,30.93,28.2818
2020-07-12,28.43,30.04,30.86,28.0549
2020-07-05,27.6,28.39,28.46,27.0681
2020-06-28,27.9,27.7,28.46,27.64
2020-06-21,27.75,28.14,28.57,27.62
2020-06-14,28.62,27.97,28.96,27.31
2020-06-07,27.95,28.61,29.46,27.78
2020-05-31,28.0929,27.8,29.4159,27.78
2020-05-24,28.487,28.0577,29.3244,27.7973
2020-05-17,27.9521,28.311,29.1414,27.5369
2020-05-10,27.2695,27.9521,28.121,27.178
2020-05-03,28.3955,27.354,28.5574,26.045
2020-04-26,28.2477,28.494,30.2604,28.0084
2020-04-19,29.1977,28.2477,30.6826,28.2336
2020-04-12,28.866999999999997,29.2259,30.1196,28.6629
2020-04-05,28.114,28.5362,28.7051,27.4455
2020-03-29,28.3673,28.2759,28.7544,27.7058
2020-03-22,29.9015,28.7122,30.19,27.5862
2020-03-15,31.3582,29.5918,31.5975,28.7825
