,trade_date,open,close,high,low
299,20231119,7.15,7.22,7.29,7.11
298,20231112,7.06,7.13,7.18,7.04
297,20231105,6.96,7.06,7.08,6.92
296,20231029,6.92,6.96,7.0,6.7
295,20231022,7.24,6.93,7.34,6.89
294,20231015,7.38,7.24,7.38,7.24
293,20231001,7.43,7.38,7.47,7.35
292,20230924,7.43,7.46,7.57,7.3
291,20230917,7.71,7.46,8.39,7.42
290,20230910,7.46,7.71,7.78,7.41
289,20230903,7.6,7.43,7.7,7.24
288,20230827,7.86,7.39,7.92,7.32
287,20230820,7.59,7.83,8.01,7.57
286,20230813,7.88,7.64,8.01,7.64
285,20230806,8.1,7.89,8.17,7.86
284,20230730,7.88,8.11,8.29,7.83
283,20230723,7.84,7.87,8.1,7.67
282,20230716,7.81,7.84,7.91,7.65
281,20230709,7.79,7.84,7.95,7.71
280,20230702,7.34,7.78,8.06,7.21
279,20230625,7.79,7.35,7.79,7.33
278,20230618,7.62,7.8,7.83,7.55
277,20230611,7.5399,7.6193,7.8871,7.4308
276,20230604,7.2621,7.5598,7.6788,7.1728
275,20230528,7.4903,7.282,7.5598,7.1629
274,20230521,7.8375,7.5002,7.8375,7.4804
273,20230514,7.6689,7.6788,8.1054,7.6391
272,20230507,7.4308,7.6788,7.7879,7.3812
271,20230430,7.4903,7.4804,7.5201,7.1034
270,20230423,7.0736,7.53,8.155,7.0339
269,20230416,7.1728,7.0835,7.1728,6.9248
268,20230409,7.153,7.1629,7.3117,7.1034
267,20230402,7.3911,7.153,7.4308,7.0637
266,20230326,7.6689,7.3911,7.7086,7.3911
265,20230319,7.4308,7.6292,7.659,7.3911
264,20230312,7.5895,7.4209,7.6986,7.4209
263,20230305,7.3018,7.5796,7.6193,7.2621
262,20230226,7.2621,7.3216,7.4209,7.2522
261,20230219,7.8375,7.2621,7.8375,7.2026
260,20230212,7.5994,7.7879,8.2245,7.5498
259,20230205,7.5994,7.5994,7.6986,7.4804
258,20230122,7.2026,7.5994,7.7185,7.1927
257,20230115,7.2026,7.2026,7.272,7.0538
256,20230108,7.1728,7.2026,7.3316,7.1332
255,20230101,7.1828,7.1629,7.4308,7.0439
254,20221225,7.5895,7.2324,7.5895,7.153
253,20221218,7.7086,7.5796,7.8177,7.4705
252,20221211,7.53,7.778,8.0459,7.53
251,20221204,7.4109,7.5201,7.6689,7.2423
250,20221127,7.4109,7.3216,7.4506,7.2026
249,20221120,7.4605,7.4308,7.6094,7.401
248,20221113,7.4407,7.4705,7.5002,7.2224
247,20221106,7.2125,7.4308,7.4605,7.1332
246,20221030,7.5498,7.2919,7.649,7.2026
245,20221023,7.3316,7.5498,7.659,7.272
244,20221016,7.0736,7.3514,7.4308,6.9248
243,20221002,7.4804,7.024,7.5002,6.9943
242,20220925,7.4308,7.4804,7.6887,7.272
241,20220918,8.036,7.4109,8.0856,7.401
240,20220911,8.1252,8.0161,8.4328,7.9963
239,20220904,8.1153,8.0856,8.532,7.9467
238,20220828,8.6014,8.3534,8.7503,8.1947
237,20220821,8.2145,8.5221,8.6511,8.1352
236,20220814,7.6986,8.2443,8.4824,7.5994
