,trade_date,open,close,high,low
224,20220522,9.86,9.62,9.98,9.43
223,20220515,9.0,9.9,10.34,8.81
222,20220508,8.99,8.94,9.18,8.8
221,20220501,9.95,9.17,9.95,8.41
220,20220424,10.37,10.11,11.02,9.92
219,20220417,10.16,10.4,10.71,9.89
218,20220410,10.46,10.28,10.74,10.11
217,20220403,9.85,10.48,10.59,9.85
216,20220327,10.43,10.09,10.55,10.0
215,20220320,10.28,10.49,10.59,9.43
214,20220313,10.49,10.49,10.75,9.82
213,20220306,10.38,10.6,10.83,10.2
212,20220227,10.98,10.39,11.13,10.2
211,20220220,11.0,10.95,12.02,10.86
210,20220213,10.34,10.93,11.33,9.86
209,20220130,11.34,10.85,11.51,9.98
208,20220123,10.91,10.99,11.25,10.64
207,20220116,10.59,10.91,11.23,10.41
206,20220109,10.79,10.62,11.05,10.59
205,20220102,10.4,10.82,10.88,10.2
204,20211226,10.46,10.45,10.7,10.21
203,20211219,10.3,10.42,10.63,10.17
202,20211212,10.0,10.29,10.35,9.9
201,20211205,9.76,9.99,10.16,9.71
200,20211128,9.95,9.92,10.22,9.88
199,20211121,9.95,9.93,10.13,9.82
198,20211114,9.75,9.92,9.96,9.75
197,20211107,9.75,9.71,9.79,9.45
196,20211031,10.01,9.81,10.01,9.55
195,20211024,10.37,10.0,10.54,9.94
194,20211017,10.8,10.37,10.83,10.03
193,20211010,11.4,10.85,11.49,10.77
192,20211003,10.85,11.19,11.22,10.45
191,20210926,10.59,10.76,10.95,10.57
190,20210919,10.82,10.77,11.24,10.56
189,20210912,10.67,11.0,11.28,10.63
188,20210905,10.1,10.62,10.71,9.94
187,20210829,9.77,10.1,10.25,9.76
186,20210822,9.6,9.78,9.98,9.6
185,20210815,9.45,9.6,9.84,9.4
184,20210808,9.93,9.45,10.15,9.4
183,20210801,10.49,10.04,10.52,9.76
182,20210725,10.95,10.5,10.95,10.49
181,20210718,11.27,10.99,11.41,10.79
180,20210711,11.31,11.22,11.41,10.92
179,20210704,12.01,11.31,12.16,11.2
178,20210627,12.16,12.01,12.62,11.92
177,20210620,12.72,12.26,12.76,11.95
176,20210613,12.96,12.71,13.74,12.68
175,20210606,13.23,12.88,13.85,12.8
174,20210530,13.3,13.31,14.02,13.19
173,20210523,13.39,13.39,13.64,13.11
172,20210516,12.2,13.29,13.33,11.8
171,20210509,12.71,12.2,12.8,11.75
170,20210502,13.07,12.96,13.55,12.74
169,20210425,12.42,13.2,13.72,12.41
168,20210418,12.4,12.52,12.64,11.8
167,20210411,12.66,12.37,12.72,12.2
