trade_date,open,close,high,low
2021-12-12,86.78,88.6,88.68,84.0
2021-12-05,85.0,86.21,88.88,82.02
2021-11-28,99.0,87.37,103.0,83.68
2021-11-21,91.0,100.0,101.03,86.8
2021-11-14,91.0,93.0,97.45,87.87
2021-11-07,91.4,91.97,100.38,88.66
2021-10-31,81.0,91.25,91.3,76.51
2021-10-24,71.41,79.46,85.02,71.41
2021-10-17,59.0,71.37,72.99,55.88
2021-10-10,67.0,59.36,67.4,59.36
2021-10-03,64.0,65.95,67.8,57.0
2021-09-26,57.0,63.05,63.05,56.04
2021-09-19,68.77,58.8,69.61,54.91
2021-09-12,72.0,68.92,72.0,64.72
2021-09-05,70.0,73.0,78.43,70.0
2021-08-29,54.73,70.15,72.8,54.3
2021-08-22,59.92,54.7,59.92,52.0
2021-08-15,63.08,61.7,69.55,57.01
2021-08-08,63.0,64.75,66.0,56.0
2021-08-01,56.8,61.0,61.5,48.78
2021-07-25,53.5478,57.05,58.9,49.3237
2021-07-18,48.1183,53.7072,55.2513,45.7572
2021-07-11,47.3213,47.5604,52.3025,41.842
2021-07-04,44.5019,47.4907,49.5927,43.685
2021-06-27,39.6104,44.5318,47.5803,39.6104
2021-06-20,38.7536,39.979,40.5369,35.0676
2021-06-13,34.8783,38.7536,39.0426,31.9195
2021-06-06,31.1324,33.6429,37.9168,31.1324
2021-05-30,29.4886,30.983,32.5571,28.2234
2021-05-23,25.9819,30.1661,30.3853,25.9221
2021-05-16,25.8026,25.8823,26.5697,24.4975
2021-05-09,25.0753,25.8225,27.6954,25.0753
2021-05-02,29.0403,25.951999999999998,29.6879,24.4178
2021-04-25,28.4526,29.0304,31.78,27.7452
2021-04-18,28.2732,29.12,30.9631,26.2011
2021-04-11,29.6978,28.5024,30.6243,28.074
2021-04-04,26.8088,29.648000000000003,31.2321,24.9657
2021-03-28,27.0977,26.9084,27.4862,25.1849
2021-03-21,27.795,27.1674,27.8747,26.5198
2021-03-14,30.983,27.9943,31.3317,26.4999
2021-03-07,33.7525,30.983,34.3005,30.2358
2021-02-28,36.1834,33.1648,38.4847,31.7302
2021-02-21,40.507,36.1834,41.8021,35.4461
2021-02-14,37.857,39.7897,42.091,35.4661
2021-02-07,33.2743,38.2854,39.8495,33.2743
2021-01-31,42.3401,35.5757,43.8145,34.8683
2021-01-24,37.9865,41.1446,42.6091,36.7612
2021-01-17,36.9106,38.6241,39.5606,35.8247
2021-01-10,40.8457,37.8072,43.9341,36.542
2021-01-03,45.8668,40.72,46.04,38.7536
2020-12-27,39.3514,46.8,48.1,39.3016
2020-12-20,35.3,38.36,39.43,34.8783
2020-12-13,32.3777,34.81,36.1,30.9332
2020-12-06,32.836,32.0,33.45,31.4612
2020-11-29,30.973000000000003,32.96,34.99,30.2159
2020-11-22,30.3853,31.05,31.36,28.2732
2020-11-15,32.7065,30.3554,34.8,29.4289
2020-11-08,38.2,36.48,43.59,36.3428
2020-11-01,34.7,38.32,40.57,33.8721
2020-10-25,39.68,35.55,40.71,34.3702
2020-10-18,40.0,39.0326,43.59,37.6478
2020-10-11,38.8,38.8134,38.96,37.4585
2020-10-04,31.51,35.42,36.3,31.0727
2020-09-27,29.4,30.79,33.55,28.4526
2020-09-20,26.0118,28.92,30.75,25.9719
2020-09-13,24.7665,24.93,24.93,22.2261
2020-09-06,22.89,24.6668,26.48,22.0268
2020-08-30,23.15,22.8836,24.12,21.7279
2020-08-23,20.77,22.8338,22.92,20.114
2020-08-16,20.8214,20.4727,21.76,19.5761
2020-08-09,23.8599,20.49,24.3,19.9546
2020-08-02,22.515,23.2422,24.35,21.449
2020-07-26,23.4116,22.41,24.57,21.8176
2020-07-19,19.79,22.8637,23.81,19.586
2020-07-12,18.48,19.65,20.0,18.0817
2020-07-05,17.78,18.3,19.66,17.52
2020-06-28,15.38,17.88,17.93,15.3
2020-06-21,14.99,15.28,15.47,14.72
2020-06-14,14.34,15.15,15.66,14.27
2020-06-07,14.34,14.28,14.8,14.06
2020-05-31,14.23,14.14,14.65,13.6
2020-05-24,15.05,14.5,15.9,14.5
