,trade_date,open,close,high,low
209,20220130,5.49,5.74,5.9,5.43
208,20220123,5.23,5.57,5.69,5.13
207,20220116,5.26,5.24,5.45,5.15
206,20220109,5.17,5.34,5.36,5.11
205,20220102,4.75,5.16,5.22,4.74
204,20211226,4.75,4.76,4.84,4.7
203,20211219,4.83,4.77,4.83,4.67
202,20211212,4.73,4.83,4.89,4.71
201,20211205,4.6,4.76,4.77,4.59
200,20211128,4.83,4.77,4.9,4.74
199,20211121,4.97,4.83,5.04,4.75
198,20211114,4.95,4.97,5.12,4.8
197,20211107,4.76,4.78,4.84,4.58
196,20211031,4.63,4.83,4.87,4.58
195,20211024,5.04,4.7,5.12,4.69
194,20211017,4.89,5.05,5.33,4.84
193,20211010,4.86,4.9,4.93,4.78
192,20211003,4.73,4.71,4.78,4.64
191,20210926,4.63,4.75,4.82,4.6
190,20210919,4.98,4.66,5.09,4.57
189,20210912,4.83,5.05,5.22,4.81
188,20210905,4.65,4.85,4.9,4.58
187,20210829,4.61,4.66,4.73,4.56
186,20210822,4.44,4.63,4.87,4.42
185,20210815,4.31,4.42,4.54,4.29
184,20210808,4.31,4.32,4.47,4.23
183,20210801,4.87,4.41,4.89,4.4
182,20210725,5.0,4.9,5.1,4.88
181,20210718,4.92,4.97,4.99,4.74
180,20210711,5.03,4.92,5.04,4.9
179,20210704,5.21,5.03,5.21,5.01
178,20210627,5.19,5.2,5.27,5.1
177,20210620,5.23,5.23,5.24,5.08
176,20210613,5.28,5.24,5.29,5.13
175,20210606,5.59,5.29,5.59,5.25
174,20210530,5.64,5.6,5.79,5.54
173,20210523,5.25,5.62,5.7,5.2
172,20210516,5.18,5.26,5.31,5.06
171,20210509,5.18,5.18,5.27,5.15
170,20210502,5.53,5.22,5.63,5.16
169,20210425,5.75,5.54,5.92,5.5
168,20210418,5.55,5.71,5.81,5.39
167,20210411,5.43,5.55,5.74,5.26
166,20210404,5.66,5.39,5.73,5.24
165,20210328,5.38,5.64,5.81,5.22
164,20210321,5.08,5.42,5.65,5.08
163,20210314,4.89,5.05,5.09,4.81
