,trade_date,open,close,high,low
299,20231119,8.78,12.21,12.21,8.6
298,20231112,7.77,8.34,8.37,7.51
297,20231105,7.05,7.94,8.14,6.53
296,20231029,6.77,7.2,7.79,6.77
295,20231022,7.0,6.74,7.92,6.49
294,20231015,6.55,6.98,7.39,6.39
293,20231001,5.85,6.52,6.96,5.72
292,20230924,6.21,5.88,6.59,5.58
291,20230917,6.19,6.24,6.38,6.11
290,20230910,6.12,6.23,6.47,6.08
289,20230903,6.03,6.1,6.22,5.75
288,20230827,6.74,5.68,6.83,5.65
287,20230820,7.22,6.88,7.96,6.75
286,20230813,6.13,6.9,6.9,6.05
285,20230806,6.37,6.18,6.39,6.06
284,20230730,6.21,6.34,6.5,6.03
283,20230723,6.13,6.26,6.46,6.05
282,20230716,6.24,6.17,6.62,6.07
281,20230709,6.44,6.26,6.77,6.25
280,20230702,6.38,6.45,7.18,6.25
279,20230625,5.82,6.53,6.53,5.67
278,20230618,5.38,5.83,5.87,5.31
277,20230611,5.75,5.39,5.89,5.35
276,20230604,5.79,5.74,5.81,5.54
275,20230528,5.91,5.79,5.94,5.65
274,20230521,5.45,6.02,6.35,5.43
273,20230514,5.49,5.44,5.65,5.3
272,20230507,5.49,5.49,5.79,5.44
271,20230430,5.48,5.51,5.52,5.19
270,20230423,5.8,5.46,5.94,5.45
269,20230416,5.93,5.81,5.99,5.73
268,20230409,6.2,5.96,6.26,5.96
267,20230402,7.0,6.18,7.16,5.99
266,20230326,7.05,7.31,7.47,6.8
265,20230319,8.42,7.1,8.42,6.9
264,20230312,8.29,8.52,8.66,7.95
263,20230305,8.67,8.26,8.67,8.11
262,20230226,8.41,8.66,8.95,8.21
261,20230219,8.49,8.37,8.86,8.27
260,20230212,8.32,8.54,8.82,8.24
259,20230205,7.89,8.36,8.4,7.83
258,20230122,7.87,7.76,8.1,7.68
257,20230115,7.72,7.8,7.86,7.27
256,20230108,7.0,7.57,7.98,6.82
255,20230101,7.06,7.07,7.19,6.72
254,20221225,8.1,7.08,8.27,6.86
253,20221218,8.0,9.0,9.95,7.9
252,20221211,7.59,8.12,8.41,7.55
251,20221204,7.15,7.64,8.06,7.1
250,20221127,7.3,7.37,7.58,6.66
249,20221120,6.51,6.98,7.48,6.34
248,20221113,6.53,6.54,6.78,6.43
247,20221106,5.54,6.61,7.19,5.54
246,20221030,5.97,5.88,6.82,5.8
245,20221023,5.81,5.97,6.09,5.78
244,20221016,5.41,5.81,5.9,5.2
243,20221002,6.0,5.41,6.0,5.36
242,20220925,5.99,5.99,6.3,5.85
241,20220918,6.7,5.98,6.8,5.98
240,20220911,6.67,6.7,7.21,6.58
239,20220904,6.65,6.68,6.95,6.27
238,20220828,7.48,6.77,7.58,6.65
237,20220821,6.88,7.48,7.9,6.88
236,20220814,6.68,6.88,7.22,6.65
235,20220807,7.05,6.74,7.15,6.57
234,20220731,7.04,7.12,7.21,6.82
233,20220724,6.84,7.01,7.13,6.64
232,20220717,6.45,6.64,6.87,6.29
231,20220710,6.66,6.44,6.78,6.22
230,20220703,7.5,6.66,8.73,6.62
229,20220626,6.27,7.22,7.22,6.09
228,20220619,6.08,6.3,6.78,5.92
227,20220612,6.43,6.15,6.56,5.93
226,20220605,6.03,6.57,7.15,5.95
225,20220529,5.73,6.45,6.88,5.61
224,20220522,5.52,5.71,6.0,5.37
223,20220515,5.4,5.51,5.63,5.4
222,20220508,5.01,5.42,5.5,4.91
221,20220501,5.57,5.01,5.57,4.7
220,20220424,6.19,5.69,6.24,5.66
219,20220417,6.42,6.09,6.61,6.03
218,20220410,7.0,6.49,7.05,6.44
217,20220403,6.42,6.95,7.39,6.36
216,20220327,6.81,6.48,6.92,6.48
215,20220320,6.23,6.79,6.9,5.88
214,20220313,6.63,6.33,6.68,5.98
213,20220306,6.75,6.63,6.85,6.59
212,20220227,6.68,6.77,6.88,6.52
211,20220220,6.36,6.67,6.69,6.28
210,20220213,6.26,6.38,6.52,5.94
209,20220130,6.19,6.26,6.6,6.12
208,20220123,6.6,6.17,6.62,6.11
207,20220116,6.66,6.58,6.94,6.57
206,20220109,6.74,6.76,6.93,6.64
205,20220102,7.5,6.76,8.08,6.76
204,20211226,6.74,7.51,7.51,6.66
203,20211219,6.75,6.78,6.93,6.66
202,20211212,6.78,6.75,6.99,6.4
201,20211205,6.65,6.78,6.8,6.41
200,20211128,6.58,6.75,7.15,6.55
199,20211121,6.49,6.59,7.15,6.12
198,20211114,6.29,6.45,6.46,6.17
197,20211107,5.9,6.15,6.2,5.82
196,20211031,6.24,5.91,6.54,5.59
195,20211024,6.61,6.25,6.77,6.16
194,20211017,7.21,6.7,7.58,6.5
193,20211010,7.46,7.46,8.11,6.89
192,20211003,6.95,7.38,7.5,6.95
191,20210926,6.89,6.86,6.97,6.7
190,20210919,6.8,6.89,7.0,6.78
189,20210912,7.04,6.81,7.24,6.75
188,20210905,7.05,7.05,7.33,6.96
187,20210829,7.52,7.17,7.88,7.12
186,20210822,6.8,7.58,8.1,6.79
185,20210815,6.77,6.8,7.1,6.66
184,20210808,6.8,6.77,7.06,6.7
183,20210801,6.76,6.78,7.09,6.58
182,20210725,6.68,6.79,7.2,6.63
181,20210718,7.11,6.68,7.2,6.43
180,20210711,6.85,7.12,7.25,6.7
179,20210704,7.42,6.87,7.88,6.85
178,20210627,6.63,7.16,7.16,6.51
177,20210620,6.92,6.6,6.92,6.31
176,20210613,7.1,6.92,7.38,6.83
175,20210606,6.85,7.2,7.57,6.75
174,20210530,6.7,6.82,7.04,6.48
173,20210523,6.89,6.88,7.25,6.63
172,20210516,6.16,7.05,7.47,6.11
171,20210509,6.4,6.18,6.53,6.15
170,20210502,10.01,6.41,10.38,6.38
169,20210425,7.07,10.0,10.0,6.8
168,20210418,6.21,6.66,6.66,6.03
167,20210411,6.03,6.21,6.28,6.03
166,20210404,6.18,6.04,6.22,5.75
165,20210328,6.34,6.18,6.45,6.11
164,20210321,6.1,6.33,6.48,6.0
163,20210314,6.54,6.09,6.54,6.0
162,20210307,6.0,6.45,6.62,5.95
161,20210228,5.82,5.99,6.23,5.8
160,20210221,5.43,5.82,5.9,5.43
159,20210214,5.25,5.39,5.41,5.19
158,20210207,5.49,5.27,5.74,4.95
157,20210131,6.28,6.1,6.36,6.04
156,20210124,6.4,6.33,6.62,6.32
155,20210117,6.65,6.4,6.65,6.11
154,20210110,6.81,6.57,7.11,6.4
153,20210103,6.8,6.81,6.86,6.67
152,20201227,7.2,6.85,7.29,6.74
151,20201220,7.41,7.24,7.54,7.2
150,20201213,7.61,7.42,7.65,7.27
149,20201206,8.01,7.67,8.02,7.46
148,20201129,7.62,8.02,9.16,7.49
147,20201122,7.24,7.57,7.75,7.17
146,20201115,7.31,7.26,7.62,7.19
145,20201108,7.2,7.31,7.42,7.14
144,20201101,7.94,7.21,7.94,7.2
143,20201025,8.11,7.94,8.3,7.86
142,20201018,8.08,8.0,8.47,7.9
141,20201011,7.84,7.95,7.99,7.81
