,trade_date,open,close,high,low
209,20220130,9.12,8.63,9.22,8.62
208,20220123,9.07,9.22,9.48,9.04
207,20220116,9.61,9.12,9.74,9.05
206,20220109,9.89,9.56,9.95,9.31
205,20220102,9.64,9.88,10.03,9.57
204,20211226,9.83,9.65,10.08,9.62
203,20211219,10.28,9.92,10.55,9.85
202,20211212,9.3,10.01,10.57,9.18
201,20211205,8.55,9.1,9.15,8.53
200,20211128,8.69,8.74,9.05,8.62
199,20211121,8.84,8.72,8.88,8.42
198,20211114,8.37,8.84,9.02,8.33
197,20211107,8.9,8.4,9.04,8.39
196,20211031,9.44,9.13,9.92,8.71
195,20211024,9.36,9.43,9.57,9.27
194,20211017,9.89,9.34,9.96,9.28
193,20211010,10.01,9.87,10.05,9.75
192,20211003,10.21,9.84,10.5,9.71
191,20210926,10.45,10.26,10.77,10.23
190,20210919,11.09,10.65,11.66,10.51
189,20210912,10.55,11.2,11.71,10.55
188,20210905,9.97,10.53,11.2,9.51
187,20210829,11.4001,9.88,11.9908,9.79
186,20210822,9.9234,11.1343,11.6167,9.6084
185,20210815,9.3524,9.7364,10.0218,9.3032
184,20210808,8.7027,9.3918,9.884,8.5845
183,20210801,9.5493,8.7519,9.9332,8.7224
182,20210725,9.0177,9.568999999999999,10.0711,8.9192
181,20210718,8.9882,9.1063,9.2441,8.8405
180,20210711,8.7814,8.8503,9.0472,8.6436
179,20210704,10.0415,8.7913,10.0415,8.7716
178,20210627,9.5099,9.9726,10.14,9.2047
177,20210620,9.3524,9.5099,9.5788,9.1555
176,20210613,9.5198,9.5001,10.0317,9.4607
175,20210606,11.0162,9.6182,11.2623,9.5591
174,20210530,8.1711,10.8783,11.0457,8.1612
173,20210523,8.3384,8.1612,8.5747,8.1415
172,20210516,8.7913,8.4467,8.8405,7.7379
171,20210509,9.1161,8.8602,9.2047,8.8011
170,20210502,9.0374,8.9488,9.3524,8.5944
169,20210425,8.5255,9.0177,9.1555,8.5156
168,20210418,8.4959,8.5452,8.7519,8.2892
167,20210411,8.4664,8.5255,8.742,8.2793
166,20210404,8.5648,8.3876,8.6731,8.24
165,20210328,8.24,8.6436,8.9291,8.1907
164,20210321,8.3876,8.1711,8.5747,8.112
163,20210314,8.5845,8.4369,8.7814,8.1514
162,20210307,9.0078,8.5353,9.0177,8.0923
161,20210228,8.9685,8.9291,9.2047,8.5156
160,20210221,8.5353,8.8503,8.8503,8.3679
159,20210214,7.984,8.3483,8.4172,7.9151
158,20210207,8.2498,7.984,8.5452,7.9545
157,20210131,8.7716,8.1218,9.5395,7.9742
156,20210124,8.5747,8.7322,9.0669,8.4861
155,20210117,8.5747,8.6042,9.0965,8.3187
154,20210110,8.555,8.5648,9.2146,8.4073
153,20210103,8.0037,8.68,8.78,7.9742
152,20201227,8.1907,8.0135,8.49,7.7871
151,20201220,8.33,8.34,8.48,7.9742
150,20201213,8.8208,8.2006,8.98,8.1021
149,20201206,9.11,8.811,9.44,8.7125
148,20201129,8.54,9.1,9.45,8.3876
147,20201122,8.85,8.4664,9.07,8.3581
146,20201115,8.6,8.68,9.05,8.3975
145,20201108,7.669,8.3975,8.68,7.669
144,20201101,8.1317,7.6296,8.28,7.5804
143,20201025,8.5648,8.33,8.85,8.1809
142,20201018,8.3483,8.61,8.88,8.3089
141,20201011,8.41,8.2695,8.45,8.2104
140,20201004,8.299,8.1514,8.63,8.0431
139,20200927,8.67,8.299,8.83,8.1021
138,20200920,7.8363,8.44,8.48,7.7576
137,20200913,8.4,7.91,8.43,7.6493
136,20200906,8.26,8.44,8.61,8.0628
135,20200830,8.1021,8.0628,8.26,7.7674
134,20200823,8.0443,8.32,8.8348,8.0332
133,20200816,8.2306,8.0325,8.4089,7.6932
132,20200809,8.0735,8.1808,9.0329,7.9858
131,20200802,7.6932,8.1118,8.3,7.3812
130,20200726,8.0053,7.6737,8.7952,7.5957
129,20200719,10.5307,7.8492,10.6968,7.6542
128,20200712,7.8005,9.8352,9.8352,7.664
127,20200705,6.0814,7.4982,7.7255,5.912999999999999
126,20200628,5.8833,6.0913,6.2893,5.8436
125,20200621,5.6555,5.8436,5.9031,5.6357
124,20200614,5.8139,5.6555,5.8436,5.596
123,20200607,5.7545,5.7941,5.8932,5.7248
122,20200531,5.6158,5.6357,5.705,5.5663
121,20200524,5.8337,5.6555,5.912999999999999,5.6357
120,20200517,6.0417,5.8734,6.0714,5.8536
119,20200510,5.8932,6.0417,6.0814,5.8734
118,20200503,5.8337,5.9724,5.9922,5.7446
117,20200426,6.0615,5.8337,6.0913,5.8139
116,20200419,6.0318,6.0615,6.1903,5.9526
115,20200412,6.2299,6.1705,6.3686,6.1606
114,20200405,6.2497,6.1309,6.3191,6.1012
113,20200329,6.1804,6.3488,6.4577,6.1507
112,20200322,6.735,6.3488,6.735,6.1012
111,20200315,7.0322,6.6657,7.1312,6.3389
