,trade_date,open,close,high,low
315,20240317,10.41,10.65,10.93,10.35
314,20240310,10.5,10.4,11.36,10.16
313,20240303,10.38,10.52,11.2,9.99
312,20240225,8.9,10.37,10.7,8.7
311,20240211,10.18,8.87,10.35,8.21
310,20240204,12.98,10.74,14.11,10.74
309,20240128,10.28,12.83,12.83,9.38
308,20240121,10.78,10.23,10.98,10.03
307,20240114,11.1,10.78,11.15,10.66
306,20240107,11.28,11.17,11.54,11.13
305,20231231,11.67,11.33,11.67,10.84
304,20231224,13.0,11.67,13.19,11.61
303,20231217,12.19,13.13,13.88,12.18
302,20231210,12.96,12.35,13.6,12.32
301,20231203,11.49,12.65,12.65,11.41
300,20231126,11.9,11.62,11.93,11.56
299,20231119,11.4,11.76,11.81,11.35
298,20231112,11.14,11.34,11.68,11.09
297,20231105,10.98,11.11,11.32,10.96
296,20231029,10.93,11.0,11.06,10.37
295,20231022,11.88,11.02,12.18,11.02
294,20231015,13.16,11.9,14.07,11.76
293,20231001,12.38,13.18,13.62,12.37
292,20230924,11.56,12.57,13.02,11.53
291,20230917,11.84,11.63,12.38,11.53
290,20230910,12.05,11.87,12.44,11.63
289,20230903,12.08,12.14,12.26,11.6
288,20230827,12.8,11.4,13.14,11.38
287,20230820,12.02,12.71,13.15,11.96
286,20230813,12.76,12.28,12.84,12.27
285,20230806,12.42,12.76,13.1,12.4
284,20230730,12.19,12.49,12.96,12.15
283,20230723,12.5,12.28,13.04,12.19
282,20230716,12.79,12.57,12.91,12.11
281,20230709,13.07,12.71,13.69,12.64
280,20230702,12.29,13.11,13.32,11.86
279,20230625,13.51,12.7,13.51,12.16
278,20230618,11.52,12.51,12.51,11.14
277,20230611,11.79,11.49,11.9,11.36
276,20230604,11.62,11.79,11.79,11.29
275,20230528,12.24,11.54,12.24,11.41
274,20230521,13.04,12.24,13.24,12.18
273,20230514,12.43,12.92,13.94,12.43
272,20230507,12.02,12.37,12.65,11.97
271,20230430,13.68,12.31,13.69,11.27
270,20230423,14.01,13.68,14.65,13.61
269,20230416,14.19,14.0,14.39,13.31
268,20230409,13.82,14.19,14.6,13.66
267,20230402,14.33,13.8,14.98,13.5
266,20230326,16.2,14.4,16.72,14.3
265,20230319,14.96,16.14,16.45,14.71
264,20230312,16.7,14.39,17.2,14.24
263,20230305,13.33,15.53,15.53,13.03
262,20230226,13.2,13.4,14.1,13.13
261,20230219,14.34,13.32,15.09,13.2
260,20230212,14.44,14.34,15.06,13.9
259,20230205,13.66,14.38,15.7,12.76
258,20230122,13.51,13.59,13.74,13.02
257,20230115,12.91,13.49,13.89,12.5
256,20230108,12.62,13.11,13.47,12.56
255,20230101,12.42,12.72,13.09,12.29
