trade_date,open,close,high,low
2021-12-12,3.73,3.9,3.98,3.63
2021-12-05,3.32,3.71,3.88,3.28
2021-11-28,3.15,3.44,3.71,3.12
2021-11-21,3.2,3.17,3.23,3.04
2021-11-14,3.41,3.2,3.54,3.16
2021-11-07,3.57,3.43,3.74,3.32
2021-10-31,4.1,3.58,4.27,3.46
2021-10-24,4.2,4.17,4.54,3.99
2021-10-17,4.45,4.19,4.87,3.66
2021-10-10,4.11,4.34,4.37,3.89
2021-10-03,4.4,4.11,4.5,3.59
2021-09-26,3.8,4.32,4.78,3.79
2021-09-19,3.37,3.67,3.98,3.21
2021-09-12,3.3,3.37,3.78,3.08
2021-09-05,2.39,3.0,3.0,2.39
2021-08-29,2.32,2.39,2.45,2.31
2021-08-22,2.32,2.31,2.41,2.27
2021-08-15,2.3,2.32,2.33,2.29
2021-08-08,2.33,2.31,2.34,2.29
2021-08-01,2.31,2.32,2.35,2.25
2021-07-25,2.31,2.32,2.32,2.28
2021-07-18,2.34,2.31,2.36,2.3
2021-07-11,2.28,2.33,2.33,2.27
2021-07-04,2.34,2.29,2.38,2.28
2021-06-27,2.3321,2.33,2.39,2.3132
2021-06-20,2.2942,2.3321,2.3321,2.2563
2021-06-13,2.2847,2.2942,2.3037,2.2563
2021-06-06,2.3037,2.2847,2.3321,2.2752
2021-05-30,2.3226,2.3132,2.3606,2.2942
2021-05-23,2.3132,2.3321,2.3416,2.2752
2021-05-16,2.2942,2.3037,2.37,2.2942
2021-05-09,2.2373,2.2942,2.3132,2.2278
2021-05-02,2.2752,2.2278,2.2942,2.2184
2021-04-25,2.3606,2.2752,2.3890000000000002,2.2658
2021-04-18,2.4364,2.3795,2.5028,2.3037
2021-04-11,2.4838,2.4364,2.5596,2.4269
2021-04-04,2.408,2.4933,2.6924,2.3606
2021-03-28,2.3511,2.3985,2.5786,2.3416
2021-03-21,2.3511,2.3606,2.3890000000000002,2.2563
2021-03-14,2.2752,2.37,2.408,2.2089
2021-03-07,2.1899,2.2752,2.2847,2.1899
2021-02-28,2.1615,2.1994,2.2752,2.1615
2021-02-21,2.1141,2.171,2.1804,2.0951
2021-02-14,2.0762,2.1046,2.1141,2.0667
2021-02-07,2.1804,2.0762,2.1899,2.0382
2021-01-31,2.2752,2.1804,2.2942,2.171
2021-01-24,2.3416,2.2847,2.3511,2.2847
2021-01-17,2.3985,2.3416,2.3985,2.3226
2021-01-10,2.4269,2.408,2.4554,2.3795
2021-01-03,2.5122,2.57,2.7,2.4174
2020-12-27,2.4364,2.62,2.68,2.3795
2020-12-20,2.55,2.58,2.61,2.3606
2020-12-13,2.4743,2.55,2.61,2.4174
2020-12-06,2.5028,2.6,2.66,2.4459
2020-11-29,2.5122,2.64,2.71,2.4838
2020-11-22,2.4743,2.65,2.67,2.4648
2020-11-15,2.4648,2.4648,2.66,2.4648
2020-11-08,2.57,2.6,2.61,2.408
2020-11-01,2.64,2.57,2.65,2.4269
2020-10-25,2.7,2.64,2.71,2.4838
2020-10-18,2.61,2.5502,2.7,2.4554
2020-10-11,2.59,2.4648,2.62,2.4459
2020-10-04,2.57,2.56,2.6,2.4174
2020-09-27,2.7,2.57,2.72,2.4174
2020-09-20,2.5122,2.69,2.73,2.4648
2020-09-13,2.4648,2.66,2.78,2.4554
2020-09-06,2.63,2.4743,2.65,2.4459
2020-08-30,2.65,2.4933,2.69,2.4554
2020-08-23,2.66,2.5028,2.83,2.4838
2020-08-16,2.4174,2.5217,2.67,2.408
2020-08-09,2.3985,2.55,2.58,2.3795
2020-08-02,2.362,2.3985,2.5581,2.344
2020-07-26,2.353,2.4915,2.6056,2.344
2020-07-19,2.5486,2.344,2.6056,2.3259
2020-07-12,2.4154,2.5486,2.5866,2.2899
2020-07-05,2.3584,2.4154,2.4154,2.1997
2020-06-28,2.3774,2.3489,2.3964,2.3489
2020-06-21,2.3774,2.3774,2.4059,2.3584
2020-06-14,2.463,2.3774,2.4725,2.3584
2020-06-07,2.425,2.4535,2.4819999999999998,2.4154
2020-05-31,2.4535,2.425,2.5105,2.4059
2020-05-24,2.4535,2.444,2.4819999999999998,2.4345
2020-05-17,2.3774,2.4535,2.5581,2.3489
2020-05-10,2.3869,2.3774,2.4059,2.3394
2020-05-03,2.463,2.4059,2.501,2.2823
2020-04-26,2.4819999999999998,2.463,2.4819999999999998,2.3964
2020-04-19,2.4059,2.4819999999999998,2.5676,2.3869
2020-04-12,2.425,2.4154,2.4345,2.3869
2020-04-05,2.4915,2.3774,2.501,2.3679
2020-03-29,2.4725,2.5105,2.5391,2.4059
2020-03-22,2.5866,2.4915,2.6056,2.3869
2020-03-15,2.6342,2.5676,2.6912,2.4819999999999998
2020-03-08,2.6817,2.6532,2.8529,2.6152
2020-03-01,2.4819999999999998,2.6817,2.7483,2.425
2020-02-23,2.501,2.4915,2.5201,2.4535
2020-02-16,2.501,2.501,2.5391,2.4059
2020-02-09,2.1777,2.501,2.5771,2.0921
2020-01-26,2.4819999999999998,2.4154,2.501,2.3964
2020-01-19,2.6056,2.4725,2.6152,2.4535
2020-01-12,2.6247,2.6152,2.6532,2.5866
2020-01-05,2.5581,2.6342,2.6627,2.5391
