trade_date,open,close,high,low
2021-12-12,47.26,46.19,48.15,45.58
2021-12-05,43.68,47.52,48.49,43.5
2021-11-28,44.42,44.19,46.89,44.01
2021-11-21,44.64,44.26,45.23,41.61
2021-11-14,42.95,44.82,45.1,42.38
2021-11-07,43.07,43.29,44.37,41.92
2021-10-31,39.7,42.86,44.0,39.25
2021-10-24,39.0,39.84,40.79,38.37
2021-10-17,38.0,39.13,39.55,36.4
2021-10-10,38.01,37.96,38.46,37.84
2021-10-03,41.08,37.83,41.58,37.38
2021-09-26,39.25,41.13,41.93,39.2
2021-09-19,41.59,39.88,42.56,39.0
2021-09-12,43.49,41.68,44.81,41.06
2021-09-05,44.52,43.49,47.2,41.4
2021-08-29,41.8,44.16,46.4,40.98
2021-08-22,42.49,41.18,43.25,38.88
2021-08-15,35.95,42.1,42.1,35.8
2021-08-08,36.8,36.22,38.19,35.25
2021-08-01,36.2,36.83,37.33,34.74
2021-07-25,37.65,36.33,38.32,36.24
2021-07-18,39.35,38.0,39.77,37.87
2021-07-11,38.9,39.02,39.4,37.0
2021-07-04,38.83,38.92,41.0,37.7
2021-06-27,38.58,38.74,39.76,37.7
2021-06-20,38.0,38.6,38.88,35.5
2021-06-13,38.98,37.74,39.47,37.29
2021-06-06,37.65,38.61,39.75,36.6
2021-05-30,35.48,37.3,37.53,34.97
2021-05-23,35.6,35.26,36.3,35.01
2021-05-16,35.6941,35.53,35.6941,33.6956
2021-05-09,39.3828,35.8134,39.522,35.7736
2021-05-02,42.7036,39.9396,42.8826,38.9751
2021-04-25,41.4906,42.3556,43.3797,41.0929
2021-04-18,40.7449,41.2918,41.9281,38.9751
2021-04-11,42.117,40.7648,42.1469,40.566
2021-04-04,41.3514,41.8784,42.465,40.8841
2021-03-28,39.2436,41.0929,41.6696,38.7664
2021-03-21,40.5759,39.1243,40.5859,37.9809
2021-03-14,43.2207,41.0929,43.6184,39.9794
2021-03-07,43.3698,43.0417,44.5629,41.073
2021-02-28,50.7075,42.8627,50.9063,42.465
2021-02-21,52.696000000000005,49.6635,52.8948,48.7189
2021-02-14,41.5602,51.3239,51.8012,41.3713
2021-02-07,42.8329,41.9381,45.8157,40.9637
2021-01-31,49.6933,42.6142,52.8451,41.5602
2021-01-24,46.8994,51.303999999999995,51.5625,45.4379
2021-01-17,47.1182,46.8398,49.574,45.4379
2021-01-10,42.4551,47.1281,48.1721,42.2164
2021-01-03,38.7166,42.75,43.15,37.5335
2020-12-27,39.7606,39.17,41.88,38.1897
2020-12-20,37.08,39.91,40.29,36.1912
2020-12-13,39.5717,36.99,40.62,36.231
2020-12-06,39.6711,39.48,40.85,38.7365
2020-11-29,41.262,39.73,41.5,39.0249
2020-11-22,43.0317,41.9,43.88,41.1426
2020-11-15,42.8528,42.8826,45.1,40.4168
2020-11-08,40.4,42.99,43.38,39.6512
2020-11-01,35.2,40.2,41.5,34.7794
2020-10-25,35.0,35.2,35.88,33.9939
2020-10-18,34.9,34.6302,36.19,34.3618
2020-10-11,33.52,34.2126,34.68,33.3277
