,trade_date,open,close,high,low
322,20240512,8.92,8.81,9.08,8.74
321,20240505,8.56,8.92,8.95,8.38
320,20240428,7.76,8.36,8.38,7.47
319,20240421,8.84,7.86,8.85,7.37
318,20240414,9.33,8.85,9.34,8.76
317,20240407,9.57,9.36,9.58,9.11
316,20240331,9.65,9.54,9.69,8.76
315,20240324,9.09,9.82,10.23,9.01
314,20240317,9.2,9.01,9.26,8.68
313,20240310,12.38,9.33,12.38,9.08
312,20240303,8.2,11.25,11.25,7.91
311,20240225,6.35,7.79,7.79,6.31
310,20240211,7.21,6.31,7.36,5.29
309,20240204,9.53,7.61,9.68,7.25
308,20240128,9.94,9.53,9.95,8.71
307,20240121,10.73,9.85,10.84,9.78
306,20240114,10.75,10.68,11.44,10.63
305,20240107,11.08,10.81,11.2,10.74
304,20231231,10.49,11.0,11.09,9.92
303,20231224,10.81,10.75,11.58,10.4
302,20231217,10.09,10.92,11.73,10.03
301,20231210,10.54,10.19,10.68,10.16
300,20231203,10.36,10.49,10.73,10.3
299,20231126,10.42,10.35,10.77,10.28
298,20231119,10.2,10.42,10.55,10.19
297,20231112,10.26,10.14,10.4,10.11
296,20231105,9.81,10.25,10.33,9.77
295,20231029,9.53,9.88,9.91,9.24
294,20231022,9.76,9.55,9.98,9.5
293,20231015,10.1,9.76,10.18,9.68
292,20231001,9.94,10.14,10.48,9.86
291,20230924,9.56,9.91,9.91,9.51
290,20230917,9.85,9.62,10.0,9.56
289,20230910,9.85,9.83,10.3,9.78
288,20230903,8.91,9.75,10.07,8.64
287,20230827,9.16,8.51,9.22,8.5
286,20230820,8.92,9.08,9.24,8.73
285,20230813,9.3,8.99,9.38,8.96
284,20230806,9.46,9.24,9.72,9.12
283,20230730,9.28,9.46,9.6,9.17
282,20230723,9.59,9.21,9.78,9.19
281,20230716,9.85,9.57,9.92,9.44
280,20230709,10.27,9.85,10.32,9.83
279,20230702,9.69,10.24,10.26,9.46
278,20230625,9.34,9.9,10.38,9.22
277,20230618,8.88,9.34,9.49,8.77
276,20230611,9.41,8.93,9.43,8.87
275,20230604,9.71,9.37,9.77,9.35
274,20230528,9.59,9.65,10.09,9.38
273,20230521,9.09,9.66,9.89,8.96
272,20230514,9.09,9.06,9.28,8.8
271,20230507,9.17,9.16,9.44,9.1
270,20230430,9.17,9.18,9.31,8.83
269,20230423,9.94,9.12,10.02,9.07
268,20230416,10.22,10.0,10.35,9.84
267,20230409,10.68,10.29,10.69,10.08
266,20230402,10.83,10.68,11.14,10.27
265,20230326,10.5,10.8,10.86,10.25
264,20230319,11.17,10.53,11.23,10.47
263,20230312,12.02,11.06,12.02,11.03
262,20230305,11.22,12.07,12.68,11.2
261,20230226,11.15,11.33,11.64,11.04
260,20230219,11.65,11.11,11.89,10.99
259,20230212,12.74,11.87,14.1,11.22
258,20230205,11.03,13.23,15.47,11.03
257,20230122,8.41,10.03,10.74,8.39
256,20230115,8.45,8.45,8.58,8.24
255,20230108,7.98,8.41,8.49,7.98
254,20230101,7.81,8.0,8.23,7.69
253,20221225,8.41,7.69,8.44,7.65
252,20221218,8.45,8.39,8.88,8.33
251,20221211,8.69,8.45,8.82,8.41
250,20221204,8.3,8.69,8.83,8.19
249,20221127,8.48,8.39,8.98,8.08
248,20221120,8.59,8.48,8.71,8.32
247,20221113,8.64,8.65,8.85,8.33
246,20221106,9.12,8.56,9.27,8.02
245,20221030,8.22,9.11,9.11,8.0
244,20221023,7.81,8.18,8.33,7.74
