,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002564.SZ,20201231,4.19,4.36,4.07,4.12,4.3,-0.17999999999999972,-4.186,1007629.16,422625.022,4.454,1112106.706,3.8308,545225.8577,3.5844,266454.0247,3.903,162410.4348,3.9409,151246.566,3.6707,161721.9539
1,002564.SZ,20201230,4.1,4.74,4.01,4.3,4.44,-0.14000000000000057,-3.1532,1309014.61,581699.675,4.444,931177.878,3.7723,475976.4731,3.5609,238391.1538,3.9029,155874.6838,3.9454,149764.9644,3.6732,151930.8963
2,002564.SZ,20201229,4.74,4.75,4.44,4.44,4.93,-0.4899999999999993,-9.9391,1052930.92,477794.53,4.324,704268.956,3.7031,382875.7338,3.5329,201517.8418,3.901,147236.4663,3.9486,144031.253,3.6743,137759.0964
3,002564.SZ,20201228,4.7,4.93,4.41,4.93,4.48,0.4499999999999993,10.0446,1482013.99,694313.79,4.108,577631.31,3.6338,307363.4446,3.5015,172026.9912,3.8976,140225.2142,3.9483,138437.4339,3.6708,126368.9887
4,002564.SZ,20201225,4.48,4.48,4.28,4.48,4.07,0.41000000000000014,10.0737,708944.85,316433.892,3.826,344657.704,3.5223,200470.23,3.4565,130258.9326,3.8908,130254.1379,3.9447,130146.8511,3.6599,107944.8155
5,002564.SZ,20201224,4.07,4.07,4.07,4.07,3.7,0.3700000000000001,10.0,102985.02,41914.903,3.57,226668.186,3.4515,153489.5485,3.4259,111501.6462,3.8874,125649.1042,3.9434,126490.605,3.6557,99802.6175
6,002564.SZ,20201223,3.29,3.7,3.28,3.7,3.36,0.3400000000000003,10.119,174470.0,62717.529,3.4,242431.382,3.4154,155651.4392,3.4059,110454.8809,3.8872,125134.861,3.945,126296.2617,3.6572,99772.3631
7,002564.SZ,20201222,3.5,3.63,3.35,3.36,3.52,-0.16000000000000014,-4.5455,419742.69,145929.507,3.304,222355.882,3.4031,151208.8238,3.3974,106803.1118,3.8894,124101.3055,3.9488,125876.1915,3.6637,98635.5897
8,002564.SZ,20201221,3.4,3.52,3.28,3.52,3.2,0.31999999999999984,10.0,317145.96,109512.069,3.28,166040.982,3.4138,129723.7331,3.3985,95761.5915,3.8937,121596.3771,3.9549,124598.0195,3.6745,95325.9037
9,002564.SZ,20201218,3.21,3.33,3.19,3.2,3.22,-0.020000000000000018,-0.6211,118997.26,38630.072,3.248,124089.222,3.4077,112134.8515,3.3962,88238.825,3.8974,119803.4676,3.9612,123384.302,3.6836,92309.4624
10,002564.SZ,20201217,3.2,3.27,3.05,3.22,3.22,0.0,0.0,181801.0,57155.191,3.288,120030.77,3.4231,108007.9008,3.4018,88654.2088,3.9039,119312.5769,3.9685,123152.8685,3.6968,92321.7573
11,002564.SZ,20201216,3.23,3.25,3.18,3.22,3.24,-0.020000000000000018,-0.6173,74092.5,23773.867,3.352,97924.802,3.4362,100994.9008,3.4047,86346.18,3.9106,118363.5285,3.9763,122662.6455,3.7093,91768.2219
12,002564.SZ,20201215,3.37,3.4,3.21,3.24,3.36,-0.11999999999999966,-3.5714,138168.19,45043.988,3.404,101586.742,3.4492,99644.0862,3.4118,87056.2109,3.9172,118281.133,3.9838,122666.8979,3.7233,94398.5485
13,002564.SZ,20201214,3.44,3.45,3.33,3.36,3.4,-0.040000000000000036,-1.1765,107387.16,36443.269,3.468,93592.302,3.4631,94238.6869,3.4212,85532.8074,3.9233,117624.1533,3.9909,122367.247,3.7384,93959.8628
14,002564.SZ,20201211,3.53,3.56,3.3,3.4,3.54,-0.14000000000000012,-3.9548,98705.0,33750.214,3.516,98332.79,3.4654,95555.1362,3.43,83657.0968,3.9285,117455.1231,3.9964,122130.1692,3.7525,94099.9284
15,002564.SZ,20201210,3.43,3.55,3.43,3.54,3.48,0.06000000000000005,1.7241,71271.16,25034.152,3.544,101934.99,3.4631,94950.8285,3.4382,83001.9556,3.9343,117088.606,4.0022,121938.6925,3.7665,94954.7495
16,002564.SZ,20201209,3.56,3.57,3.47,3.48,3.56,-0.08000000000000007,-2.2472,92402.2,32532.197,3.536,115768.06,3.4508,98235.8162,3.445,82682.6862,3.9388,116929.8785,4.0065,122173.9228,3.7796,96540.414
17,002564.SZ,20201208,3.59,3.64,3.54,3.56,3.6,-0.040000000000000036,-1.1111,98195.99,35173.056,3.528,114985.72,3.44,96186.4162,3.4547,81664.8103,3.9441,116719.279,4.0124,122387.3,3.7951,98569.5313
18,002564.SZ,20201207,3.6,3.63,3.55,3.6,3.54,0.06000000000000005,1.6949,131089.6,47131.472,3.496,108415.902,3.4215,100926.9554,3.4629,79705.1171,3.949,116652.2675,4.0186,122694.1288,3.8085,99851.2195
19,002564.SZ,20201204,3.51,3.61,3.46,3.54,3.5,0.040000000000000036,1.1429,116716.0,41351.525,3.454,100324.382,3.4077,94561.66,3.4709,76892.6718,3.9535,116282.4905,4.025,123560.6961,3.8208,101595.3261
20,002564.SZ,20201203,3.44,3.57,3.41,3.5,3.44,0.06000000000000005,1.7442,140436.51,48939.907,3.424,88287.564,3.3977,89639.9677,3.4803,74787.7894,3.9585,116030.4283,4.0308,123907.9712,3.8347,105742.6853
21,002564.SZ,20201202,3.4,3.45,3.38,3.44,3.4,0.040000000000000036,1.1765,88490.5,30294.172,3.408,73779.862,3.3915,85792.0823,3.4912,72077.1862,3.9635,115599.15,4.0379,124958.727,3.8513,114524.606
22,002564.SZ,20201201,3.37,3.41,3.35,3.4,3.39,0.009999999999999787,0.295,65346.9,22111.617,3.398,80981.962,3.3823,83099.8554,3.5044,72149.8897,3.9687,115857.0689,4.0454,126378.2421,3.8664,128028.3807
