,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,601828.SH,20201231,8.54,8.62,8.49,8.49,8.54,-0.049999999999998934,-0.5855,35724.05,30477.019,8.582,28140.584,8.5631,29585.3623,8.9859,32405.9665,9.6177,54062.5513,9.4917,56372.7363,9.3773,33613.7867
1,601828.SH,20201230,8.64,8.66,8.5,8.54,8.65,-0.11000000000000121,-1.2717,26441.23,22624.991,8.572,26638.326,8.5831,29506.3362,9.0109,32029.1444,9.624,54635.7131,9.4916,56363.587,9.3953,33815.1905
2,601828.SH,20201229,8.6,8.71,8.57,8.65,8.6,0.05000000000000071,0.5814,24505.96,21217.86,8.58,26288.864,8.6108,35097.43,9.0359,31781.5356,9.6303,55274.2244,9.4914,56359.4799,9.4156,34100.4519
3,601828.SH,20201228,8.63,8.69,8.53,8.6,8.63,-0.030000000000001137,-0.3476,26728.55,22953.672,8.554,29600.98,8.6338,36111.1923,9.0591,31732.2212,9.6335,55636.5419,9.4906,56485.2908,9.4337,35221.6143
4,601828.SH,20201225,8.43,8.63,8.42,8.63,8.44,0.19000000000000128,2.2512,27303.13,23397.878,8.536,29979.154,8.66,36891.2415,9.0862,31743.2641,9.6376,56031.5168,9.4906,56528.4781,9.4504,35405.462
5,601828.SH,20201224,8.6,8.64,8.38,8.44,8.58,-0.14000000000000057,-1.6317,28212.76,23902.923,8.5,31308.638,8.6969,38252.79,9.1132,31862.4809,9.6425,56611.4087,9.4901,56651.4742,9.4656,35387.3548
6,601828.SH,20201223,8.46,8.65,8.46,8.58,8.52,0.0600000000000005,0.7042,24693.92,21219.119,8.528,33469.618,8.7569,38631.7577,9.1432,31798.5909,9.6488,57377.3721,9.4911,56763.5168,9.4837,35417.5864
7,601828.SH,20201222,8.47,8.66,8.44,8.52,8.51,0.009999999999999787,0.1175,41066.54,35100.466,8.532,33945.734,8.8085,38549.7662,9.1668,31806.2988,9.653,57834.3207,9.4914,57098.7792,9.5,35572.6359
8,601828.SH,20201221,8.45,8.54,8.41,8.51,8.45,0.0600000000000005,0.7101,28619.42,24281.207,8.574,29986.714,8.8669,37904.7323,9.19,31136.5594,9.6559,58043.9018,9.4931,57650.5525,9.5168,35622.3895
9,601828.SH,20201218,8.59,8.59,8.44,8.45,8.58,-0.13000000000000078,-1.5152,33950.55,28898.485,8.622,31202.172,8.9262,38495.8485,9.2162,30834.2662,9.6595,58574.9069,9.492,57714.7329,9.5337,35686.0921
