,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,601857.SH,20201231,4.13,4.16,4.12,4.15,4.13,0.020000000000000462,0.4843,612640.87,254098.06,4.144,610755.856,4.1685,682265.7346,4.2274,906182.1318,4.2392,949821.8994,4.2379,919779.68,4.1741,791859.6052
1,601857.SH,20201230,4.12,4.14,4.11,4.13,4.13,0.0,0.0,500125.66,206322.494,4.146,596497.454,4.1715,684804.2677,4.2282,911169.1382,4.2391,950253.3757,4.2392,927103.2579,4.1746,793717.0404
2,601857.SH,20201229,4.14,4.16,4.1,4.13,4.14,-0.009999999999999787,-0.2415,759610.09,313543.583,4.148,628038.292,4.1785,716052.8462,4.2309,918955.3515,4.2391,953299.5042,4.2402,932250.2771,4.1758,796146.4217
3,601857.SH,20201228,4.17,4.18,4.12,4.14,4.17,-0.03000000000000025,-0.7194,759571.96,315104.362,4.15,677916.56,4.1831,705964.4154,4.235,938453.4379,4.2388,957733.8273,4.2414,934262.1083,4.1766,794392.3539
4,601857.SH,20201225,4.15,4.18,4.14,4.17,4.16,0.009999999999999787,0.2404,421830.7,175443.183,4.172,672503.886,4.1862,693994.7854,4.2368,969761.0006,4.2387,958638.2486,4.2428,935832.5584,4.1776,793883.1828
5,601857.SH,20201224,4.16,4.17,4.13,4.16,4.14,0.020000000000000462,0.4831,541348.86,224619.315,4.19,785227.602,4.1892,707706.05,4.2371,994726.1562,4.2386,960527.7445,4.244,940691.377,4.1782,799544.1124
6,601857.SH,20201223,4.14,4.16,4.13,4.14,4.14,0.0,0.0,657829.85,272628.921,4.202,832584.446,4.1954,731379.6062,4.2362,1008566.5153,4.2387,961227.1217,4.2452,944390.6024,4.1795,806716.5687
7,601857.SH,20201222,4.23,4.24,4.13,4.14,4.25,-0.11000000000000032,-2.5882,1009001.43,421929.493,4.204,787142.616,4.2069,743183.3785,4.2356,1011871.9162,4.239,960930.689,4.2466,947142.9205,4.1818,807416.5565
8,601857.SH,20201221,4.26,4.28,4.24,4.25,4.26,-0.009999999999999787,-0.2347,732508.59,311918.919,4.206,721499.026,4.2192,724492.8254,4.2347,999341.2724,4.2394,960450.9435,4.2482,948767.5153,4.1844,802490.8437
9,601857.SH,20201218,4.21,4.28,4.2,4.26,4.22,0.040000000000000036,0.9479,985449.28,419055.57,4.194,704125.668,4.2231,734135.7431,4.2309,1005940.6224,4.2396,960693.9233,4.2491,951157.8569,4.1858,803312.6969
10,601857.SH,20201217,4.16,4.22,4.14,4.22,4.15,0.0699999999999994,1.6867,778133.08,325455.764,4.186,688307.248,4.2262,738253.5046,4.225,996021.3894,4.2396,958015.5047,4.2501,955075.497,4.1868,796502.7503
11,601857.SH,20201216,4.15,4.17,4.14,4.15,4.15,0.0,0.0,430620.7,178973.964,4.18,658372.73,4.2331,824780.6138,4.2206,1001221.1359,4.2401,958814.7447,4.2516,958295.8408,4.1883,794894.1607
