ts_code
600036
300750
601012
601888
300760
603259
300059
601899
600438
002460
300122
603260
600031
002812
000725
300015
600887
603501
300274
002493
600406
600111
601766
300124
002466
300014
000338
600905
600893
002241
603993
603799
002371
600760
002129
601390
600703
603806
300759
002049
000708
688599
002709
002459
300782
600989
688036
300896
300450
600845
603659
600089
601985
300316
603986
603185
688396
002050
603833
600362
603486
002601
688363
300919
600176
600426
300628
002001
600460
601636
002648
300751
600763
002064
002202
300033
300724
300390
002340
300763
000723
603026
000733
002568
002080
688777
600884
300595
002240
300496
688188
688005
605358
002008
600885
300285
002756
300037
600392
688099
002407
601689
300769
002266
603568
000012
688122
600765
300568
688116
688063
600732
300726
603678
603267
300073
600316
688598
300725
688390
002585
688301
600487
000902
000519
600456
600483
688388
002028
002056
002850
600110
300748
601016
603489
300775
688516
002245
603236
300034
300623
002402
603876
603396
603906
300101
300476
600586
002906
002139
300679
300685
601208
603938
002833
002645
300820
300790
