a3,筹码突破--20220414-持仓量20220128-20220408-中间值5.76--8周-换手率,42.6-流通市值,173.3亿,全国地产,金融街**000402.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值16.68--7周-换手率,173.5-流通市值,87.5亿,化工原料,中盐化工**600328.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值14.3--7周-换手率,278.5-流通市值,99.4亿,建筑工程,新疆交建**002941.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.66--9周-换手率,77.6-流通市值,120.8亿,影视音像,歌华有线**600037.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值14.39--7周-换手率,79.1-流通市值,34.6亿,塑料,东宏股份**603856.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值7.42--9周-换手率,84.5-流通市值,16.8亿,汽车整车,亚星客车**600213.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值11.42--7周-换手率,53.4-流通市值,109.2亿,区域地产,鲁商发展**600223.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值13.4--8周-换手率,157.7-流通市值,59.4亿,红黄酒,海南椰岛**600238.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值16.01--7周-换手率,60.2-流通市值,14.9亿,仓储物流,原尚股份**603813.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值25.42--7周-换手率,58.7-流通市值,79.1亿,家居用品,志邦家居**603801.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.1--7周-换手率,119.8-流通市值,63.4亿,铅锌,宏达股份**600331.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.03--7周-换手率,88.0-流通市值,136.4亿,煤炭开采,盘江股份**600395.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.44--7周-换手率,245.1-流通市值,34.7亿,煤炭开采,安源煤业**600397.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.19--8周-换手率,162.8-流通市值,87.1亿,普钢,八一钢铁**600581.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值12.0--10周-换手率,53.6-流通市值,89.2亿,化工原料,氯碱化工**600618.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.93--7周-换手率,95.7-流通市值,149.4亿,全国地产,信达地产**600657.SH
a3,筹码突破--20220414-持仓量20220114-20220325-中间值36.42--9周-换手率,106.2-流通市值,32.3亿,化学制药,昂利康**002940.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.08--8周-换手率,16.9-流通市值,192.6亿,区域地产,中华企业**600675.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.49--7周-换手率,42.9-流通市值,46.0亿,焦炭加工,云维股份**600725.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值2.47--10周-换手率,49.0-流通市值,37.8亿,火力发电,华电能源**600726.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.05--9周-换手率,129.2-流通市值,157.8亿,焦炭加工,山西焦化**600740.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.76--8周-换手率,54.9-流通市值,22.0亿,红黄酒,威龙股份**603779.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值14.69--10周-换手率,295.3-流通市值,30.0亿,医药商业,塞力医疗**603716.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.85--8周-换手率,91.7-流通市值,77.5亿,环境保护,创业环保**600874.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.28--9周-换手率,89.8-流通市值,53.8亿,影视音像,广西广电**600936.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值7.58--8周-换手率,92.7-流通市值,124.6亿,煤炭开采,开滦股份**600997.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.86--9周-换手率,254.7-流通市值,26.8亿,酒店餐饮,金陵饭店**601007.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值9.0--10周-换手率,63.7-流通市值,33.3亿,仓储物流,畅联股份**603648.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.25--9周-换手率,74.5-流通市值,127.5亿,焦炭加工,陕西黑猫**601015.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值13.28--7周-换手率,130.5-流通市值,26.5亿,汽车配件,天龙股份**603266.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值17.37--7周-换手率,143.0-流通市值,149.3亿,饲料,傲农生物**603363.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值5.08--7周-换手率,216.7-流通市值,12.2亿,环境保护,博天环境**603603.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值4.89--7周-换手率,157.6-流通市值,39.6亿,区域地产,京投发展**600683.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值11.22--9周-换手率,52.7-流通市值,43.7亿,纺织,健盛集团**603558.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值26.16--7周-换手率,57.5-流通市值,21.6亿,仓储物流,东方嘉盛**002889.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值5.05--9周-换手率,26.7-流通市值,29.6亿,汽车整车,中通客车**000957.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值4.08--7周-换手率,227.7-流通市值,36.8亿,区域地产,渝开发**000514.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.33--7周-换手率,81.9-流通市值,36.5亿,生物制药,四环生物**000518.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值3.34--8周-换手率,203.4-流通市值,48.7亿,文教休闲,莱茵体育**000558.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.46--9周-换手率,150.8-流通市值,64.0亿,区域地产,奥园美谷**000615.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值4.13--7周-换手率,65.1-流通市值,15.1亿,百货,大连友谊**000679.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值16.81--9周-换手率,174.3-流通市值,52.1亿,医疗保健,贝瑞基因**000710.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值4.57--8周-换手率,389.3-流通市值,21.0亿,酒店餐饮,西安饮食**000721.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值7.3--8周-换手率,124.3-流通市值,60.2亿,全国地产,中交地产**000736.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.99--8周-换手率,157.4-流通市值,60.4亿,化工原料,山东海化**000822.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值4.56--10周-换手率,26.8-流通市值,17.2亿,钢加工,法尔胜**000890.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值2.51--8周-换手率,264.1-流通市值,53.8亿,全国地产,嘉凯城**000918.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值6.78--8周-换手率,152.6-流通市值,198.8亿,煤炭开采,冀中能源**000937.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值10.9--7周-换手率,80.3-流通市值,17.1亿,农业综合,绿康生化**002868.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值13.14--7周-换手率,157.1-流通市值,72.6亿,医疗保健,科华生物**002022.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.25--7周-换手率,73.8-流通市值,46.9亿,仓储物流,长久物流**603569.SH
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.83--9周-换手率,79.9-流通市值,149.3亿,证券,国盛金控**002670.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值7.76--9周-换手率,271.0-流通市值,39.3亿,钢加工,金洲管道**002443.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值8.04--8周-换手率,103.0-流通市值,88.4亿,食品,双塔食品**002481.SZ
a3,筹码突破--20220414-持仓量20220128-20220408-中间值10.11--7周-换手率,759.0-流通市值,41.0亿,化工原料,西陇科学**002584.SZ
