,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,603319.SH,20171229,29.5,29.84,29.42,29.76,29.6,0.16,0.54,9143.0,27150.496,29.498,7828.228,29.3862,5707.8031,30.5418,10021.4059
1,603319.SH,20171228,29.4,29.86,29.39,29.6,29.48,0.12,0.41,7353.82,21814.746,29.334,6794.38,29.3169,5564.38,30.8024,10149.1303
2,603319.SH,20171227,29.73,29.83,29.42,29.48,29.7,-0.22,-0.74,6508.0,19306.539,29.212,6343.924,29.3454,5651.1762,31.0541,10485.5768
3,603319.SH,20171226,29.14,29.84,28.81,29.7,28.95,0.75,2.59,10636.0,31403.925,29.168,5804.324,29.3546,5803.2531,31.3294,11127.3526
4,603319.SH,20171225,28.96,29.29,28.58,28.95,28.94,0.01,0.03,5500.32,15957.144,29.184,4813.124,29.2908,5574.2531,31.5941,11738.9888
5,603319.SH,20171222,28.88,29.18,28.75,28.94,28.99,-0.05,-0.17,3973.76,11521.284,29.274,4552.86,29.2562,5789.8438,31.8924,12857.3115
6,603319.SH,20171221,29.01,29.3,28.42,28.99,29.26,-0.27,-0.92,5101.54,14743.158,29.322,4474.108,29.1954,6547.7854,32.2359,14239.0503
7,603319.SH,20171220,29.78,29.85,29.18,29.26,29.78,-0.52,-1.75,3810.0,11211.792,29.414,4255.2,29.2031,7181.6238,32.5385,14652.5376
8,603319.SH,20171219,29.34,29.86,29.24,29.78,29.4,0.38,1.29,5680.0,16865.687,29.468,4435.0,29.3069,7664.9654,32.8518,15389.6074
9,603319.SH,20171218,29.24,29.63,29.12,29.4,29.18,0.22,0.75,4199.0,12326.408,29.284,4754.7,29.3862,9034.3931,33.1771,16181.7515
10,603319.SH,20171215,29.55,29.55,29.02,29.18,29.45,-0.27,-0.92,3580.0,10472.239,29.398,5611.334,29.4123,9538.1615,33.5306,17294.6035
11,603319.SH,20171214,29.6,29.92,29.21,29.45,29.53,-0.08,-0.27,4007.0,11788.737,29.482,6592.334,29.4123,9786.2385,33.8571,18338.1274
12,603319.SH,20171213,28.65,29.68,28.65,29.53,28.86,0.67,2.32,4709.0,13738.357,29.366,7322.734,29.3662,10031.8531,34.1694,19164.1194
13,603319.SH,20171212,30.04,30.04,28.83,28.86,29.97,-1.11,-3.7,7278.5,21318.193,29.16,8041.534,29.3677,10423.8708,34.5074,20104.1009
14,603319.SH,20171211,29.7,30.26,29.6,29.97,29.6,0.37,1.25,8482.17,25505.771,29.018,9351.234,29.4669,10813.4477,34.8176,20385.8726
15,603319.SH,20171208,28.73,29.88,28.73,29.6,28.87,0.73,2.53,8485.0,25017.026,28.842,10323.088,29.6085,10758.2038,35.0785,20617.8826
16,603319.SH,20171207,28.39,29.0,28.2,28.87,28.5,0.37,1.3,7659.0,22051.738,29.044,10644.776,29.7908,10996.1446,35.2926,20465.3735
17,603319.SH,20171206,28.15,28.58,27.81,28.5,28.15,0.35,1.24,8303.0,23465.705,29.432,13809.488,30.0938,11577.94,35.52,20335.7559
18,603319.SH,20171205,28.99,29.29,27.8,28.15,29.09,-0.94,-3.23,13827.0,39369.904,29.68,14298.486,30.4531,13251.7462,35.7553,20283.4418
19,603319.SH,20171204,30.45,31.0,28.98,29.09,30.61,-1.52,-4.97,13341.44,40057.231,29.886,12894.086,31.1231,13461.2977,36.015,20098.5979
20,603319.SH,20171201,30.12,30.84,30.12,30.61,30.81,-0.2,-0.65,10093.44,30806.829,29.838,11665.796,31.8377,13468.1869,36.2571,19895.1379
