,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002160.SZ,20171115,6.81,6.85,6.69,6.72,6.85,-0.1299999999999999,-1.8978,55751.5,37654.312,6.93,54036.456,7.0008,54787.2523,7.5606,88828.4885,7.7056,141168.6781,7.8674,127076.6122,8.0637,210326.976
1,002160.SZ,20171114,6.99,6.99,6.84,6.85,6.99,-0.14000000000000057,-2.0029,55273.15,38151.15,6.992,51676.03,7.0554,56841.6869,7.6165,96030.2912,7.7174,141371.9119,7.8808,127100.5462,8.082,212318.0104
2,002160.SZ,20171113,6.91,7.0,6.87,6.99,6.97,0.020000000000000462,0.2869,49703.52,34500.967,7.026,50771.674,7.1169,60651.2423,7.6797,107652.3744,7.7292,141217.5537,7.8946,127099.8601,8.1005,213659.5281
3,002160.SZ,20171110,7.13,7.13,6.93,6.97,7.12,-0.15000000000000036,-2.1067,58622.01,41070.02,7.022,50182.174,7.1608,63784.1262,7.7265,111491.6203,7.7401,141088.6128,7.9089,127091.5259,8.1148,214785.4863
4,002160.SZ,20171109,7.04,7.13,7.0,7.12,7.03,0.08999999999999986,1.2802,50832.1,35954.573,7.0,51958.642,7.1915,63257.3538,7.7741,116497.5153,7.7507,140944.9464,7.9229,126929.2143,8.1296,216038.8513
5,002160.SZ,20171108,6.99,7.08,6.95,7.03,7.02,0.010000000000000675,0.1425,43949.37,30878.44,6.984,52430.06,7.2108,63604.5285,7.815,125745.0403,7.761,140855.1705,7.9354,126919.9415,8.1465,218207.0851
6,002160.SZ,20171107,6.94,7.07,6.86,7.02,6.97,0.04999999999999982,0.7174,50751.37,35384.598,7.004,52671.838,7.2423,64709.6054,7.875,136685.3024,7.7716,140877.8589,7.9489,127145.9372,8.1667,221748.388
7,002160.SZ,20171106,6.86,6.97,6.82,6.97,6.86,0.10999999999999943,1.6035,46756.02,32220.49,7.036,53044.65,7.2669,69750.7362,7.94,159748.0803,7.7825,140907.5581,7.9634,127801.1333,8.1816,223831.7843
8,002160.SZ,20171103,7.01,7.05,6.79,6.86,7.04,-0.17999999999999972,-2.5568,67504.35,46553.308,7.068,60119.048,7.3169,77338.6615,8.0059,166297.7265,7.7945,141036.4451,7.9767,127711.9989,8.1949,226106.9984
9,002160.SZ,20171102,7.07,7.1,6.99,7.04,7.13,-0.08999999999999986,-1.2623,53189.19,37461.431,7.182,63110.008,7.4054,77779.5323,8.0503,170169.6956,7.8079,141179.536,7.9908,127647.847,8.2175,228251.5977
10,002160.SZ,20171101,7.21,7.26,7.12,7.13,7.18,-0.04999999999999982,-0.6964,45158.26,32461.171,7.304,73431.644,7.4908,83032.1,8.0815,172203.3003,7.8205,141416.3787,8.0045,127954.5124,8.2369,230708.6737
11,002160.SZ,20171031,7.07,7.2,7.03,7.18,7.13,0.04999999999999982,0.7013,52615.43,37532.291,7.39,82486.194,7.5792,85977.81,8.1094,177592.8226,7.8299,141592.8139,8.018,128297.7544,8.2572,235694.8933
12,002160.SZ,20171030,7.41,7.43,7.1,7.13,7.43,-0.2999999999999998,-4.0377,82128.01,59109.076,7.428,82317.902,7.6638,93576.1631,8.1435,181210.6518,7.8405,141470.5226,8.0305,128375.1179,8.2743,236740.5103
13,002160.SZ,20171027,7.59,7.62,7.4,7.43,7.65,-0.22000000000000064,-2.8758,82459.15,61785.802,7.476,76961.374,7.7615,106457.2623,8.1788,183992.8821,7.8513,141124.7121,8.0435,128186.0671,8.2817,237221.2423
14,002160.SZ,20171026,7.56,7.75,7.51,7.65,7.56,0.09000000000000075,1.1905,104797.37,80115.863,7.478,72132.618,7.8192,106641.9838,8.2121,190719.1532,7.8607,140850.8731,8.0544,127922.0219,8.283,236818.9359
15,002160.SZ,20171025,7.39,7.74,7.34,7.56,7.37,0.1899999999999995,2.578,90431.01,68097.292,7.416,74430.358,7.8585,106480.3323,8.2335,196914.0088,7.8687,140403.5543,8.0635,127640.9828,8.2784,236147.1989
16,002160.SZ,20171024,7.37,7.45,7.33,7.37,7.37,0.0,0.0,51773.97,38233.273,7.428,85423.966,7.8954,105230.6408,8.2532,200062.6368,7.8781,139992.2724,8.0745,127500.8999,8.2734,235594.0935
17,002160.SZ,20171023,7.45,7.45,7.31,7.37,7.44,-0.07000000000000028,-0.9409,55345.37,40775.29,7.556,89716.306,7.9431,109706.1831,8.2806,207629.4491,7.8886,139919.0588,8.0853,127533.9693,8.269,235276.5205
18,002160.SZ,20171020,7.3,7.45,7.29,7.44,7.34,0.10000000000000053,1.3624,58315.37,43137.314,7.712,102941.746,8.0015,113152.3085,8.3024,212507.1938,7.9007,139994.3107,8.0983,127550.8854,8.2652,234922.7649
19,002160.SZ,20171019,7.59,7.59,7.3,7.34,7.62,-0.28000000000000025,-3.6745,116286.07,86496.549,7.88,107969.17,8.0585,115807.2031,8.3253,217498.8765,7.9127,139783.8927,8.1091,127453.4067,8.2597,234416.9792
20,002160.SZ,20171018,8.01,8.05,7.59,7.62,8.01,-0.3899999999999997,-4.8689,145399.05,113639.612,8.068,114990.76,8.1123,120358.6546,8.3485,220567.4921,7.9248,139307.7956,8.1198,126949.8692,8.2564,233094.9736
21,002160.SZ,20171017,8.07,8.12,8.0,8.01,8.15,-0.14000000000000057,-1.7178,73235.67,58972.275,8.224,135827.41,8.1746,123317.4592,8.3568,220125.5494,7.9351,138503.0897,8.1285,126216.904,8.2488,231462.0572
22,002160.SZ,20171016,8.28,8.28,8.01,8.15,8.28,-0.129999999999999,-1.57,121472.57,99011.221,8.258,138152.382,8.2215,140808.0069,8.3532,222920.0603,7.942,138166.9771,8.1349,125878.5113,8.2359,230835.0211
23,002160.SZ,20171013,8.27,8.38,8.18,8.28,8.28,0.0,0.0,83452.49,68943.312,8.26,134397.048,8.2869,166111.9615,8.3518,224954.8288,7.9479,137548.3724,8.1401,125321.0318,8.2212,229506.3572
24,002160.SZ,20171012,8.32,8.37,8.15,8.28,8.4,-0.120000000000001,-1.4286,151394.02,125027.986,8.212,132543.554,8.31,173556.9915,8.3506,228833.9,7.9536,137183.4019,8.1447,125026.9609,8.2033,228701.7073
25,002160.SZ,20171011,8.17,8.4,8.02,8.4,8.18,0.22000000000000064,2.6895,249582.3,206107.977,8.154,124255.954,8.3338,179513.0238,8.3447,232787.2921,7.9588,136314.9381,8.1484,124266.5321,8.1851,227091.0333
26,002160.SZ,20171010,8.17,8.19,8.05,8.18,8.16,0.019999999999999574,0.2451,84860.53,68926.365,8.1,94368.494,8.3423,188410.3815,8.3456,233058.1174,7.9629,134996.9799,8.1521,122939.4714,8.1662,224122.7347
27,002160.SZ,20171009,8.08,8.29,8.08,8.16,8.04,0.120000000000001,1.4925,102695.9,83830.476,8.1,95962.188,8.4108,213876.3623,8.3518,238901.6606,7.9699,134790.7069,8.156,122552.4073,8.151,223450.8309
28,002160.SZ,20170929,8.0,8.09,7.96,8.04,7.99,0.049999999999998934,0.6258,74185.02,59545.85,8.076,110513.996,8.4931,270198.6638,8.3615,243065.4829,7.9785,134412.9231,8.1595,122068.2153,8.1353,222425.3524
29,002160.SZ,20170928,8.15,8.15,7.98,7.99,8.13,-0.14000000000000057,-1.722,109956.02,88339.117,8.154,132449.694,8.5831,285218.5846,8.3806,250081.1435,7.9875,134114.3559,8.1639,121843.8888,8.1209,221692.1585
30,002160.SZ,20170927,8.18,8.25,8.09,8.13,8.18,-0.049999999999998934,-0.6112,100145.0,81930.979,8.28,170581.048,8.6123,292079.76,8.3997,259797.9956,7.9962,133692.8906,8.1681,121291.1773,8.1074,220678.7204
31,002160.SZ,20170926,8.06,8.24,8.06,8.18,8.04,0.14000000000000057,1.7413,92829.0,75736.339,8.454,240636.844,8.61,293786.4331,8.4429,272157.1444,8.0044,133567.8742,8.1707,120792.922,8.0902,219626.4865
32,002160.SZ,20170925,8.4,8.42,8.01,8.04,8.43,-0.39000000000000057,-4.6263,175454.94,143627.646,8.534,258118.62,8.6023,304215.1269,8.4841,288685.1874,8.0134,134044.6138,8.1729,120298.5164,8.0718,218770.5143
33,002160.SZ,20170922,8.49,8.58,8.37,8.43,8.62,-0.1899999999999995,-2.2042,183863.51,155475.535,8.644,268792.12,8.6254,304227.9485,8.5303,314819.1074,8.0215,133046.2622,8.1763,119390.5072,8.053,216647.0225
34,002160.SZ,20170921,8.91,8.94,8.61,8.62,9.0,-0.3800000000000008,-4.2222,300612.79,263437.121,8.66,305069.008,8.6177,303678.7431,8.5526,320148.5462,8.0271,132162.9231,8.1769,118569.7236,8.0309,214559.9687
35,002160.SZ,20170920,8.56,9.13,8.46,9.0,8.58,0.41999999999999993,4.8951,450423.98,398241.774,8.75,328130.106,8.6131,304489.48,8.5447,322782.6815,8.0323,130804.6095,8.1776,117000.1769,8.0066,210828.9561
36,002160.SZ,20170919,8.55,8.68,8.47,8.58,8.59,-0.009999999999999787,-0.1164,180237.88,154695.891,8.796,405022.474,8.5654,294104.7477,8.5265,318887.6526,8.0352,128393.0969,8.1786,114628.2909,7.9773,205210.2157
37,002160.SZ,20170918,8.38,8.67,8.34,8.59,8.51,0.08000000000000007,0.9401,228822.44,195195.428,8.922,422863.696,8.5385,295431.4,8.5118,324810.4697,8.04,127597.6246,8.1813,113679.836,7.9517,203101.2981
38,002160.SZ,20170915,8.93,8.97,8.41,8.51,9.07,-0.5600000000000005,-6.1742,365247.95,316187.948,8.878,416929.468,8.5162,301602.4115,8.4941,324398.4453,8.0452,126357.0411,8.1841,112468.115,7.9252,200423.0211
39,002160.SZ,20170914,9.05,9.18,8.92,9.07,9.23,-0.16000000000000014,-1.7335,415918.28,376048.393,8.796,368346.228,8.4854,290520.93,8.4888,321143.3638,8.0506,124083.3436,8.1873,110510.9695,7.8985,196111.7176
40,002160.SZ,20170913,9.4,9.55,8.96,9.23,9.21,0.019999999999999574,0.2172,834885.82,772032.452,8.598,330842.976,8.42,276068.1838,8.4559,312656.1285,8.0514,121592.9511,8.1871,108625.7673,7.864,190992.9793
41,002160.SZ,20170912,8.8,9.21,8.8,9.21,8.37,0.8400000000000016,10.0358,269443.99,246767.879,8.42,198990.136,8.3354,228816.89,8.4153,293476.6309,8.0526,116258.7233,8.1887,103882.3188,7.8308,180332.6653
42,002160.SZ,20170911,8.08,8.41,8.04,8.37,8.1,0.2699999999999996,3.3333,199151.3,164291.401,8.244,180446.106,8.2346,218119.1215,8.3824,291583.5453,8.0525,114785.9365,8.1903,102455.7875,7.7963,177084.1999
43,002160.SZ,20170908,8.05,8.18,8.02,8.1,8.08,0.019999999999999574,0.2475,122331.75,99181.184,8.282,202846.32,8.1977,215742.0246,8.3785,290311.0653,8.0609,113807.1371,8.1968,101487.5631,7.7741,174871.0791
44,002160.SZ,20170907,8.2,8.27,8.06,8.08,8.34,-0.2599999999999998,-3.1175,228402.02,185776.45,8.338,241464.462,8.1977,220997.6362,8.3774,290658.6721,8.069,113248.1769,8.2046,100949.4005,7.7537,173698.2927
45,002160.SZ,20170906,8.26,8.47,8.16,8.34,8.33,0.009999999999999787,0.12,175621.62,146242.585,8.368,235280.93,8.21,219992.9354,8.3774,288429.9182,8.0763,111878.6366,8.2118,99749.0433,7.7336,171150.172
46,002160.SZ,20170905,8.49,8.6,8.26,8.33,8.56,-0.23000000000000043,-2.6869,176723.84,147923.064,8.36,261965.724,8.19,228468.9146,8.3788,289542.5068,8.0816,110808.5415,8.2181,98930.1992,7.7133,169361.326
47,002160.SZ,20170904,8.38,8.75,8.3,8.56,8.38,0.17999999999999972,2.148,311152.37,265417.092,8.316,270858.694,8.1977,234781.7238,8.385,293449.0729,8.0869,109692.7323,8.2252,98407.6335,7.6958,167275.8116
48,002160.SZ,20170901,8.23,8.61,8.21,8.38,8.23,0.15000000000000036,1.8226,315422.46,264673.401,8.248,254234.736,8.1846,232657.7723,8.3726,290385.9471,8.0901,107721.2474,8.2303,97081.0682,7.6762,163597.3947
49,002160.SZ,20170831,8.23,8.28,8.13,8.23,8.3,-0.07000000000000028,-0.8434,197484.36,162023.858,8.198,235274.044,8.1931,227184.1877,8.3606,287502.8476,8.0948,105765.2199,8.2367,95733.2114,7.6599,159934.3769
50,002160.SZ,20170830,8.05,8.45,8.02,8.3,8.11,0.19000000000000128,2.3428,309045.59,254087.649,8.132,221851.772,8.2285,236048.2738,8.37,288410.64,8.0995,104552.7004,8.2458,95300.9333,7.6437,157923.4187
51,002160.SZ,20170829,8.13,8.32,8.05,8.11,8.22,-0.11000000000000121,-1.3382,221188.69,181312.083,8.05,193692.462,8.2546,246146.9969,8.3759,286305.4724,8.1045,102582.3077,8.2492,93593.1488,7.6243,154129.258
52,002160.SZ,20170828,8.04,8.25,7.99,8.22,8.13,0.08999999999999986,1.107,228032.58,184951.671,8.048,187585.664,8.3692,269159.8715,8.3918,292127.1206,8.1096,101181.3216,8.2536,92427.4943,7.6074,151671.4199
53,002160.SZ,20170825,7.88,8.22,7.87,8.13,7.9,0.23000000000000043,2.9114,220619.0,178262.167,8.052,185047.33,8.4738,301986.7854,8.3988,289274.3006,8.1133,99742.6749,8.2578,91193.5678,7.5906,149223.2895
54,002160.SZ,20170824,8.0,8.12,7.83,7.9,7.89,0.010000000000000675,0.1267,130373.0,104039.86,8.042,198085.4,8.5877,366862.8792,8.3858,286261.4744,8.1178,98462.5001,8.2623,89991.7741,7.5768,146790.0505
55,002160.SZ,20170823,8.06,8.08,7.87,7.89,8.1,-0.20999999999999996,-2.5926,168249.04,134015.899,8.148,223768.872,8.6869,384916.0662,8.375,283964.8029,8.1234,97672.0472,8.2681,89366.1315,7.5707,145313.9753
56,002160.SZ,20170822,8.24,8.26,8.07,8.1,8.24,-0.14000000000000057,-1.699,190654.7,155465.312,8.248,246827.264,8.7223,401987.17,8.3577,280616.8047,8.1282,96614.3446,8.2743,88505.2775,7.5634,143415.6329
