,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,000559.SZ,20171229,9.24,10.16,9.17,10.15,9.24,0.9100000000000001,9.8485,423580.2,415628.549,9.354,164669.564,9.4062,117463.1715,9.9059,148286.7188,10.5976,224255.4955,10.404,204839.3721,10.8412,261212.6884
1,000559.SZ,20171228,9.29,9.45,9.21,9.24,9.33,-0.08999999999999986,-0.9646,89019.27,82594.602,9.162,90291.29,9.3685,90287.1492,9.9521,143296.1903,10.5926,221806.2581,10.3966,202765.5963,10.8465,257385.9792
2,000559.SZ,20171227,9.07,9.52,9.05,9.33,9.09,0.2400000000000002,2.6403,152404.08,141206.958,9.152,86116.66,9.4062,90873.8854,10.0274,148448.7062,10.5933,221690.5398,10.394,202545.9007,10.8649,258921.4343
3,000559.SZ,20171226,8.98,9.09,8.9,9.09,8.96,0.129999999999999,1.4509,68275.42,61467.43,9.112,76103.172,9.4254,85019.3646,10.0971,149267.4291,10.5924,221388.4361,10.3908,202049.2805,10.8848,260721.5236
4,000559.SZ,20171225,9.16,9.21,8.96,8.96,9.19,-0.22999999999999865,-2.5027,90068.85,81402.774,9.176,73387.396,9.4615,85079.4854,10.1738,155736.8671,10.5955,221582.9551,10.3907,201999.7985,10.9076,263053.1533
5,000559.SZ,20171222,9.25,9.29,9.17,9.19,9.19,0.0,0.0,51688.83,47724.157,9.266,73222.618,9.52,84970.6585,10.2482,157939.6006,10.5991,221641.4372,10.3913,202133.2889,10.93,263488.4292
6,000559.SZ,20171221,9.15,9.24,9.09,9.19,9.13,0.05999999999999872,0.6572,68146.12,62602.713,9.338,90928.3,9.5615,96856.5015,10.3162,160131.4768,10.6007,222271.6363,10.3898,202794.4734,10.9491,264523.4781
7,000559.SZ,20171220,9.41,9.45,9.11,9.13,9.41,-0.27999999999999936,-2.9756,102336.64,94629.272,9.47,97246.928,9.5931,101907.0838,10.3809,162500.5526,10.6007,222295.0584,10.3902,203192.0852,10.9676,265747.2659
8,000559.SZ,20171219,9.39,9.48,9.38,9.41,9.41,0.0,0.0,54696.54,51507.573,9.6,96300.364,9.6523,99033.8908,10.4494,164947.4694,10.6014,222372.5851,10.3926,203776.4358,10.9897,266244.6665
9,000559.SZ,20171218,9.56,9.62,9.35,9.41,9.55,-0.14000000000000057,-1.466,89244.96,84376.948,9.65,99419.438,9.69,101003.0808,10.5079,167751.5535,10.5998,222944.5467,10.3969,204028.4629,11.006,268164.1485
10,000559.SZ,20171215,9.86,9.88,9.51,9.55,9.85,-0.29999999999999893,-3.0457,140217.24,135037.734,9.714,100899.814,9.7269,104941.6938,10.5662,171233.0882,10.5981,222784.2733,10.4013,204036.1547,11.0243,270703.5239
11,000559.SZ,20171214,9.8,9.95,9.75,9.85,9.78,0.07000000000000028,0.7157,99739.26,98444.619,9.72,88115.428,9.7685,100724.5292,10.615,177686.7424,10.5965,222232.326,10.4054,204344.4618,11.0421,271077.9571
12,000559.SZ,20171213,9.66,9.9,9.62,9.78,9.66,0.11999999999999922,1.2422,97603.82,95656.36,9.662,81978.974,9.7877,101841.9085,10.6753,188370.3515,10.5935,222341.302,10.4057,204223.5137,11.0545,272622.2145
13,000559.SZ,20171212,9.7,9.79,9.65,9.66,9.73,-0.07000000000000028,-0.7194,70291.91,68250.216,9.65,80189.03,9.8123,103506.9008,10.7288,197316.6624,10.5901,222214.9306,10.4064,204392.9612,11.0683,274612.0787
14,000559.SZ,20171211,9.54,9.8,9.54,9.73,9.58,0.15000000000000036,1.5658,96646.84,93888.462,9.664,107371.606,9.8385,119508.2231,10.7918,202156.0797,10.5869,222141.9769,10.4093,204346.2675,11.0861,280812.8873
15,000559.SZ,20171208,9.57,9.64,9.5,9.58,9.56,0.019999999999999574,0.2092,76295.31,73084.54,9.638,114802.976,9.89,135513.4608,10.8556,209038.1676,10.5842,222182.768,10.4118,204090.7266,11.0979,281205.4053
16,000559.SZ,20171207,9.74,9.78,9.56,9.56,9.72,-0.16000000000000014,-1.6461,69056.99,66600.832,9.702,112540.94,9.9877,146367.7315,10.9159,212692.7576,10.5812,222508.716,10.4156,203981.0247,11.1128,281853.7412
17,000559.SZ,20171206,9.62,9.76,9.62,9.72,9.73,-0.009999999999999787,-0.1028,88654.1,85856.451,9.77,114788.744,10.0946,157215.2838,10.9703,214767.8074,10.5797,222679.3426,10.4192,203983.2253,11.13,285173.0115
18,000559.SZ,20171205,9.56,9.79,9.32,9.73,9.6,0.13000000000000078,1.3542,206204.79,197626.385,9.804,125147.31,10.2062,182681.9723,11.0144,219026.6485,10.5769,222560.8186,10.4219,204013.6827,11.1427,285849.0239
19,000559.SZ,20171204,9.87,9.89,9.6,9.6,9.9,-0.3000000000000007,-3.0303,133803.69,130010.397,9.876,100985.172,10.3038,180528.3823,11.0709,219243.7724,10.5742,221724.2561,10.4244,203392.8578,11.1547,284991.9713
20,000559.SZ,20171201,9.89,9.94,9.83,9.9,9.9,0.0,0.0,64985.13,64303.257,9.976,97077.472,10.4262,187918.0392,11.1271,220352.0665,10.5722,221623.1525,10.4284,203133.4875,11.1665,284536.6065
21,000559.SZ,20171130,9.86,9.96,9.81,9.9,9.89,0.009999999999999787,0.1011,80296.01,79250.927,10.016,107930.19,10.5415,208368.3423,11.1735,226924.6691,10.5677,221668.2107,10.4312,203209.4229,11.1729,285150.9831
22,000559.SZ,20171129,10.09,10.12,9.81,9.89,10.09,-0.1999999999999993,-1.9822,140446.93,139369.931,10.036,147532.808,10.6815,221722.6669,11.2341,230010.9768,10.5632,221499.7188,10.4341,203304.4784,11.1791,285678.3073
23,000559.SZ,20171128,10.11,10.13,9.98,10.09,10.1,-0.009999999999999787,-0.099,85394.1,85791.878,10.138,180386.408,10.8285,231242.5038,11.2938,233588.2621,10.5583,220963.7008,10.4377,202971.0315,11.1867,285212.5749
24,000559.SZ,20171127,10.05,10.19,10.01,10.1,10.1,0.0,0.0,114265.19,115240.264,10.29,206787.754,10.9523,238538.3931,11.3471,242624.5438,10.5521,220984.9548,10.4397,202890.3006,11.1925,285843.904
25,000559.SZ,20171124,9.99,10.15,9.9,10.1,10.0,0.09999999999999964,1.0,119248.72,119586.377,10.46,225949.75,11.0754,251920.7869,11.4132,252114.0056,10.5454,221281.1921,10.442,202748.9813,11.1995,286733.9028
26,000559.SZ,20171123,10.3,10.3,9.97,10.0,10.4,-0.40000000000000036,-3.8462,278309.1,280494.854,10.674,286044.216,11.1823,255437.1769,11.4782,269575.3765,10.5371,220960.7988,10.4446,202529.6581,11.2044,288074.5851
27,000559.SZ,20171122,10.99,10.99,10.38,10.4,10.85,-0.4499999999999993,-4.1475,304714.93,322381.629,10.874,266024.02,11.2977,243737.4477,11.54,277587.0068,10.5288,219388.449,10.4472,201304.8981,11.2137,287501.6872
28,000559.SZ,20171121,10.84,11.17,10.74,10.85,10.95,-0.09999999999999964,-0.9132,217400.83,237066.644,11.032,251054.88,11.3738,231735.8915,11.5912,292082.8694,10.5175,217747.8958,10.4472,199990.0162,11.2163,286058.3619
29,000559.SZ,20171120,11.19,11.19,10.7,10.95,11.17,-0.22000000000000064,-1.9696,210075.17,229312.791,11.142,273742.528,11.4208,229284.4285,11.6112,296177.7447,10.5052,216654.2299,10.4453,199350.497,11.2135,287576.8805
30,000559.SZ,20171117,11.46,11.8,11.1,11.17,11.0,0.16999999999999993,1.5455,419721.05,481942.618,11.296,282507.94,11.4554,224665.9846,11.6318,299720.3571,10.4921,215977.5185,10.4433,198716.9585,11.2067,287043.4311
31,000559.SZ,20171116,11.12,11.22,10.9,11.0,11.19,-0.1899999999999995,-1.6979,178208.12,197191.363,11.422,251404.692,11.4723,208350.2992,11.6385,294021.7712,10.4766,214197.7128,10.4402,197128.831,11.1969,285734.2049
32,000559.SZ,20171115,11.36,11.36,11.07,11.19,11.4,-0.21000000000000085,-1.8421,229869.23,256367.422,11.562,251811.2,11.4885,222306.7115,11.6512,296430.7356,10.4645,213900.0349,10.4378,197092.183,11.1853,284829.0648
33,000559.SZ,20171114,11.66,11.66,11.21,11.4,11.72,-0.3200000000000003,-2.7304,330839.07,376479.57,11.664,263484.616,11.5431,240238.4608,11.6553,302924.0429,10.4529,213700.1923,10.4334,196185.9285,11.1709,283232.4827
34,000559.SZ,20171113,11.81,11.92,11.67,11.72,11.8,-0.08000000000000007,-0.678,253902.23,299058.885,11.682,230309.16,11.5585,245695.3315,11.6618,307574.0232,10.4442,212078.3176,10.4279,194756.6215,11.1536,280017.5496
35,000559.SZ,20171110,11.71,11.84,11.61,11.8,11.7,0.10000000000000142,0.8547,264204.81,310501.054,11.638,204771.238,11.5646,244228.3985,11.6591,310929.6256,10.4334,210943.8915,10.4204,193770.8758,11.1321,278124.0892
36,000559.SZ,20171109,11.71,11.86,11.61,11.7,11.7,0.0,0.0,180240.66,211304.085,11.556,181669.216,11.5723,249338.6308,11.6588,327280.8874,10.4225,210444.6994,10.4126,192648.0403,11.1099,276109.7037
37,000559.SZ,20171108,11.45,11.77,11.35,11.7,11.49,0.20999999999999908,1.8277,288236.31,334810.585,11.508,182727.446,11.5669,250900.9931,11.6485,332391.4276,10.41,209743.7158,10.406,192074.3607,11.0879,275681.3152
38,000559.SZ,20171107,11.49,11.5,11.26,11.49,11.5,-0.009999999999999787,-0.087,164961.79,187766.529,11.448,155087.264,11.5446,239468.0985,11.6341,334599.9191,10.3975,208618.7447,10.3992,190951.7431,11.0652,273607.4404
39,000559.SZ,20171106,11.42,11.54,11.31,11.5,11.39,0.10999999999999943,0.9658,126212.62,144331.675,11.428,163618.334,11.5238,244736.7838,11.6291,340768.6882,10.3882,207906.5147,10.3936,190518.8431,11.0435,272663.3517
40,000559.SZ,20171103,11.42,11.55,11.25,11.39,11.46,-0.07000000000000028,-0.6108,148694.7,169744.295,11.37,210304.106,11.5354,251457.89,11.6229,368264.5432,10.3789,207401.291,10.3882,190581.8912,11.0215,273830.7828
41,000559.SZ,20171102,11.43,11.5,11.22,11.46,11.4,0.0600000000000005,0.5263,185531.81,210882.56,11.472,273161.56,11.5446,253211.0431,11.6174,385963.2374,10.3707,206769.7702,10.3826,190203.3076,11.0053,273281.5364
42,000559.SZ,20171101,11.44,11.46,11.26,11.4,11.39,0.009999999999999787,0.0878,150035.4,170503.261,11.5,316410.876,11.5462,261128.1054,11.5906,384523.3903,10.3618,205963.4999,10.3765,190116.8633,10.9881,272199.4573
43,000559.SZ,20171031,11.24,11.39,11.08,11.39,11.21,0.17999999999999972,1.6057,207617.14,233497.877,11.58,333370.216,11.5892,263835.4185,11.5676,386115.8315,10.3533,205572.986,10.3702,189608.8917,10.9711,272646.5739
44,000559.SZ,20171030,11.85,11.86,11.21,11.21,11.9,-0.6899999999999995,-5.7983,359641.48,413455.481,11.682,357974.354,11.63,268024.4562,11.5509,388462.7032,10.3447,204834.571,10.3638,188910.4836,10.9567,271316.2512
45,000559.SZ,20171027,11.6,12.12,11.48,11.9,11.6,0.3000000000000007,2.5862,462981.97,546371.247,11.766,326156.332,11.6831,270561.8562,11.5388,385036.4141,10.3382,202961.8531,10.3596,187137.6794,10.9449,269060.9005
46,000559.SZ,20171026,11.67,11.77,11.33,11.6,11.8,-0.20000000000000107,-1.6949,401778.39,463571.084,11.668,261481.674,11.7177,268556.0808,11.5018,375028.5485,10.3276,200287.1049,10.3514,184775.477,10.9279,266094.2744
47,000559.SZ,20171025,11.95,11.95,11.65,11.8,11.9,-0.09999999999999964,-0.8403,234832.1,276477.162,11.592,227816.936,11.7723,292491.23,11.4729,367014.9929,10.3192,198166.1465,10.345,182937.1569,10.9149,264519.7772
