,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002446.SZ,20171229,10.12,10.29,10.08,10.27,10.17,0.09999999999999964,0.9833,43722.75,44536.776,10.148,56372.21,10.7046,89871.2738,10.6609,78203.3626,11.7897,60598.2003,11.7257,53614.7445,11.5172,94298.7343
1,002446.SZ,20171228,10.0,10.2,9.9,10.17,10.02,0.15000000000000036,1.497,55641.9,56143.652,10.212,63286.418,10.7508,94752.8123,10.7035,78704.0862,11.7964,60363.7425,11.7386,53410.17,11.5349,94356.2248
2,002446.SZ,20171227,10.01,10.02,9.82,10.02,10.15,-0.13000000000000078,-1.2808,64087.18,63675.249,10.378,72624.6,10.8315,106489.9823,10.7544,79891.5094,11.8028,60055.1328,11.7516,53166.4641,11.5568,94056.3901
3,002446.SZ,20171226,10.13,10.29,10.08,10.15,10.13,0.019999999999999574,0.1974,43575.2,44371.67,10.562,80769.126,10.9354,121717.7046,10.7985,79272.2585,11.8098,59678.6353,11.766,52878.4376,11.5825,93869.8572
4,002446.SZ,20171225,10.32,10.54,10.08,10.13,10.59,-0.4599999999999991,-4.3437,74834.02,76502.796,10.834,106228.432,10.95,125288.7415,10.8356,79430.1003,11.8175,59451.4661,11.7785,52668.3491,11.6093,93820.1943
5,002446.SZ,20171222,11.0,11.0,10.59,10.59,11.0,-0.41000000000000014,-3.7273,78293.79,84300.255,11.06,115887.268,10.9469,121884.8169,10.8729,78827.2353,11.8256,58984.159,11.7911,52301.2344,11.6333,93126.0325
6,002446.SZ,20171221,10.91,11.15,10.64,11.0,10.94,0.0600000000000005,0.5484,102332.81,111988.524,11.178,124289.044,10.9015,118943.6885,10.8988,77963.0832,11.83,58509.7708,11.8017,51936.8106,11.6511,92465.7901
7,002446.SZ,20171220,11.4,11.4,10.93,10.94,11.51,-0.5700000000000003,-4.9522,104809.81,117340.846,11.186,125827.646,10.8454,114905.28,10.9068,76127.5762,11.8302,57845.3406,11.8109,51432.2717,11.6651,91332.9077
8,002446.SZ,20171219,11.2,11.64,11.06,11.51,11.26,0.25,2.2202,170871.73,193901.151,11.178,120205.82,10.7769,109318.3877,10.9191,74825.1862,11.8301,57222.3438,11.821,50890.3651,11.6804,90208.9221
9,002446.SZ,20171218,11.03,11.38,10.87,11.26,11.18,0.08000000000000007,0.7156,123128.2,137550.34,11.05,107468.024,10.6546,98713.3085,10.9244,71210.5947,11.8278,56097.0079,11.8274,50011.2389,11.6888,88281.8455
10,002446.SZ,20171215,11.01,11.2,10.78,11.18,11.04,0.14000000000000057,1.2681,120302.67,132451.577,11.042,124487.406,10.5592,92842.5169,10.9376,68938.7888,11.828,55348.3538,11.8367,49388.8701,11.7035,87137.3
11,002446.SZ,20171214,10.87,11.1,10.62,11.04,10.9,0.1399999999999988,1.2844,110025.82,119957.621,11.08,152836.386,10.4892,86162.2462,10.9521,68283.9876,11.8272,54584.6323,11.8472,48850.7738,11.7192,86087.4961
12,002446.SZ,20171213,10.78,11.05,10.72,10.9,10.87,0.030000000000001137,0.276,76700.68,83741.309,10.94,148830.958,10.4231,80628.9223,10.9935,66868.2282,11.8285,53911.4476,11.8584,48319.7118,11.7311,84831.5204
13,002446.SZ,20171212,11.1,11.14,10.86,10.87,11.22,-0.3500000000000014,-3.1194,107182.75,117622.219,10.778,139607.422,10.3785,77445.3485,11.0524,67469.1332,11.8303,53466.3021,11.8687,47970.7727,11.7457,84109.2177
14,002446.SZ,20171211,11.11,11.3,10.98,11.22,11.37,-0.14999999999999858,-1.3193,208225.11,231676.391,10.604,126182.696,10.3408,73202.4554,11.1021,65643.6221,11.8308,52801.5165,11.8804,47417.0226,11.7641,83197.2923
15,002446.SZ,20171208,10.12,11.37,10.12,11.37,10.34,1.0299999999999994,9.9613,262047.57,290814.735,10.414,94504.374,10.3062,61139.6531,11.1385,61868.7426,11.8285,51467.3676,11.8902,46261.286,11.7816,80876.078
16,002446.SZ,20171207,10.5,11.0,10.29,10.34,10.09,0.25,2.4777,89998.68,94131.64,10.15,48530.902,10.2762,46552.1792,11.1829,55776.9076,11.8243,49774.5058,11.899,44819.9349,11.7971,78179.5224
17,002446.SZ,20171206,9.91,10.1,9.86,10.09,10.0,0.08999999999999986,0.9,30583.0,30519.46,10.066,37132.306,10.3069,43550.8808,11.2547,54679.8353,11.8292,49246.0224,11.9124,44368.3449,11.8297,78322.3712
18,002446.SZ,20171205,10.27,10.27,9.82,10.0,10.27,-0.2699999999999996,-2.629,40059.12,39985.383,10.052,40377.288,10.3769,47462.6131,11.3276,55851.4176,11.8391,49117.9049,11.9267,44322.4397,11.8557,78123.6685
19,002446.SZ,20171204,10.02,10.29,9.81,10.27,10.05,0.21999999999999886,2.1891,49833.5,49799.49,10.106,39057.294,10.4877,48263.65,11.41,57976.0756,11.8495,48986.7984,11.9429,44202.925,11.8815,77769.0169
20,002446.SZ,20171201,9.91,10.1,9.87,10.05,9.92,0.13000000000000078,1.3105,32180.21,32242.546,10.088,36709.116,10.6,49718.7262,11.4956,58867.9915,11.8594,48734.7144,11.9588,43990.2737,11.9051,77336.1031
21,002446.SZ,20171130,10.0,10.02,9.85,9.92,10.02,-0.09999999999999964,-0.998,33005.7,32769.481,10.142,37335.918,10.7,51575.2177,11.5829,61580.5282,11.8722,48580.0669,11.9767,43883.0795,11.9276,77089.9743
22,002446.SZ,20171129,10.22,10.22,9.9,10.02,10.27,-0.25,-2.4343,46807.91,46865.913,10.234,41139.806,10.8385,53709.1908,11.6926,64279.8079,11.8866,48421.753,11.9958,43794.7972,11.9531,76848.2433
23,002446.SZ,20171128,10.2,10.32,10.08,10.27,10.18,0.08999999999999986,0.8841,33459.15,34116.736,10.384,42059.96,10.9831,57494.2969,11.8015,68590.1732,11.9002,48200.6147,12.0139,43665.0146,11.9788,76361.7068
24,002446.SZ,20171127,10.39,10.39,10.0,10.18,10.32,-0.14000000000000057,-1.3566,38092.61,38553.231,10.526,49850.212,11.0792,58230.72,11.8971,73703.8397,11.9132,48231.8806,12.0312,43603.3968,12.0025,76108.4984
25,002446.SZ,20171124,10.26,10.59,10.26,10.32,10.38,-0.0600000000000005,-0.578,35314.22,36789.494,10.638,52428.05,11.1738,59065.2746,12.0082,79482.8791,11.9297,48063.1247,12.0502,43455.7248,12.0273,75760.3628
26,002446.SZ,20171123,10.77,10.84,10.31,10.38,10.77,-0.3899999999999988,-3.6212,52025.14,54852.011,10.774,61652.31,11.2569,60528.5354,12.1312,92135.7815,11.9445,47881.4263,12.0684,43394.4044,12.0516,75497.1571
27,002446.SZ,20171122,10.77,10.96,10.58,10.77,10.98,-0.21000000000000085,-1.9126,51408.68,55236.541,10.986,61341.802,11.3408,60289.1108,12.2368,103181.5862,11.9583,47620.5268,12.0864,43266.7693,12.0756,74983.8959
28,002446.SZ,20171121,11.05,11.44,10.92,10.98,10.74,0.2400000000000002,2.2346,72410.41,80797.889,11.178,64809.964,11.3792,59405.7946,12.2935,108210.2835,11.9701,47370.5408,12.1032,43078.7752,12.094,74616.6585
29,002446.SZ,20171120,10.88,10.88,10.3,10.74,11.0,-0.2599999999999998,-2.3636,50981.8,53959.461,11.252,61590.802,11.4085,58491.8054,12.3418,112279.3588,11.979,46923.7341,12.1184,42782.1353,12.1127,73901.3601
30,002446.SZ,20171117,11.39,11.39,10.8,11.0,11.44,-0.4399999999999995,-3.8462,81435.52,90088.517,11.448,63543.912,11.4815,58260.5608,12.3729,113836.7797,11.9895,46658.5247,12.135,42745.158,12.1353,73587.0705
31,002446.SZ,20171116,11.6,11.68,11.37,11.44,11.73,-0.2900000000000009,-2.4723,50472.6,58067.987,11.628,66459.666,11.5362,55526.0438,12.4071,117564.2232,11.9991,46209.0152,12.1505,42439.7007,12.152,72729.9316
32,002446.SZ,20171115,11.35,11.73,11.35,11.73,11.35,0.3800000000000008,3.348,68749.49,79348.567,11.644,64971.676,11.5538,59185.0308,12.4297,120879.26,12.0068,45977.0231,12.1616,42232.5407,12.1628,72339.3701
33,002446.SZ,20171114,11.67,11.75,11.3,11.35,11.72,-0.370000000000001,-3.157,56314.6,64656.428,11.58,61010.142,11.6092,58657.3777,12.4256,121587.2603,12.0132,45591.4544,12.1714,41949.6965,12.1661,71647.5668
34,002446.SZ,20171113,11.8,12.0,11.67,11.72,11.9,-0.17999999999999972,-1.5126,60747.35,71529.088,11.59,60614.544,11.7285,61797.1354,12.4244,120597.4968,12.0218,45355.2378,12.1848,41748.4503,12.1768,71181.21
35,002446.SZ,20171110,11.49,11.98,11.4,11.9,11.52,0.3800000000000008,3.2986,96014.29,112960.262,11.54,58247.598,11.7931,60594.6754,12.4091,119532.8424,12.0295,45058.0192,12.1966,41570.2891,12.1851,70546.2664
36,002446.SZ,20171109,11.42,11.55,11.36,11.52,11.41,0.10999999999999943,0.9641,43032.65,49290.33,11.414,47029.854,11.8362,59353.5154,12.3924,117411.0732,12.0369,44595.1726,12.2068,41237.3176,12.1907,69609.0317
37,002446.SZ,20171108,11.42,11.48,11.3,11.41,11.4,0.009999999999999787,0.0877,48941.82,55805.433,11.382,50529.034,11.9408,60268.3254,12.3838,116941.7315,12.0467,44437.1427,12.2171,41112.8913,12.1985,69381.9071
38,002446.SZ,20171107,11.47,11.49,11.26,11.4,11.47,-0.07000000000000028,-0.6103,54336.61,61509.56,11.438,50335.794,12.0462,60557.2792,12.3818,117326.3356,12.0552,44220.3938,12.2281,40940.8053,12.2044,68973.4185
39,002446.SZ,20171106,11.27,11.54,11.2,11.47,11.27,0.20000000000000107,1.7746,48912.62,55671.771,11.5,48645.832,12.1362,61794.2169,12.3724,116769.9862,12.0653,43937.4936,12.2401,40707.0079,12.2088,68483.0131
40,002446.SZ,20171103,11.31,11.5,11.11,11.27,11.36,-0.08999999999999986,-0.7923,39925.57,45163.668,11.54,58471.194,12.2385,66669.9762,12.3609,118348.0256,12.075,43687.445,12.2516,40618.8947,12.2105,68263.0887
41,002446.SZ,20171102,11.68,11.68,11.25,11.36,11.69,-0.33000000000000007,-2.8229,60528.55,68753.33,11.776,62864.08,12.3854,69764.8277,12.3715,118281.7597,12.0861,43538.3732,12.2652,40511.1096,12.224,67932.8859
42,002446.SZ,20171101,11.7,11.81,11.52,11.69,11.71,-0.02000000000000135,-0.1708,47975.62,56048.786,12.084,70184.66,12.5131,74678.5131,12.3785,117914.2888,12.0947,43213.0358,12.2791,40356.6114,12.2347,67292.7139
43,002446.SZ,20171031,11.6,11.75,11.55,11.71,11.67,0.040000000000000924,0.3428,45886.8,53422.818,12.258,69612.61,12.6638,80586.6354,12.3821,117478.3676,12.1004,43038.379,12.2896,40160.5689,12.2416,66900.7597
44,002446.SZ,20171030,12.31,12.52,11.55,11.67,12.45,-0.7799999999999994,-6.2651,98039.43,116376.523,12.408,76411.092,12.8185,91930.7531,12.3891,117602.2032,12.1075,42857.6452,12.2999,40083.3361,12.2484,66559.9329
45,002446.SZ,20171027,12.86,12.87,12.43,12.45,12.9,-0.45000000000000107,-3.4884,61890.0,78220.913,12.65,67788.242,12.9608,100337.2438,12.4035,115890.7635,12.1165,42273.3119,12.3115,39766.0126,12.258,65693.1536
46,002446.SZ,20171026,12.54,12.94,12.5,12.9,12.56,0.33999999999999986,2.707,97131.45,124564.448,12.716,65949.886,13.0769,113621.0862,12.3882,114740.2309,12.1207,41941.1896,12.3158,39475.2011,12.2555,65088.9695
47,002446.SZ,20171025,12.42,12.57,12.33,12.56,12.46,0.09999999999999964,0.8026,45115.37,56244.52,12.65,60606.956,13.2,141958.1208,12.3594,112729.765,12.1225,41392.2627,12.3171,38979.6977,12.2471,63991.6081
48,002446.SZ,20171024,12.75,12.75,12.31,12.46,12.88,-0.41999999999999993,-3.2609,79879.21,99616.775,12.698,74043.38,13.3085,171378.6692,12.3444,111913.6256,12.1261,41251.7022,12.3212,38805.3166,12.2435,63662.798
49,002446.SZ,20171023,12.79,12.89,12.58,12.88,12.78,0.10000000000000142,0.7825,54925.18,70126.671,12.842,74099.266,13.3269,182340.6062,12.3335,110167.4985,12.1312,40857.0253,12.3254,38497.0884,12.2387,62801.4947
50,002446.SZ,20171020,12.68,12.8,12.49,12.78,12.57,0.20999999999999908,1.6706,52698.22,66655.147,12.87,87995.522,13.3069,194327.8208,12.3118,109326.7868,12.1348,40566.823,12.3265,38241.9237,12.2296,62295.0157
51,002446.SZ,20171019,12.75,12.98,12.48,12.57,12.8,-0.23000000000000043,-1.7969,70416.8,89006.7,13.044,102412.12,13.2315,198269.0431,12.2994,108873.5241,12.1391,40374.1345,12.3279,38022.9448,12.2215,61917.5917
52,002446.SZ,20171018,13.3,13.4,12.65,12.8,13.18,-0.379999999999999,-2.8832,112297.49,145758.478,13.274,127000.826,13.2,208865.3354,12.2932,108025.0118,12.145,40096.6207,12.3304,37758.868,12.2187,61206.8047
53,002446.SZ,20171017,13.15,13.39,13.07,13.18,13.02,0.16000000000000014,1.2289,80158.64,105946.485,13.418,146006.09,13.1546,212779.6708,12.2676,105187.6632,12.1506,39453.1497,12.3329,37200.0705,12.2123,59978.3755
54,002446.SZ,20171016,13.55,13.65,13.02,13.02,13.65,-0.6300000000000008,-4.6154,124406.46,166310.948,13.574,176890.352,13.0323,213753.7369,12.2329,103492.6438,12.1531,39051.2027,12.3333,36936.3701,12.2024,59390.2933
55,002446.SZ,20171013,13.61,13.75,13.3,13.65,13.72,-0.07000000000000028,-0.5102,124781.21,168884.784,13.87,245111.64,12.9008,205927.2892,12.2103,100974.4638,12.1567,38497.9123,12.3318,36276.687,12.1915,58016.5384
56,002446.SZ,20171012,13.44,13.93,13.38,13.72,13.52,0.20000000000000107,1.4793,193360.33,265469.627,13.934,305671.898,12.7123,198217.1269,12.1774,98308.3706,12.1565,37838.4124,12.3267,35618.7554,12.1691,56583.1632
57,002446.SZ,20171011,13.81,13.82,13.3,13.52,13.96,-0.4400000000000013,-3.1519,207323.81,279658.073,13.73,311476.71,12.5285,185179.7277,12.1424,94380.2991,12.1538,36603.0113,12.3206,34532.4012,12.1437,54318.4211
58,002446.SZ,20171010,14.25,14.25,13.8,13.96,14.5,-0.5399999999999991,-3.7241,234579.95,327890.979,13.55,312163.742,12.3523,171314.4369,12.1209,91244.6676,12.1529,35308.7405,12.316,33360.4683,12.1259,51856.816
59,002446.SZ,20171009,14.04,14.88,13.76,14.5,13.97,0.5299999999999994,3.7938,465512.9,668371.446,13.118,286034.574,12.1508,158040.4685,12.0644,84806.4426,12.1504,33834.6019,12.3085,32038.4459,12.1011,48973.014
60,002446.SZ,20170929,12.51,13.97,12.4,13.97,12.7,1.2700000000000014,10.0,427582.5,582718.906,12.65,234565.714,11.8877,124956.4554,11.9888,71510.7765,12.1449,30814.6381,12.2984,29371.9365,12.07,42985.6141
61,002446.SZ,20170928,12.65,12.98,12.45,12.7,12.62,0.08000000000000007,0.6339,222384.39,284380.024,12.298,181685.984,11.6654,99955.1831,11.9321,59445.5547,12.1426,28121.3019,12.2911,26945.5668,12.0457,37675.572
