,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,000717.SZ,20171229,8.82,8.95,8.68,8.86,8.85,0.009999999999999787,0.113,572128.7,503899.518,8.532,726901.422,8.5438,738232.3792,9.03,990031.5253,7.2441,750676.6965,6.9017,654610.9836,8.5273,933767.6837
1,000717.SZ,20171228,8.37,8.88,8.33,8.85,8.45,0.40000000000000036,4.7337,1066166.57,923041.033,8.442,735865.53,8.5577,762103.04,9.0376,1010766.1203,7.2149,747112.7449,6.8778,651872.0366,8.5284,947293.8884
2,000717.SZ,20171227,8.3,8.84,8.26,8.45,8.3,0.14999999999999858,1.8072,940708.43,804723.896,8.34,648361.838,8.5892,748631.0338,9.0262,994253.2974,7.1857,740673.9111,6.8544,645951.945,8.5303,955392.9259
3,000717.SZ,20171226,8.17,8.35,8.14,8.3,8.2,0.10000000000000142,1.2195,438767.02,361996.435,8.284,627641.6,8.6554,770951.0262,9.0297,987175.29,7.1596,734621.7296,6.8338,641423.6804,8.5349,963480.8865
4,000717.SZ,20171225,8.3,8.36,8.1,8.2,8.41,-0.21000000000000085,-2.497,616736.39,506528.907,8.35,629960.458,8.7115,820905.0238,9.0374,998037.6712,7.1349,732245.5589,6.815,639187.4844,8.544,981404.0037
5,000717.SZ,20171222,8.41,8.56,8.3,8.41,8.34,0.07000000000000028,0.8393,616949.24,520501.838,8.446,681976.91,8.8138,875308.1223,9.0506,1026813.26,7.1114,728362.5492,6.7965,636020.498,8.552,1010084.4929
6,000717.SZ,20171221,8.19,8.42,8.1,8.34,8.17,0.16999999999999993,2.0808,628648.11,520778.963,8.446,766691.152,8.9215,927057.8315,9.0435,1037793.5791,7.0866,724728.9701,6.7767,633658.6283,8.5609,1031735.2509
7,000717.SZ,20171220,8.65,8.69,8.07,8.17,8.63,-0.46000000000000085,-5.3302,837107.24,693790.241,8.56,770937.306,9.0531,970728.5162,9.025,1038466.8179,7.0622,720957.1776,6.7593,630402.4681,8.5597,1053952.7743
8,000717.SZ,20171219,8.68,8.73,8.56,8.63,8.68,-0.049999999999998934,-0.576,450361.31,389042.641,8.698,775961.846,9.2338,992762.46,9.0185,1035969.2394,7.0394,716250.3182,6.7435,626116.1418,8.5561,1072059.0164
9,000717.SZ,20171218,8.55,8.78,8.42,8.68,8.41,0.2699999999999996,3.2105,876818.65,753915.436,8.78,862379.042,9.3608,1065490.5085,8.9909,1037760.0147,7.0151,713873.1292,6.726,624274.736,8.5368,1092060.2451
10,000717.SZ,20171215,8.86,8.95,8.32,8.41,8.91,-0.5,-5.6117,1040520.45,892781.698,8.896,865221.41,9.4969,1170246.1085,8.9594,1022075.8818,6.9906,708297.3646,6.708,620084.8788,8.5091,1097399.6084
