,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,601333.SH,20171229,5.56,5.62,5.5,5.57,5.57,0.0,0.0,576783.58,320398.747,5.408,706651.426,5.3469,544559.5662,5.125,389501.8891
1,601333.SH,20171228,5.41,5.65,5.37,5.57,5.33,0.24,4.5,1337019.21,740584.556,5.38,677148.26,5.32,546568.5431,5.1109,384675.5853
2,601333.SH,20171227,5.35,5.45,5.31,5.33,5.35,-0.02,-0.37,486155.5,261605.471,5.352,573741.442,5.2869,469874.8631,5.0953,362064.7024
3,601333.SH,20171226,5.24,5.37,5.2,5.35,5.22,0.13,2.49,509690.5,269268.813,5.33,532342.28,5.2615,448720.8846,5.0871,363158.5668
4,601333.SH,20171225,5.41,5.46,5.21,5.22,5.43,-0.21,-3.87,623608.34,330495.026,5.32,510483.222,5.2315,429132.7923,5.0762,362474.9482
5,601333.SH,20171222,5.42,5.49,5.38,5.43,5.43,0.0,0.0,429267.75,233171.404,5.322,438180.802,5.2162,402911.1846,5.0665,350078.8118
6,601333.SH,20171221,5.2,5.45,5.2,5.43,5.22,0.21,4.02,819985.12,440474.345,5.284,450088.366,5.1854,394531.3685,5.05,342603.825
7,601333.SH,20171220,5.28,5.33,5.21,5.22,5.3,-0.08,-1.51,279159.69,147211.205,5.264,377153.404,5.1608,363180.2354,5.0321,324325.6197
8,601333.SH,20171219,5.26,5.34,5.21,5.3,5.23,0.07,1.34,400395.21,211523.908,5.278,403520.934,5.15,361618.2908,5.0224,321777.5582
9,601333.SH,20171218,5.25,5.28,5.17,5.23,5.24,-0.01,-0.19,262096.24,136676.885,5.262,444021.948,5.1292,343378.9723,5.0126,321351.9868
10,601333.SH,20171215,5.29,5.35,5.19,5.24,5.33,-0.09,-1.69,488805.57,257004.888,5.244,459602.974,5.1146,340094.3946,5.0071,324758.2294
11,601333.SH,20171214,5.24,5.37,5.23,5.33,5.29,0.04,0.76,455310.31,241608.221,5.196,404072.616,5.0992,329077.8131,4.9982,318428.0109
12,601333.SH,20171213,5.26,5.31,5.17,5.29,5.22,0.07,1.34,410997.34,215591.448,5.122,364019.614,5.0685,319084.6931,4.9874,312441.7406
13,601333.SH,20171212,5.15,5.3,5.11,5.22,5.14,0.08,1.56,602900.28,313844.052,5.068,338365.634,5.0354,300191.8254,4.9779,314811.0038
14,601333.SH,20171211,5.02,5.15,5.0,5.14,5.0,0.14,2.8,340001.37,173514.475,5.03,281851.606,5.01,276314.5862,4.9656,301771.4853
15,601333.SH,20171208,4.95,5.02,4.91,5.0,4.96,0.04,0.81,211153.78,105114.93,5.024,296335.41,4.9985,281368.4985,4.9556,296434.1665
16,601333.SH,20171207,5.01,5.07,4.94,4.96,5.02,-0.06,-1.2,255045.3,127888.884,5.04,305875.536,4.9885,283821.6008,4.9512,295124.5359
17,601333.SH,20171206,5.03,5.07,4.95,5.02,5.03,-0.01,-0.2,282727.44,141503.255,5.054,287523.29,4.98,284702.9785,4.9471,291413.5021
18,601333.SH,20171205,5.1,5.16,4.99,5.03,5.11,-0.08,-1.57,320330.14,162455.844,5.058,274857.148,4.9638,296802.3462,4.9406,288187.7253
19,601333.SH,20171204,5.09,5.19,5.06,5.11,5.08,0.03,0.59,412420.39,211568.595,5.06,279909.122,4.9577,285355.7669,4.9347,285413.6097
20,601333.SH,20171201,5.02,5.09,4.98,5.08,5.03,0.05,0.99,258854.41,130777.958,5.024,262504.994,4.9438,269591.2754,4.9265,282250.7568
21,601333.SH,20171130,5.04,5.05,4.99,5.03,5.04,-0.01,-0.2,163284.07,81921.467,4.98,243812.124,4.9369,267719.7508,4.9215,287585.7103
22,601333.SH,20171129,5.04,5.06,4.98,5.04,5.04,0.0,0.0,219396.73,110117.528,4.952,269654.544,4.9415,286904.7646,4.9215,288606.235
23,601333.SH,20171128,4.9,5.05,4.87,5.04,4.93,0.11,2.23,345590.01,172081.535,4.942,306915.644,4.9415,313739.5692,4.9221,288090.0376
24,601333.SH,20171127,4.86,4.96,4.8,4.93,4.86,0.07,1.44,325399.75,159758.094,4.908,286406.464,4.9423,327413.1754,4.9235,283801.6068
25,601333.SH,20171124,4.87,4.88,4.8,4.86,4.89,-0.03,-0.61,165390.06,80097.034,4.892,274627.156,4.9462,339801.4615,4.9297,278022.7097
26,601333.SH,20171123,4.98,4.99,4.87,4.89,4.99,-0.1,-2.0,292496.17,144371.456,4.882,329552.988,4.9485,342628.3569,4.9376,282510.7706
27,601333.SH,20171122,4.88,5.0,4.85,4.99,4.87,0.12,2.46,405702.23,199664.915,4.894,305358.676,4.9469,333599.2823,4.9426,278074.0885
28,601333.SH,20171121,4.84,4.89,4.79,4.87,4.85,0.02,0.41,243044.11,117627.74,4.882,265714.63,4.9338,317662.66,4.9441,271297.1606
29,601333.SH,20171120,4.82,4.88,4.68,4.85,4.81,0.04,0.83,266503.21,127516.48,4.906,264010.726,4.9354,313776.6208,4.95,268492.8635
30,601333.SH,20171117,4.93,5.0,4.79,4.81,4.95,-0.14,-2.83,440019.22,213630.606,4.954,293247.934,4.9446,322962.9723,4.9568,266146.3703
31,601333.SH,20171116,4.94,4.98,4.9,4.95,4.93,0.02,0.41,171524.61,84690.942,5.0,318893.928,4.9623,318185.2238,4.9638,265740.8976
32,601333.SH,20171115,4.97,5.04,4.93,4.93,4.99,-0.06,-1.2,207482.0,103243.436,5.02,389258.384,4.9615,326035.4954,4.9697,268764.1935
33,601333.SH,20171114,5.06,5.08,4.98,4.99,5.09,-0.1,-1.96,234524.59,117713.568,5.03,445051.478,4.9638,329442.8123,4.9794,269339.2832
34,601333.SH,20171113,5.05,5.1,5.0,5.09,5.04,0.05,0.99,412689.25,208663.458,5.01,438574.5,4.9623,349214.1738,4.9874,268494.5824
35,601333.SH,20171110,5.06,5.12,5.03,5.04,5.05,-0.01,-0.2,568249.19,288452.806,4.966,391060.29,4.94,329742.4354,4.9921,264499.8694
36,601333.SH,20171109,4.99,5.08,4.97,5.05,4.98,0.07,1.41,523346.89,264029.221,4.922,317115.68,4.9215,298225.7692,4.9976,262208.9832
37,601333.SH,20171108,4.89,5.03,4.87,4.98,4.89,0.09,1.84,486447.47,241145.95,4.89,250951.422,4.9062,270785.7269,5.0068,266590.9662
38,601333.SH,20171107,4.87,4.9,4.81,4.89,4.87,0.02,0.41,202139.7,98207.461,4.888,230847.084,4.8938,243279.7792,5.0191,269859.5797
39,601333.SH,20171106,4.81,4.91,4.79,4.87,4.82,0.05,1.04,175118.2,85039.046,4.918,266000.842,4.8869,241042.1892,5.03,272601.5985
40,601333.SH,20171103,4.87,4.9,4.77,4.82,4.89,-0.07,-1.43,198526.14,95708.7,4.932,285692.83,4.8838,244956.9592,5.0435,285427.0262
41,601333.SH,20171102,4.94,4.98,4.89,4.89,4.97,-0.08,-1.61,192525.6,94936.67,4.96,296343.026,4.8846,253138.2862,5.0576,300518.2468
42,601333.SH,20171101,5.05,5.05,4.94,4.97,5.04,-0.07,-1.39,385925.78,192508.015,4.976,356148.364,4.8862,272193.4577,5.0656,306428.2079
43,601333.SH,20171031,4.94,5.04,4.93,5.04,4.94,0.1,2.02,377908.49,189095.133,4.942,310874.538,4.8908,257736.2369,5.0703,308496.1453
44,601333.SH,20171030,4.95,5.0,4.87,4.94,4.96,-0.02,-0.4,273578.14,135039.004,4.894,266999.346,4.8923,244192.97,5.0718,308635.5565
45,601333.SH,20171027,4.96,4.99,4.93,4.96,4.97,-0.01,-0.2,251777.12,124809.297,4.876,245608.986,4.9038,238516.4485,5.0762,317007.7624
46,601333.SH,20171026,4.8,5.0,4.79,4.97,4.8,0.17,3.54,491552.29,241200.76,4.848,221027.592,4.9177,229065.6892,5.0826,320387.5153
47,601333.SH,20171025,4.79,4.85,4.79,4.8,4.8,0.0,0.0,159556.65,76767.925,4.814,157327.34,4.93,215714.2923,5.09,318329.8568
48,601333.SH,20171024,4.85,4.85,4.79,4.8,4.85,-0.05,-1.03,158532.53,76152.764,4.82,170618.052,4.95,214336.7792,5.1024,329895.8297
49,601333.SH,20171023,4.82,4.88,4.81,4.85,4.82,0.03,0.62,166626.34,80869.995,4.826,199888.224,4.9685,215625.56,5.1176,340285.9321
50,601333.SH,20171020,4.8,4.84,4.79,4.82,4.8,0.02,0.42,128870.15,62107.27,4.838,254611.522,4.9854,214169.5346,5.1324,363330.1915
51,601333.SH,20171019,4.8,4.86,4.78,4.8,4.83,-0.03,-0.62,173051.03,83359.798,4.88,268433.874,5.0054,218619.7108,5.1468,385325.28
52,601333.SH,20171018,4.84,4.85,4.77,4.83,4.83,0.0,0.0,226010.21,108652.811,4.932,274192.872,5.0246,238095.2585,5.1571,399113.5209
53,601333.SH,20171017,4.91,4.92,4.81,4.83,4.91,-0.08,-1.63,304883.39,147555.039,4.984,268947.502,5.0492,241811.14,5.1659,413353.9976
54,601333.SH,20171016,5.04,5.06,4.89,4.91,5.03,-0.12,-2.39,440242.83,219006.684,5.046,233754.274,5.0823,235822.8062,5.1741,431126.9262
55,601333.SH,20171013,5.06,5.07,4.99,5.03,5.06,-0.03,-0.59,197981.91,99563.6,5.09,209302.534,5.1092,217789.1085,5.1847,454003.9262
56,601333.SH,20171012,5.09,5.1,5.03,5.06,5.09,-0.03,-0.59,201846.02,102006.489,5.096,198035.948,5.1262,223857.3469,5.1979,493731.9918
57,601333.SH,20171011,5.14,5.14,5.08,5.09,5.14,-0.05,-0.97,199783.36,101813.065,5.092,192724.08,5.1392,246050.6577,5.2124,525152.2488
58,601333.SH,20171010,5.12,5.17,5.11,5.14,5.13,0.01,0.19,128917.25,66221.448,5.088,182307.01,5.16,282400.7308,5.2179,543257.3409
59,601333.SH,20171009,5.11,5.15,5.05,5.13,5.06,0.07,1.38,317984.13,162283.596,5.076,193868.048,5.18,318451.7369,5.2215,556735.4335
60,601333.SH,20170929,5.03,5.08,5.03,5.06,5.04,0.02,0.4,141648.98,71715.012,5.06,215517.852,5.19,316712.0608,5.2218,556656.5841
61,601333.SH,20170928,5.08,5.09,5.03,5.04,5.07,-0.03,-0.59,175286.68,88662.945,5.078,242051.39,5.2108,352830.0423,5.2221,561564.6768
62,601333.SH,20170927,5.08,5.09,5.05,5.07,5.08,-0.01,-0.2,147698.01,74909.28,5.122,252401.064,5.2308,394087.0392,5.2232,576134.8641
63,601333.SH,20170926,5.02,5.1,5.02,5.08,5.05,0.03,0.59,186722.44,94461.059,5.16,264022.414,5.2377,412992.1369,5.2288,598850.9306
64,601333.SH,20170925,5.16,5.19,5.02,5.05,5.15,-0.1,-1.94,426233.15,216659.041,5.194,282051.728,5.2415,433723.9223,5.2282,606206.0079
65,601333.SH,20170922,5.26,5.28,5.15,5.15,5.26,-0.11,-2.09,274316.67,143030.261,5.23,294876.91,5.2446,430371.2546,5.2312,605822.7759
66,601333.SH,20170921,5.27,5.34,5.25,5.26,5.26,0.0,0.0,227035.05,120298.882,5.272,374480.438,5.24,452210.9831,5.2321,614311.3388
67,601333.SH,20170920,5.25,5.29,5.25,5.26,5.25,0.01,0.19,205804.76,108514.827,5.3,448589.494,5.2338,462953.5731,5.23,641642.7759
68,601333.SH,20170919,5.23,5.3,5.23,5.25,5.23,0.02,0.38,276869.01,146014.502,5.3,466502.21,5.2308,479552.5838,5.2212,646173.0209
69,601333.SH,20170918,5.32,5.32,5.23,5.23,5.36,-0.13,-2.43,490359.06,258411.813,5.316,533364.956,5.2285,500778.0238,5.2112,648184.6971
70,601333.SH,20170915,5.41,5.55,5.34,5.36,5.4,-0.04,-0.74,672334.31,366217.481,5.33,577618.672,5.2354,502427.02,5.2041,642916.3279
71,601333.SH,20170914,5.28,5.4,5.25,5.4,5.26,0.14,2.66,597580.33,318334.425,5.29,521844.666,5.2346,523796.0085,5.1926,634336.4
72,601333.SH,20170913,5.32,5.32,5.22,5.26,5.33,-0.07,-1.31,295368.34,155665.012,5.236,493575.73,5.2277,545266.9954,5.1782,623029.8232
73,601333.SH,20170912,5.28,5.36,5.25,5.33,5.3,0.03,0.57,611182.74,324730.299,5.202,511031.756,5.2192,571919.5246,5.1676,625932.3862
74,601333.SH,20170911,5.16,5.31,5.13,5.3,5.16,0.14,2.71,711627.64,374009.141,5.154,500441.836,5.2038,579535.1923,5.1571,620298.5612
75,601333.SH,20170908,5.1,5.21,5.1,5.16,5.13,0.03,0.58,393464.28,202940.19,5.13,431454.052,5.1892,594730.2169,5.1459,610891.3382
76,601333.SH,20170907,5.08,5.18,5.04,5.13,5.09,0.04,0.79,456235.65,234040.888,5.142,437079.576,5.1977,658160.7208,5.1409,616653.2665
77,601333.SH,20170906,5.06,5.13,5.02,5.09,5.09,0.0,0.0,382648.47,194270.953,5.16,456392.392,5.2246,742199.22,5.1353,621630.6209
78,601333.SH,20170905,5.18,5.18,5.02,5.09,5.18,-0.09,-1.74,558233.14,283962.742,5.206,482221.9,5.26,810467.3962,5.1297,625133.3779
79,601333.SH,20170904,5.19,5.2,5.13,5.18,5.22,-0.04,-0.77,366688.72,189288.795,5.258,560601.504,5.2746,830246.1154,5.1235,633789.0162
80,601333.SH,20170901,5.22,5.27,5.18,5.22,5.22,0.0,0.0,421591.9,219753.159,5.284,662604.392,5.2808,847206.3985,5.1121,648911.1391
81,601333.SH,20170831,5.3,5.3,5.16,5.22,5.32,-0.1,-1.88,552799.73,288391.892,5.27,706656.256,5.2746,839030.3485,5.0962,673584.9424
82,601333.SH,20170830,5.31,5.33,5.24,5.32,5.35,-0.03,-0.56,511796.01,270589.013,5.252,738133.594,5.2631,820239.9177,5.0765,666367.9268
83,601333.SH,20170829,5.26,5.43,5.22,5.35,5.31,0.04,0.75,950131.16,505843.765,5.21,817606.984,5.2446,832461.2285,5.0532,657734.6559
84,601333.SH,20170828,5.17,5.35,5.16,5.31,5.15,0.16,3.11,876703.16,462744.321,5.194,871192.918,5.2377,830146.8523,5.0276,639537.3865
85,601333.SH,20170825,5.03,5.17,5.01,5.15,5.13,0.02,0.39,641851.22,327883.73,5.228,1005599.514,5.2185,796307.7685,5.0041,619853.4112
86,601333.SH,20170824,5.15,5.22,5.06,5.13,5.11,0.02,0.39,710186.42,365101.526,5.308,1131256.222,5.2185,778719.4638,4.9865,609376.7826
87,601333.SH,20170823,5.25,5.25,5.08,5.11,5.27,-0.16,-3.04,909162.96,467502.518,5.338,1152290.236,5.2223,767391.8785,4.9694,598684.5474
88,601333.SH,20170822,5.48,5.48,5.26,5.27,5.48,-0.21,-3.83,1218060.83,647910.803,5.368,1087892.124,5.2285,786402.7208,4.9518,583087.9853
89,601333.SH,20170821,5.72,5.81,5.47,5.48,5.55,-0.07,-1.26,1548736.14,873502.438,5.342,907340.608,5.2046,720385.2023,4.9294,552911.5391
90,601333.SH,20170818,5.26,5.59,5.22,5.55,5.28,0.27,5.11,1270134.76,693682.975,5.26,659298.206,5.1608,627810.5762,4.8997,512323.1662
91,601333.SH,20170817,5.36,5.46,5.25,5.28,5.26,0.02,0.38,815356.49,436548.811,5.166,539405.864,5.1177,554049.0185,4.8691,484565.4085
92,601333.SH,20170816,5.16,5.28,5.11,5.26,5.14,0.12,2.33,587172.4,305978.361,5.162,560343.42,5.0938,520607.5008,4.8468,465859.3682
93,601333.SH,20170815,5.04,5.18,5.04,5.14,5.07,0.07,1.38,315303.25,161255.207,5.122,530267.954,5.0669,491837.0638,4.8256,454775.9391
94,601333.SH,20170814,5.04,5.08,4.98,5.07,5.0,0.07,1.4,308524.13,155117.701,5.124,549847.956,5.0485,497894.9277,4.8071,454449.4491
