,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,000799.SZ,20171229,27.65,27.88,27.3,27.42,27.8,-0.379999999999999,-1.3669,68740.65,188938.189,27.676,76388.26,27.8262,90628.4192,27.9985,116349.7512
1,000799.SZ,20171228,27.55,28.15,27.4,27.8,27.3,0.5,1.8315,94256.1,261900.125,27.796,82895.0,27.8192,90276.8354,28.0703,119010.6594
2,000799.SZ,20171227,27.67,27.85,27.19,27.3,27.79,-0.48999999999999844,-1.7632,67680.03,185963.96,27.96,85408.564,27.8054,90168.8338,28.145,125103.8597
3,000799.SZ,20171226,28.01,28.01,27.48,27.79,28.07,-0.28000000000000114,-0.9975,63233.71,175369.956,28.238,104131.302,27.7892,88712.2046,28.195,127929.5197
4,000799.SZ,20171225,28.13,28.49,27.61,28.07,28.02,0.05000000000000071,0.1784,88030.81,246525.123,28.376,128251.58,27.7231,87647.0608,28.2376,132088.0444
5,000799.SZ,20171222,28.6,28.64,27.9,28.02,28.62,-0.6000000000000014,-2.0964,101274.35,284967.73,28.24,122918.964,27.6592,85670.5662,28.2779,136870.7491
6,000799.SZ,20171221,28.58,28.93,28.14,28.62,28.69,-0.07000000000000028,-0.244,106823.92,303945.547,28.054,113251.696,27.5962,85187.0923,28.3459,140739.6903
7,000799.SZ,20171220,28.4,29.11,28.08,28.69,28.48,0.21000000000000085,0.7374,161293.72,461928.268,27.808,103530.754,27.5269,86033.0662,28.3747,146412.1371
8,000799.SZ,20171219,27.43,29.3,27.26,28.48,27.39,1.0899999999999999,3.9796,183835.1,522883.734,27.606,85367.232,27.39,78181.76,28.3806,147631.1476
9,000799.SZ,20171218,27.1,27.7,27.09,27.39,27.09,0.3000000000000007,1.1074,61367.73,168193.365,27.376,61434.224,27.2762,68979.5962,28.3818,148212.485
10,000799.SZ,20171215,27.4,27.59,27.01,27.09,27.39,-0.3000000000000007,-1.0953,52938.01,144381.741,27.422,67731.094,27.2846,70047.4746,28.3997,151769.7794
11,000799.SZ,20171214,27.72,27.77,27.23,27.39,27.68,-0.28999999999999915,-1.0477,58219.21,159699.295,27.422,66892.262,27.3,71460.03,28.4426,158322.5294
12,000799.SZ,20171213,27.4,27.7,27.06,27.68,27.33,0.3500000000000014,1.2806,70476.11,193511.027,27.33,65125.788,27.2662,73781.9754,28.4524,163086.1153
13,000799.SZ,20171212,27.62,27.89,27.22,27.33,27.62,-0.2900000000000027,-1.05,64170.06,176400.541,27.242,63497.842,27.26,76371.5315,28.4374,166553.0538
14,000799.SZ,20171211,27.09,27.89,27.09,27.62,27.09,0.5300000000000011,1.9564,92852.08,256268.878,27.216,69661.668,27.2731,85253.6208,28.4171,167921.3544
15,000799.SZ,20171208,26.92,27.2,26.82,27.09,26.93,0.16000000000000014,0.5941,48743.85,131888.122,27.236,74655.568,27.4054,89922.8254,28.4026,167605.7206
16,000799.SZ,20171207,27.19,27.27,26.81,26.93,27.24,-0.3099999999999987,-1.138,49386.84,133195.218,27.2,76752.146,27.6269,99463.9962,28.4121,168392.6606
17,000799.SZ,20171206,26.9,27.5,26.7,27.24,27.2,0.03999999999999915,0.1471,62336.38,168687.975,27.214,79716.172,27.8115,112674.1377,28.4218,170852.8188
18,000799.SZ,20171205,27.55,27.99,26.81,27.2,27.72,-0.5199999999999996,-1.8759,94989.19,260824.824,27.266,82298.926,28.0123,132322.3315,28.4424,173495.4782
19,000799.SZ,20171204,26.91,27.99,26.61,27.72,26.91,0.8099999999999987,3.01,117821.58,324175.965,27.284,77561.334,28.3554,157990.55,28.455,174425.7488
20,000799.SZ,20171201,27.16,27.36,26.71,26.91,27.0,-0.08999999999999986,-0.3333,59226.74,159682.603,27.13,71677.918,28.4815,159294.3338,28.4603,173818.3224
21,000799.SZ,20171130,27.5,27.67,26.87,27.0,27.5,-0.5,-1.8182,64206.97,174792.889,27.268,80660.638,28.6285,168322.7208,28.4879,180887.8082
22,000799.SZ,20171129,27.7,27.97,27.03,27.5,27.29,0.21000000000000085,0.7695,75250.15,206872.855,27.368,103746.688,28.8485,175630.7638,28.5732,183258.5282
23,000799.SZ,20171128,26.7,27.64,26.65,27.29,26.95,0.33999999999999986,1.2616,71301.23,194376.15,27.736,119407.006,29.0669,193028.8223,28.6465,186214.4571
24,000799.SZ,20171127,27.62,27.85,26.5,26.95,27.6,-0.6500000000000021,-2.3551,88404.5,239880.792,28.272,139702.574,29.1985,200140.4562,28.7347,194491.7709
25,000799.SZ,20171124,27.53,27.93,27.0,27.6,27.5,0.10000000000000142,0.3636,104140.34,285660.556,28.748,166245.41,29.3746,209080.3831,28.8003,197589.0521
26,000799.SZ,20171123,28.9,28.9,27.5,27.5,29.34,-1.8399999999999999,-6.2713,179637.22,503822.373,29.198,208969.922,29.5162,220349.8008,28.8226,198622.6476
27,000799.SZ,20171122,29.91,30.45,29.15,29.34,29.97,-0.629999999999999,-2.1021,153551.74,455339.98,30.03,258777.684,29.7338,224440.6569,28.8479,198980.6591
28,000799.SZ,20171121,28.96,29.98,28.8,29.97,29.33,0.6400000000000006,2.1821,172779.07,511492.637,30.034,255021.49,29.7538,235681.8392,28.8365,203232.3406
29,000799.SZ,20171120,28.89,29.68,26.87,29.33,29.85,-0.5200000000000031,-1.742,221118.68,625642.18,29.804,255784.83,29.6708,237986.5323,28.7697,202182.5647
30,000799.SZ,20171117,31.26,31.39,29.71,29.85,31.66,-1.8099999999999987,-5.717,317762.9,966918.415,29.91,243403.4,29.6085,236638.9854,28.7338,199479.915
31,000799.SZ,20171116,29.11,32.25,29.11,31.66,29.36,2.3000000000000007,7.8338,428676.03,1337905.021,30.008,240135.802,29.4662,226219.9731,28.6991,195313.4724
32,000799.SZ,20171115,28.7,29.46,28.7,29.36,28.82,0.5399999999999991,1.8737,134770.77,393051.162,29.476,187151.09,29.2269,214455.01,28.5812,185810.62
33,000799.SZ,20171114,29.86,30.34,28.68,28.82,29.86,-1.0399999999999991,-3.4829,176595.77,518645.11,29.452,201121.646,29.1008,221025.0377,28.5353,186067.005
34,000799.SZ,20171113,30.1,30.29,29.6,29.86,30.34,-0.4800000000000004,-1.5821,159211.53,475878.653,29.576,215931.046,28.9738,221929.3646,28.5279,186669.355
35,000799.SZ,20171110,28.9,31.6,28.7,30.34,29.0,1.3399999999999999,4.6207,301424.91,910532.517,29.67,230652.41,28.7262,218197.1146,28.4903,187778.4403
36,000799.SZ,20171109,29.38,29.38,28.5,29.0,29.24,-0.23999999999999844,-0.8208,163752.47,472246.469,29.522,230304.85,28.4792,201327.5469,28.4662,187209.0862
37,000799.SZ,20171108,29.6,30.18,28.95,29.24,29.44,-0.20000000000000284,-0.6793,204623.55,605265.869,29.5,238102.372,28.3569,194538.8808,28.4468,188538.0124
38,000799.SZ,20171107,30.05,30.88,29.2,29.44,30.33,-0.889999999999997,-2.9344,250642.77,749742.257,29.356,237897.776,28.2046,189031.8554,28.4426,191106.9526
39,000799.SZ,20171106,29.69,30.49,29.22,30.33,29.6,0.7299999999999969,2.4662,232818.35,697773.621,29.068,224232.37,28.0892,181458.3192,28.4285,198772.3641
40,000799.SZ,20171103,28.71,29.96,28.61,29.6,28.89,0.7100000000000009,2.4576,299687.11,879105.295,28.712,232815.002,27.8815,173289.0915,28.3562,202507.3197
41,000799.SZ,20171102,28.3,29.16,28.21,28.89,28.52,0.370000000000001,1.2973,202740.08,583284.129,28.336,216913.806,27.7508,157710.7815,28.2309,197887.3997
42,000799.SZ,20171101,28.02,29.2,27.83,28.52,28.0,0.5199999999999996,1.8571,203600.57,584906.192,27.992,214036.194,27.6708,165160.7185,28.115,194615.9768
43,000799.SZ,20171031,28.12,28.49,27.6,28.0,28.55,-0.5500000000000007,-1.9264,182315.74,510302.775,27.616,195454.536,27.7769,160638.4785,28.0253,192376.7638
44,000799.SZ,20171030,27.31,28.8,26.88,28.55,27.72,0.8300000000000018,2.9942,275731.51,773829.484,27.442,175415.494,27.93,160133.5546,27.9421,191272.3003
45,000799.SZ,20171027,26.95,28.22,26.56,27.72,27.17,0.5499999999999972,2.0243,220181.13,602267.88,27.214,135369.154,28.0638,166056.5077,27.8629,185964.2997
46,000799.SZ,20171026,27.2,27.99,27.15,27.17,26.64,0.5300000000000011,1.9895,188352.02,518248.902,27.122,117939.372,28.1762,164020.4254,27.8153,183808.6618
47,000799.SZ,20171025,27.13,27.24,26.51,26.64,27.13,-0.48999999999999844,-1.8061,110692.28,295452.199,27.276,110706.328,28.2677,160245.8538,27.7962,183946.9759
48,000799.SZ,20171024,27.42,27.59,26.9,27.13,27.41,-0.28000000000000114,-1.0215,82120.53,222314.154,27.474,113891.55,28.4,166485.6485,27.7709,184493.7047
49,000799.SZ,20171023,27.0,27.53,27.0,27.41,27.26,0.14999999999999858,0.5503,75499.81,206350.258,27.628,116901.26,28.54,183100.1392,27.7429,187000.3588
50,000799.SZ,20171020,27.63,27.7,26.88,27.26,27.94,-0.6799999999999997,-2.4338,133032.22,360294.915,27.716,161719.15,28.5623,187837.5915,27.7121,190692.6432
51,000799.SZ,20171019,27.63,28.3,27.5,27.94,27.63,0.3100000000000023,1.122,152186.8,425876.269,28.244,164074.996,28.6277,187545.0046,27.6656,192252.2091
52,000799.SZ,20171018,28.0,28.09,26.95,27.63,27.9,-0.2699999999999996,-0.9677,126618.39,347485.938,28.654,168787.982,28.6838,189384.7777,27.5829,192289.4921
53,000799.SZ,20171017,27.55,28.22,27.37,27.9,27.85,0.04999999999999716,0.1795,97169.08,270268.958,29.186,214010.284,28.6854,187766.3669,27.4994,194087.8959
54,000799.SZ,20171016,29.3,29.3,27.59,27.85,29.9,-2.049999999999997,-6.8562,299589.26,847731.226,29.442,233318.88,28.6777,191329.35,27.435,195451.1521
55,000799.SZ,20171013,29.91,30.7,29.76,29.9,29.99,-0.08999999999999986,-0.3001,144811.45,435808.584,29.544,201257.546,28.7331,183443.6892,27.3671,194815.195
56,000799.SZ,20171012,30.0,30.21,29.47,29.99,30.29,-0.3000000000000007,-0.9904,175751.73,523131.712,29.236,210657.178,28.6315,187452.0723,27.2771,194006.0615
57,000799.SZ,20171011,28.98,31.49,28.76,30.29,29.18,1.1099999999999994,3.804,352729.9,1068442.805,29.028,235128.614,28.5954,195630.16,27.1782,193832.1485
58,000799.SZ,20171010,28.3,29.47,28.13,29.18,28.36,0.8200000000000003,2.8914,193712.06,561376.429,28.51,191999.972,28.4454,184569.0877,27.1021,188536.4153
59,000799.SZ,20171009,28.38,28.6,27.7,28.36,28.36,0.0,0.0,139282.59,392517.569,28.296,179103.278,28.4392,192127.2,27.0756,187003.2044
60,000799.SZ,20170929,28.65,29.23,27.9,28.36,28.95,-0.5899999999999999,-2.038,191809.61,546760.757,28.358,186467.53,28.4854,220741.3669,27.0694,187675.3991
61,000799.SZ,20170928,27.67,29.55,27.61,28.95,27.7,1.25,4.5126,298108.91,858287.924,28.216,169221.418,28.4477,233664.2308,27.0806,189870.8191
62,000799.SZ,20170927,27.99,27.99,27.21,27.7,28.11,-0.41000000000000014,-1.4586,137086.69,377848.611,27.986,138297.208,28.17,221702.7631,27.0597,188346.145
63,000799.SZ,20170926,28.64,28.8,27.92,28.11,28.67,-0.5600000000000023,-1.9533,129228.59,365147.692,28.16,150295.004,27.9585,218196.9946,27.0974,193866.9641
64,000799.SZ,20170925,27.68,28.94,27.68,28.67,27.65,1.0200000000000031,3.689,176103.85,498391.35,28.254,163833.372,27.7554,218061.5131,27.0812,198563.6429
65,000799.SZ,20170922,27.45,28.14,27.3,27.65,27.8,-0.15000000000000213,-0.5396,105579.05,293019.457,28.424,185025.976,27.4862,215650.7538,26.9965,200268.6576
66,000799.SZ,20170921,28.77,28.85,27.72,27.8,28.57,-0.7699999999999996,-2.6951,143487.86,403103.167,28.562,205697.358,27.3485,214856.9415,26.9621,206083.5979
67,000799.SZ,20170920,28.28,29.58,28.22,28.57,28.58,-0.00999999999999801,-0.035,197075.67,566411.025,28.822,235393.29,27.2177,215118.6015,26.8524,206448.9268
68,000799.SZ,20170919,29.43,29.75,28.31,28.58,29.52,-0.9400000000000013,-3.1843,196920.43,565925.538,28.9,298231.508,27.06,214809.2962,26.7476,205608.84
69,000799.SZ,20170918,28.35,29.94,28.11,29.52,28.34,1.1799999999999997,4.1637,282066.87,829350.673,28.758,330808.79,26.8446,209606.2677,26.6526,205762.7335
70,000799.SZ,20170915,28.98,29.28,27.9,28.34,29.1,-0.7600000000000016,-2.6117,208935.96,594604.491,27.922,302917.382,26.5877,200781.6446,26.5344,205223.8365
71,000799.SZ,20170914,29.2,29.58,28.51,29.1,28.96,0.14000000000000057,0.4834,291967.52,845552.74,27.244,279432.53,26.4354,200174.0692,26.4547,209745.805
72,000799.SZ,20170913,28.1,30.1,27.85,28.96,27.87,1.0899999999999999,3.911,511266.76,1475929.605,26.518,246532.492,26.1723,192027.1415,26.2841,208301.6668
73,000799.SZ,20170912,25.1,27.87,25.08,27.87,25.34,2.530000000000001,9.9842,359806.84,957291.232,25.76,173231.936,25.8777,164503.1154,26.0626,196215.2332
74,000799.SZ,20170911,24.7,25.48,24.1,25.34,24.95,0.39000000000000057,1.5631,142609.83,355709.087,25.358,120322.466,25.6408,151269.06,25.8712,189378.5156
75,000799.SZ,20170908,25.28,25.44,24.89,24.95,25.47,-0.5199999999999996,-2.0416,91511.7,229489.528,25.51,121178.388,25.6692,151339.0569,25.7494,188443.9244
76,000799.SZ,20170907,25.15,25.57,24.8,25.47,25.17,0.29999999999999716,1.1919,127467.33,320885.12,25.824,141486.988,25.7146,165681.7508,25.6559,191494.3626
77,000799.SZ,20170906,25.74,25.74,25.06,25.17,25.86,-0.6899999999999977,-2.6682,144763.98,365902.557,25.886,141849.734,25.82,164899.7185,25.5456,193257.4312
78,000799.SZ,20170905,26.07,26.21,25.6,25.86,26.1,-0.240000000000002,-0.9195,95259.49,246876.524,26.088,146366.292,25.9323,166828.5423,25.4303,193431.8668
79,000799.SZ,20170904,26.58,26.64,25.83,26.1,26.52,-0.41999999999999815,-1.5837,146889.44,382913.061,26.188,167521.89,26.0738,172783.5792,25.2971,195605.76
80,000799.SZ,20170901,25.61,26.53,25.6,26.52,25.78,0.7399999999999984,2.8704,193054.7,505252.655,26.104,175355.494,26.2415,172375.3831,25.1544,196780.0791
81,000799.SZ,20170831,26.13,26.35,25.4,25.78,26.18,-0.3999999999999986,-1.5279,129281.06,333567.217,25.826,167435.438,26.3669,169997.1146,24.995,199712.9059
82,000799.SZ,20170830,26.3,26.55,25.79,26.18,26.36,-0.17999999999999972,-0.6829,167346.77,436825.534,25.628,179132.05,26.5946,180548.8708,24.855,203555.2582
83,000799.SZ,20170829,25.41,26.44,25.15,26.36,25.68,0.6799999999999997,2.648,201037.48,521172.548,25.534,174366.654,26.7531,186619.8877,24.6471,204130.2053
