,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,603369.SH,20211207,57.0,58.25,55.98,56.39,56.68,-0.28999999999999915,-0.5116,132852.99,758651.829,56.45,101707.496,57.8892,104126.6662,54.3174,130209.9115,50.7973,126429.7756,50.8118,124179.4393,48.8253,121779.2699,57.395,103074.175,56.78,100752.749,55.083,119916.044,50.2947,121560.1607
1,603369.SH,20211206,56.82,57.34,55.85,56.68,56.82,-0.14000000000000057,-0.2464,87644.75,497002.134,56.462,99278.89,57.9785,100779.3869,53.945,129270.5703,50.7619,126207.1317,50.77,124064.8331,48.6664,121357.7145,57.744,99135.91,56.6775,97243.1665,54.8097,119274.9187,50.076,121410.1705
2,603369.SH,20211203,56.18,57.15,55.88,56.82,55.9,0.9200000000000017,1.6458,124800.69,707850.084,56.692,104297.996,57.9815,102956.3677,53.5603,130682.1294,50.7328,126460.0573,50.7158,123983.4919,48.4959,121653.7076,58.064,102927.668,56.5885,97570.2605,54.5283,121699.9607,49.8663,121980.7983
3,603369.SH,20211202,56.43,57.34,55.68,55.9,56.46,-0.5600000000000023,-0.9919,78256.81,440147.575,56.898,102748.384,57.9669,104381.9046,53.1638,132821.4288,50.7061,126955.7767,50.6547,123669.218,48.318,121918.0977,58.267,100834.823,56.503,99795.4415,54.2933,125901.093,49.6517,122463.0107
4,603369.SH,20211201,57.4,57.78,55.71,56.46,56.45,0.00999999999999801,0.0177,84982.24,479481.86,57.614,104218.422,57.7308,104487.8131,52.9194,132800.6409,50.6928,127378.3386,50.6021,123913.2655,48.1697,123644.1207,58.432,101942.978,56.4125,105014.6715,54.0333,133452.725,49.4203,122308.4362
5,603369.SH,20211130,58.11,58.49,55.58,56.45,57.83,-1.3799999999999955,-2.3863,120709.96,680963.851,58.34,104440.854,57.43,104633.9746,52.6494,133326.5532,50.678,127937.4531,50.5372,123895.5678,47.9783,124239.7964,58.458,105039.304,56.1205,106529.762,53.609,133983.83,49.1888,123056.3853
6,603369.SH,20211129,57.15,58.2,55.87,57.83,57.85,-0.020000000000003126,-0.0346,112740.28,644780.458,59.026,98992.93,57.1823,101679.5008,52.4165,133618.4779,50.6471,127586.7885,50.4669,123534.6552,47.7761,123895.0391,58.476,107301.575,55.808,110629.488,53.1807,134481.4233,48.9518,123000.4592
7,603369.SH,20211126,59.35,59.48,57.44,57.85,59.48,-1.6299999999999955,-2.7404,117052.63,680258.045,59.436,101557.34,56.8515,97928.2508,52.1176,132962.6029,50.608,127686.9266,50.3832,123214.7394,47.5635,124236.0224,57.976,103990.909,55.55,119598.095,52.6977,137307.9763,48.6913,125283.916
8,603369.SH,20211125,60.0,61.25,59.35,59.48,60.09,-0.6100000000000065,-1.0151,85607.0,512848.301,59.636,98921.262,56.5815,93744.3054,51.8124,133206.8374,50.5758,127748.0626,50.3019,122986.5018,47.3505,124219.4271,57.446,100973.88,55.1235,121545.565,52.3557,135991.2227,48.4938,128054.3045
9,603369.SH,20211124,59.68,61.57,58.69,60.09,59.88,0.21000000000000085,0.3507,86094.4,517369.882,59.25,99667.534,56.2292,94404.2769,51.4488,133961.7044,50.5395,127786.619,50.2064,122781.0952,47.1243,125082.5179,56.821,100643.36,54.577,125512.076,51.949,136566.4313,48.2122,128127.6233
10,603369.SH,20211123,59.77,61.18,58.97,59.88,59.88,0.0,0.0,93470.34,563334.718,58.576,105637.754,55.8462,100805.0392,51.0138,133892.3209,50.5049,128326.3965,50.1052,122671.8617,46.8971,127391.8095,56.165,98431.323,53.927,128336.9785,51.5637,138051.1313,47.904,128088.041
11,603369.SH,20211122,58.0,61.7,57.89,59.88,58.85,1.0300000000000011,1.7502,125562.33,758835.174,57.926,115610.22,55.4008,107664.3523,50.5974,133557.6268,50.4639,129148.136,50.0007,122905.7696,46.6469,129161.1903,55.611,95350.423,53.3425,129344.423,51.1567,137950.1377,47.5855,128263.042
12,603369.SH,20211119,57.52,60.16,57.2,58.85,57.55,1.3000000000000043,2.2589,103872.24,612517.469,56.516,106424.478,54.6885,106873.7154,50.1862,134229.2676,50.4129,129208.1108,49.9089,122644.5956,46.4347,130066.4653,55.113,92212.853,52.7605,131086.107,50.743,137943.28,47.2957,127135.8237
