,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,002460.SZ,20211207,158.75,158.95,150.0,152.0,156.9,-4.900000000000006,-3.123,324023.29,4937756.534,158.79,261431.59,161.52,281858.7162,163.5909,297331.99,157.2422,342852.3453,148.5683,344906.226,171.28,315670.7848,161.166,275367.636,160.4965,295349.0595,162.6333,304204.5973,167.3208,299383.3683
1,002460.SZ,20211206,158.0,159.56,155.57,156.9,160.4,-3.5,-2.182,203328.46,3205780.672,161.892,283170.972,162.3292,292308.0492,164.1556,295557.2091,156.9243,343492.2411,148.2452,344443.4494,171.6037,315792.0639,162.266,267108.757,161.5715,293320.846,163.3167,304044.226,167.793,301087.5118
2,002460.SZ,20211203,161.0,161.0,156.12,160.4,161.12,-0.7199999999999989,-0.4469,210031.48,3344523.969,163.262,300327.71,162.6577,308094.63,164.62,296364.9185,156.5877,345663.6444,147.9069,345602.4072,171.9099,316803.9511,163.216,284034.678,162.4915,306293.319,163.78,306436.572,168.4052,303092.2173
3,002460.SZ,20211202,165.23,166.0,160.0,161.12,163.53,-2.4099999999999966,-1.4737,255802.67,4143248.244,164.052,334766.158,161.9477,307436.4731,164.9662,300645.3653,156.2328,348309.9606,147.507,345961.8841,172.1588,317581.4247,163.046,292678.008,162.5915,313668.6685,164.0263,306079.801,169.0318,307833.1147
4,002460.SZ,20211201,167.24,169.3,161.0,163.53,167.51,-3.9799999999999898,-2.376,313972.05,5130439.975,164.076,316218.988,161.3,308672.69,165.0215,305134.78,155.8284,350177.8251,147.0875,345854.6259,172.3705,319608.8759,163.186,313084.203,162.561,313770.1,164.389,303870.0587,170.0132,310431.5942
5,002460.SZ,20211130,166.0,172.0,165.25,167.51,163.75,3.759999999999991,2.2962,432720.2,7308106.729,163.542,289303.682,160.9754,298304.2369,165.0318,303502.6988,155.38,350438.4963,146.6735,345690.5682,172.6063,320040.7541,162.95,322542.399,162.4,318263.807,164.6447,302193.6817,170.8875,313893.1757
6,002460.SZ,20211129,159.22,167.6,159.21,163.75,164.35,-0.5999999999999943,-0.3651,289112.15,4732888.435,162.64,251046.542,160.4362,283836.5723,164.8785,298903.7285,154.8856,349317.4109,146.2543,344411.0827,172.9197,319960.3259,161.316,299417.923,162.4945,317360.8305,164.8173,295462.6943,171.3682,313091.2112
7,002460.SZ,20211126,161.5,168.41,161.5,164.35,161.24,3.109999999999985,1.9288,382223.72,6335830.73,163.17,267741.646,160.3631,298306.9915,164.5629,296795.4062,154.4274,349915.2833,145.857,344675.2312,173.1972,320591.1896,160.211,297694.057,162.412,315923.327,165.098,297677.845,171.774,312181.9512
8,002460.SZ,20211125,161.42,163.8,159.0,161.24,160.86,0.37999999999999545,0.2362,163066.82,2632142.704,162.04,250589.858,161.0669,290709.7069,164.3762,291526.7926,153.988,349608.6319,145.487,344033.7712,173.5392,322299.6767,159.707,277389.901,162.5645,307812.2675,165.053,298551.8133,172.1643,310912.8378
9,002460.SZ,20211124,160.9,164.2,160.1,160.86,163.0,-2.1399999999999864,-1.3129,179395.52,2894726.185,162.296,309949.418,162.1485,313764.4069,164.2485,294476.9974,153.5539,350143.4924,145.1369,345427.715,173.7253,326302.5915,159.633,285547.275,162.768,316572.6865,165.141,301732.2957,172.6703,314619.7502
10,002460.SZ,20211123,166.78,166.99,162.0,163.0,166.4,-3.4000000000000057,-2.0433,241434.5,3939379.087,162.358,355781.116,162.2669,327467.7108,164.3097,298113.9909,153.1252,350984.0444,144.7554,346233.1447,174.0927,331440.0619,159.827,315330.483,163.367,318623.078,165.189,304964.2853,173.0727,318227.232
11,002460.SZ,20211122,159.0,167.73,159.0,166.4,158.7,7.700000000000017,4.8519,372587.67,6137109.183,159.992,347789.304,162.0754,328729.0031,164.0147,301026.1685,152.6927,352129.8244,144.3756,346961.5125,174.5148,333444.7103,160.877,319532.935,163.842,322511.9605,164.8563,304164.1083,173.3602,320016.7912
12,002460.SZ,20211119,160.8,161.99,156.58,158.7,162.52,-3.8200000000000216,-2.3505,296464.78,4707561.545,157.252,327646.468,161.6069,331133.5046,163.8174,296262.1135,152.263,353308.2878,143.9764,346522.8175,174.8427,333534.6236,161.767,328551.96,164.062,317637.519,164.5763,298514.2147,173.5478,320906.0725
13,002460.SZ,20211118,160.5,168.0,155.88,162.52,161.17,1.3500000000000227,0.8376,459864.62,7442908.258,157.374,304189.944,162.43,340225.4962,163.9438,298263.855,151.8207,353295.9397,143.621,346819.1101,175.1,334616.0527,162.137,334659.329,164.5165,312780.6975,164.5163,297411.1813,173.6877,321881.3358
