,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,600887.SH,20211207,40.13,40.13,39.58,39.98,39.82,0.1599999999999966,0.4018,562003.43,2242172.391,39.356,622595.134,39.7146,712000.8746,40.8835,726932.9706,37.4736,673955.3515,37.7181,645547.3941,38.254,699452.8621,39.513,682667.431,40.4345,685924.5785,41.0303,730404.5037,39.2855,705560.5475
1,600887.SH,20211206,39.88,40.13,39.28,39.82,39.9,-0.0799999999999983,-0.2005,510721.43,2028631.648,39.194,634518.722,39.8085,695956.1562,40.8253,724090.6991,37.4586,675254.5626,37.7156,644350.2479,38.1915,696257.1051,39.523,721139.434,40.547,684002.303,41.0497,727102.2253,39.2218,712338.5655
2,600887.SH,20211203,38.46,40.2,38.32,39.9,38.38,1.519999999999996,3.9604,931968.3,3683165.142,39.178,668437.432,39.9331,691508.1538,40.7803,727097.3538,37.4516,677300.0915,37.714,644662.7104,38.1287,694515.8728,39.564,764064.29,40.681,683355.6105,41.0723,740166.963,39.1585,718471.8527
3,600887.SH,20211202,38.9,38.91,38.34,38.38,38.7,-0.3200000000000003,-0.8269,505977.63,1949618.65,39.036,619861.4,40.1162,652151.8185,40.7421,721272.0309,37.453,676916.6226,37.7053,640729.3413,38.0703,688514.338,39.659,725131.821,40.848,675814.649,41.072,742381.5743,39.0965,727963.8362
4,600887.SH,20211201,39.0,39.5,38.33,38.7,39.17,-0.46999999999999886,-1.1999,602304.88,2330525.391,39.424,673630.724,40.4162,654140.1723,40.7626,729033.4665,37.4726,683779.2047,37.7047,640477.8632,38.042,690125.0063,39.941,709876.267,41.072,698624.489,41.0653,740168.3403,39.0237,744348.9613
5,600887.SH,20211130,39.68,39.74,38.9,39.17,39.74,-0.5700000000000003,-1.4343,621621.37,2436836.742,39.67,742739.728,40.67,653072.4577,40.7721,725491.6126,37.4708,683703.7595,37.7014,638844.0853,38.0064,691410.6005,40.215,694935.519,41.2275,707013.2375,41.042,735603.7177,38.9308,742759.9747
6,600887.SH,20211129,38.94,39.74,38.6,39.74,39.19,0.5500000000000043,1.4034,680314.98,2665983.232,39.852,807760.146,40.9031,667227.6531,40.785,731746.8353,37.4689,681139.258,37.6971,636832.6871,37.9561,692071.3109,40.526,674806.976,41.418,717225.3665,41.0127,735314.595,38.8363,741063.7992
7,600887.SH,20211126,40.03,40.19,39.16,39.19,40.32,-1.1300000000000026,-2.8026,689088.14,2728623.783,39.95,859691.148,41.0,715659.9654,40.7571,734919.8756,37.4624,679521.2432,37.6877,635425.9641,37.8931,690530.8296,40.78,659958.101,41.559,725637.065,40.9747,737101.0063,38.7257,736495.106
8,600887.SH,20211125,40.2,40.6,39.91,40.32,39.93,0.39000000000000057,0.9767,774824.25,3120869.516,40.282,830402.242,41.2338,702926.8715,40.7653,737066.7482,37.4657,677618.0299,37.6884,633662.1717,37.8341,691011.3204,41.061,649891.746,41.7495,773084.08,40.971,739793.6163,38.6337,732592.0987
9,600887.SH,20211124,39.99,40.45,39.6,39.93,40.08,-0.14999999999999858,-0.3743,947849.9,3803274.106,40.458,746121.81,41.4015,681616.3585,40.7447,754093.6656,37.4575,674358.5715,37.6792,631378.7646,37.7697,691235.0271,41.249,652973.212,41.7715,777976.498,40.9277,730028.8697,38.5167,727756.5807
10,600887.SH,20211123,40.0,40.34,39.36,40.08,40.23,-0.14999999999999858,-0.3729,946723.46,3773444.282,40.76,647131.31,41.6562,668793.2177,40.6791,744495.4868,37.45,670248.6917,37.669,628275.7951,37.6947,689965.1253,41.356,689181.726,41.789,754273.04,40.917,726243.8377,38.405,718795.4585
11,600887.SH,20211122,40.96,41.1,40.07,40.23,40.85,-0.6200000000000045,-1.5177,939969.99,3786772.523,41.2,541853.806,41.87,669981.7538,40.6091,737412.6335,37.4437,665689.9815,37.6537,625488.5746,37.6055,687158.1151,41.571,646865.172,41.813,730083.621,40.874,720959.6673,38.2908,712066.153
12,600887.SH,20211119,41.12,41.41,40.55,40.85,41.2,-0.3500000000000014,-0.8495,542643.61,2219534.662,41.61,460225.054,41.9915,656913.2815,40.5303,731105.4953,37.437,662534.2998,37.6444,622734.3754,37.5057,682285.9971,41.798,602646.931,41.8265,728218.2995,40.8487,715030.0613,38.1767,704495.1313
13,600887.SH,20211118,41.33,41.47,40.85,41.2,41.44,-0.23999999999999488,-0.5792,353422.09,1453960.899,41.84,469381.25,42.1554,678699.4615,40.4253,749808.0976,37.4186,660786.0865,37.6303,623152.0794,37.3909,685616.6304,42.037,626497.477,41.7785,751006.451,40.8077,742066.589,38.0595,703438.3078
14,600887.SH,20211117,42.28,42.28,41.25,41.44,42.28,-0.8400000000000034,-1.9868,452897.4,1881012.457,42.04,559824.614,42.26,716786.1431,40.3041,771256.8097,37.3964,662078.6099,37.6092,625114.1108,37.2611,693181.8268,42.203,687372.711,41.6275,755314.377,40.691,751002.9133,37.9395,708205.9287
15,600887.SH,20211116,42.58,42.85,41.9,42.28,42.28,0.0,0.0,420335.94,1779170.629,41.952,731232.142,42.38,807950.0692,40.1356,772036.3171,37.3785,660705.1977,37.5838,628300.9691,37.1496,697444.5032,42.24,719090.956,41.4555,755937.817,40.5663,759436.5483,37.8353,706610.5633
16,600887.SH,20211115,42.15,42.7,41.7,42.28,42.0,0.28000000000000114,0.6667,531826.23,2241150.625,41.942,751876.538,42.2631,842745.1977,39.9318,771017.5376,37.3555,660014.5224,37.5643,630199.3749,37.0405,701321.9113,42.31,759643.757,41.256,765568.4045,40.4087,769609.5933,37.7188,704976.9918
17,600887.SH,20211112,42.49,42.7,41.65,42.0,42.2,-0.20000000000000284,-0.4739,588424.59,2478852.645,41.986,745068.808,42.1092,838280.16,39.7321,773181.2503,37.3292,659046.3697,37.5543,629863.4212,36.9443,699035.4123,42.338,791316.029,41.072,775672.459,40.242,791166.4553,37.5993,702448.7048
18,600887.SH,20211111,41.6,42.38,41.07,42.2,41.0,1.2000000000000028,2.9268,805638.91,3372796.318,42.234,783613.704,41.9985,828627.1208,39.5276,772665.0956,37.3081,658414.6776,37.5462,630457.8069,36.8503,698159.7008,42.438,896276.414,40.926,784744.5515,40.078,807641.579,37.4913,700672.5148
19,600887.SH,20211110,41.0,41.64,39.85,41.0,42.23,-1.2299999999999969,-2.9126,1309935.04,5332456.153,42.366,814920.808,41.8677,836090.5554,39.3103,762824.9591,37.2937,657417.1991,37.5496,628017.5193,36.7529,691885.0613,42.294,902979.784,40.767,768556.6985,39.8617,796766.9703,37.3923,697691.4955
20,600887.SH,20211109,42.66,43.15,42.0,42.23,42.5,-0.2700000000000031,-0.6353,523557.92,2218606.056,42.528,706949.77,41.7823,812126.8323,39.1476,736649.9759,37.2778,651548.7354,37.5561,623782.1938,36.6737,681315.9233,42.222,819364.354,40.6975,744774.8935,39.6733,765959.0503,37.3095,687504.6523
21,600887.SH,20211108,43.15,43.4,42.42,42.5,43.24,-0.740000000000002,-1.7114,497787.58,2127148.624,42.678,767410.976,41.4708,805667.0392,38.9585,737086.1221,37.2619,649888.5737,37.56,623405.4875,36.5787,680839.4421,42.055,813302.07,40.5255,758006.915,39.4487,768686.8683,37.1957,689964.9312
