,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,600406.SH,20211207,41.8,42.49,40.88,41.53,41.91,-0.37999999999999545,-0.9067,282966.38,1177176.568,41.778,296794.644,41.9446,373809.4731,39.5588,346082.2779,31.266,288142.9442,30.4524,266436.938,36.2352,366847.6292,42.414,402288.206,40.667,379422.7995,39.7303,346333.9657,37.1747,366109.3615
1,600406.SH,20211206,41.96,43.76,41.59,41.91,42.17,-0.2600000000000051,-0.6166,267084.34,1141844.6,41.754,353342.854,41.8562,374150.3554,39.4153,344157.2559,31.1475,287301.2803,30.3646,265663.1997,36.1001,365799.7792,42.351,401899.101,40.498,373551.348,39.6553,350950.761,37.0792,372666.4318
2,600406.SH,20211203,41.6,42.42,40.59,42.17,42.06,0.10999999999999943,0.2615,218844.29,911143.243,41.978,408310.864,41.6577,380143.7185,39.2518,342630.4638,31.0325,286683.5262,30.2702,264944.388,35.9567,365071.0372,42.172,404653.562,40.2875,370758.6655,39.5967,360009.1993,36.9937,379770.0953
3,600406.SH,20211202,40.93,42.25,40.39,42.06,41.22,0.8400000000000034,2.0378,292106.53,1215533.013,42.524,481057.094,41.3462,385324.0338,39.0832,346519.2244,30.922,286058.3581,30.1718,264406.3964,35.8175,367053.0339,41.967,409062.814,40.028,370080.024,39.4077,358963.8363,36.8482,388193.0768
4,600406.SH,20211201,41.15,41.75,40.27,41.22,41.41,-0.18999999999999773,-0.4588,422971.68,1731860.616,43.112,554806.318,41.0969,419032.4892,38.8562,345628.7556,30.8127,284956.9244,30.0726,263759.9647,35.6624,366842.99,41.799,408591.946,39.814,370870.099,39.2443,356859.8637,36.7307,390955.435
5,600406.SH,20211130,43.01,43.24,41.1,41.41,43.03,-1.6200000000000045,-3.7648,565707.43,2365036.634,43.05,507781.768,40.9262,430299.5823,38.6291,337600.2862,30.71,283140.4219,29.9842,262369.8198,35.5156,364136.5449,41.61,400794.584,39.5755,361920.769,39.092,350011.3287,36.5888,387999.7022
6,600406.SH,20211129,43.94,46.64,42.93,43.03,44.9,-1.8699999999999974,-4.1648,541924.39,2407300.329,42.948,450455.348,40.5392,406253.6654,38.3671,325923.9647,30.5985,280410.4253,29.8932,260546.8475,35.3699,359850.3103,41.281,372842.68,39.325,347413.765,38.9233,338326.8613,36.4262,381926.1342
7,600406.SH,20211126,44.5,45.1,42.51,44.9,45.0,-0.10000000000000142,-0.2222,582575.44,2568465.328,42.366,400996.26,40.0008,384373.15,38.0512,318078.6409,30.4817,277802.9611,29.7815,258375.7373,35.2081,356664.2856,40.86,391681.886,39.013,347701.985,38.7037,331964.7867,36.2405,376576.5353
8,600406.SH,20211125,41.0,45.0,41.0,45.0,40.91,4.090000000000003,9.9976,660852.65,2909852.185,41.41,337068.534,39.4815,352293.2969,37.6976,313924.9085,30.3569,275388.3123,29.6644,255909.4493,35.0365,352890.4995,40.27,390368.731,38.7145,334281.2135,38.3517,321273.2917,36.0565,370838.6302
9,600406.SH,20211124,40.4,41.37,40.0,40.91,40.9,0.00999999999999801,0.0244,187848.93,764835.949,40.486,262377.574,38.92,317706.9923,37.4191,305583.5715,30.224,271358.8873,29.5467,253296.8208,34.8552,348361.4888,39.408,349594.517,38.459,314014.7515,37.9683,304244.994,35.85,365407.7963
10,600406.SH,20211123,40.14,41.75,39.71,40.9,40.12,0.7800000000000011,1.9442,279075.33,1138899.731,40.17,293807.4,38.6177,319047.1869,37.2721,310954.6815,30.1213,270889.1942,29.4499,254054.7556,34.7371,353156.4935,38.92,356557.393,38.3885,318356.8455,37.688,303607.113,35.7082,368030.6323
11,600406.SH,20211122,40.4,40.79,39.54,40.12,40.12,0.0,0.0,294628.95,1180458.174,39.614,295230.012,38.3777,321265.0869,37.075,311320.0171,30.0185,269602.3899,29.3468,253603.1755,34.6099,357080.036,38.645,345203.595,38.3075,325476.591,37.401,303477.3813,35.544,367546.085
12,600406.SH,20211119,40.0,40.96,39.4,40.12,40.38,-0.2600000000000051,-0.6439,262936.81,1051299.004,39.354,382367.512,38.0954,317369.4046,36.9347,311858.1318,29.9178,268432.599,29.2485,253441.9192,34.4589,357812.1292,38.403,336863.769,38.309,337687.018,37.1597,308368.0343,35.389,366557.505
