,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,000733.SZ,20211207,116.5,117.3,110.4,111.61,116.31,-4.700000000000003,-4.0409,43626.62,493431.537,114.106,49006.22,113.11,58904.5754,111.7956,58352.8659,85.2828,93209.2819,80.3269,89173.1367,104.1881,79950.9245,113.13,56673.904,114.4495,59370.0305,112.782,59696.9093,105.486,70958.7783
1,000733.SZ,20211206,115.59,117.8,113.73,116.31,115.81,0.5,0.4317,37458.14,436638.832,115.99,59881.366,113.5231,59443.3969,111.6159,58846.8585,84.8363,93286.4662,79.9935,89528.0804,103.9457,80417.8984,113.23,57511.483,114.568,60021.0715,112.5297,59860.3583,105.2585,72774.4022
2,000733.SZ,20211203,113.0,115.92,111.45,115.81,113.0,2.8100000000000023,2.4867,47279.42,540031.343,115.54,65200.32,113.4077,61575.3338,111.2603,59433.2832,84.3639,93569.1083,79.6211,89679.1885,103.6203,81156.6208,112.999,59645.336,114.3465,60528.9545,112.1917,60327.1497,105.0602,73581.8852
3,000733.SZ,20211202,112.0,114.45,111.6,113.0,113.8,-0.7999999999999972,-0.703,40908.2,461829.102,114.218,63068.616,113.0985,65810.8877,110.9226,60093.2285,83.8948,94159.6247,79.2434,89603.9524,103.3356,81646.5113,112.67,63739.53,114.109,60700.301,111.8307,60345.9273,104.8525,74896.3683
4,000733.SZ,20211201,119.01,119.11,112.7,113.8,121.03,-7.230000000000004,-5.9737,75758.72,870232.073,113.176,67690.68,113.7169,66541.29,110.7229,61307.9879,83.4553,94254.1889,78.8806,89723.2957,103.0556,82635.4224,113.068,64711.84,114.1515,61614.987,111.4773,60490.8353,104.883,76825.9685
5,000733.SZ,20211130,115.0,121.03,114.11,121.03,114.06,6.969999999999999,6.1108,98002.35,1163447.12,112.154,64341.588,114.3923,65629.4754,110.4344,62051.7897,83.0087,94166.4388,78.516,89839.8602,102.7288,83429.4195,113.169,63653.3,113.9345,60410.059,111.2007,59979.6237,104.7848,77579.2072
6,000733.SZ,20211129,108.5,115.65,107.86,114.06,109.2,4.859999999999999,4.4505,64052.91,724387.683,110.47,55141.6,114.0154,61345.2608,109.8747,60616.2912,82.5104,93777.5541,78.0988,89619.3049,102.3628,83463.9955,112.245,64087.227,113.413,59258.6135,110.6403,58626.098,104.4027,77033.924
7,000733.SZ,20211126,108.0,110.38,106.9,109.2,107.79,1.4099999999999966,1.3081,36620.9,398406.128,110.458,54090.352,114.1054,60024.1731,109.4294,60873.9988,82.0599,93736.2937,77.7147,89670.5324,102.0888,84198.9935,112.943,62722.279,113.201,59645.3355,110.316,58814.9197,104.1215,77401.0587
8,000733.SZ,20211125,108.6,111.09,107.0,107.79,108.69,-0.8999999999999915,-0.828,64018.52,693943.461,111.122,64410.444,114.4731,61564.6762,109.0897,61623.9279,81.6454,93962.8212,77.359,89698.7785,101.8151,84835.3097,114.281,65450.702,112.921,61007.4475,110.2163,60334.557,103.9563,78179.8882
9,000733.SZ,20211124,112.8,113.27,108.4,108.69,112.61,-3.9200000000000017,-3.481,59013.26,650049.778,112.96,61733.0,114.7877,60302.9285,108.7421,62364.1962,81.2433,94261.6047,77.0105,89659.5956,101.5041,85364.9383,115.115,63279.606,112.6775,60418.7485,110.0897,61568.8723,103.8387,80692.1592
