,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,688196.SH,20211207,57.14,57.67,53.86,54.03,57.09,-3.0600000000000023,-5.36,11023.86,60298.578,57.388,8202.614,58.2408,7974.1823,56.6309,7852.4906,53.3873,7461.8944,53.1445,7269.6605,52.7739,8636.0255,58.147,8092.772,58.0805,7546.278,56.9633,7886.2813,53.4335,7333.337
1,688196.SH,20211206,58.19,58.48,57.06,57.09,58.19,-1.0999999999999943,-1.8904,5034.12,28946.268,58.662,8966.506,58.3954,7625.2915,56.6241,8009.5453,53.356,7443.8906,53.1633,7233.881,52.8125,8549.724,58.6,7709.458,58.2505,7284.1595,56.9757,7856.9777,53.3465,7292.3843
2,688196.SH,20211203,57.83,58.85,57.2,58.19,57.95,0.23999999999999488,0.4142,6643.5,38430.424,58.774,9233.45,58.3777,7680.6669,56.4306,7997.5824,53.316,7445.1108,53.1627,7263.0523,52.8013,8539.0315,58.791,7881.346,58.2525,7389.9395,56.8843,7908.139,53.1983,7298.9882
3,688196.SH,20211202,59.01,59.68,57.25,57.95,59.68,-1.7299999999999969,-2.8988,11201.32,65343.648,58.936,8968.434,58.3554,7765.7723,56.1685,7927.4435,53.2702,7432.0344,53.1444,7323.2544,52.7821,8512.1108,58.782,8096.289,58.1235,7385.2675,56.737,7916.9613,53.04,7307.9867
4,688196.SH,20211201,60.48,60.8,59.28,59.68,60.4,-0.7199999999999989,-1.1921,7110.27,42447.603,59.196,8373.102,58.4385,7400.4677,55.8847,7757.3312,53.2257,7393.3055,53.1447,7353.7657,52.7615,8480.5313,58.591,7624.985,58.031,7222.3295,56.6063,7769.396,52.8838,7219.9958
5,688196.SH,20211130,57.8,61.5,57.8,60.4,57.65,2.75,4.7702,14843.32,89188.578,58.906,7982.93,58.3977,7389.3508,55.5529,7698.6129,53.1677,7365.5053,53.1329,7453.9453,52.7365,8491.3943,58.309,7489.358,57.803,7435.9755,56.4103,8077.8443,52.6932,7258.0395
6,688196.SH,20211129,58.0,58.59,56.5,57.65,59.0,-1.3500000000000014,-2.2881,6368.84,36556.101,58.538,6452.41,58.2408,7019.4554,55.2059,7382.8297,53.1039,7334.0417,53.1338,7448.438,52.7067,8463.392,58.059,6780.013,57.4275,7089.585,56.0807,7737.313,52.4968,7074.5965
7,688196.SH,20211126,59.9,60.0,58.31,59.0,59.25,-0.25,-0.4219,5318.42,31357.39,58.808,6529.242,58.2015,6823.1023,54.9221,7394.0491,53.067,7376.5145,53.131,7450.5554,52.6877,8462.0277,58.197,6788.365,57.1535,7148.3835,55.8017,7666.9777,52.3415,7065.4753
8,688196.SH,20211125,58.41,59.97,58.23,59.25,58.23,1.0200000000000031,1.7517,8224.66,48706.791,58.628,7224.144,58.0808,6858.7231,54.5606,7519.9721,53.0241,7398.0847,53.1233,7464.3453,52.6685,8480.9355,58.212,6953.098,56.851,7251.2445,55.445,7670.2803,52.171,7084.0005
9,688196.SH,20211124,58.9,58.9,57.31,58.23,58.56,-0.3300000000000054,-0.5635,5159.41,29932.389,57.986,6876.868,57.9177,6776.0354,54.2238,7413.6071,52.97,7366.9,53.1164,7473.4177,52.6216,8468.8964,58.123,7134.1,56.5885,7347.9295,55.0833,7566.5867,51.9973,7060.4662
10,688196.SH,20211123,58.51,59.7,58.08,58.56,59.0,-0.4399999999999977,-0.7458,7190.72,42318.663,57.712,6995.786,57.7162,6883.0085,53.8612,7343.1559,52.9214,7356.1615,53.1241,7505.3867,52.6115,8515.7688,58.014,6999.784,56.3715,7783.036,54.7623,7531.496,51.8537,7103.136
11,688196.SH,20211122,58.1,59.26,57.36,59.0,58.1,0.8999999999999986,1.5491,6753.0,39582.294,57.58,7107.616,57.5269,6940.8423,53.4559,7284.5709,52.8758,7341.5749,53.1265,7617.1411,52.5584,8507.7179,57.901,6858.861,56.1635,7930.7375,54.4103,7516.8153,51.6957,7139.9233
12,688196.SH,20211119,56.28,58.76,56.04,58.1,56.04,2.0600000000000023,3.6759,8792.93,50612.784,57.586,7047.488,57.2285,7297.0108,53.0882,7207.2756,52.8253,7337.535,53.1349,7709.088,52.5208,8560.1093,57.714,6898.533,55.931,7921.5355,54.0007,7611.7087,51.5287,7225.1257
13,688196.SH,20211118,57.08,57.95,55.98,56.04,56.86,-0.8200000000000003,-1.4421,6488.28,36767.236,57.796,6682.052,56.8277,7229.5169,52.7353,7254.7229,52.7779,7294.8369,53.1217,7714.9669,52.4503,8559.2363,57.465,6674.246,55.7145,7827.2975,53.6573,7472.2193,51.3757,7726.8272
14,688196.SH,20211117,57.9,58.24,56.6,56.86,57.9,-1.0399999999999991,-1.7962,5754.0,32862.22,58.26,7391.332,56.53,7310.7885,52.5232,7205.3006,52.7432,7259.8551,53.1195,7776.1998,52.4265,8590.6437,57.471,6819.674,55.614,7841.6015,53.3193,7348.079,51.3185,8398.7753
15,688196.SH,20211116,59.62,59.77,57.38,57.9,59.03,-1.1300000000000026,-1.9143,7749.87,45307.048,58.316,7003.782,56.2292,7435.53,52.3421,7183.8997,52.7052,7241.9756,53.1108,7839.1237,52.4072,8658.9757,57.297,7382.593,55.461,8372.0875,52.9167,7329.5733,51.4668,8863.2543
16,688196.SH,20211115,59.23,60.37,58.8,59.03,59.15,-0.11999999999999744,-0.2029,6452.36,38355.489,58.222,6610.106,55.9292,7620.7985,52.1106,7078.9526,52.6586,7232.0918,53.1169,7896.2933,52.3505,8613.4523,56.796,7399.157,55.0915,8215.963,52.5367,7208.743,51.4507,8809.944
