,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,601077.SH,20211207,3.86,3.89,3.84,3.86,3.85,0.009999999999999787,0.2597,586587.8,226729.875,3.844,432311.58,3.8362,335638.7854,3.8256,314481.3706,3.9106,381387.7399,3.9166,370091.4999,3.8681,377248.042,3.836,364166.273,3.8315,305471.909,3.8237,299641.1903,3.8667,363521.3922
1,601077.SH,20211206,3.85,3.88,3.84,3.85,3.84,0.010000000000000231,0.2604,581715.26,224606.362,3.836,382132.854,3.8323,305331.22,3.8241,319029.7962,3.9113,379551.2488,3.918,368521.2221,3.8679,372756.2609,3.834,330761.721,3.8285,286903.858,3.823,290195.2427,3.8683,363708.9372
2,601077.SH,20211203,3.84,3.85,3.83,3.84,3.84,0.0,0.0,306850.98,117896.63,3.83,326878.326,3.8308,277408.0723,3.8244,309731.5297,3.9121,377824.997,3.9193,366812.5003,3.8676,367446.3605,3.832,293360.089,3.826,266451.1645,3.8227,281787.427,3.87,362641.905
3,601077.SH,20211202,3.83,3.84,3.82,3.84,3.83,0.009999999999999787,0.2611,342804.8,131394.679,3.828,334921.002,3.83,274892.8192,3.8247,308854.9191,3.9128,377932.8692,3.9205,367961.1095,3.8676,368560.5228,3.832,288815.017,3.8235,263705.2155,3.8227,286244.1913,3.872,371222.8967
4,601077.SH,20211201,3.82,3.84,3.81,3.83,3.82,0.010000000000000231,0.2618,343599.06,131435.823,3.826,307399.862,3.8292,264730.6569,3.8253,308134.9544,3.9134,377720.7568,3.9221,367478.2796,3.8675,367843.0813,3.829,273793.482,3.822,256327.3405,3.8227,295813.592,3.8728,373306.7448
5,601077.SH,20211130,3.82,3.83,3.8,3.82,3.82,0.0,0.0,335694.17,128140.854,3.828,296020.966,3.8285,256755.9177,3.8265,307494.9338,3.9138,376639.1149,3.9238,367074.8756,3.8672,368798.7028,3.829,261305.01,3.821,251685.98,3.822,309068.099,3.8737,374345.13
6,601077.SH,20211129,3.81,3.83,3.81,3.82,3.83,-0.010000000000000231,-0.2611,305442.62,116537.13,3.832,279390.588,3.83,259382.0731,3.8288,308118.9265,3.9144,375709.271,3.9257,367215.6172,3.8667,367251.1779,3.83,255150.862,3.8205,253264.0215,3.8233,306730.7667,3.8748,376492.1663
7,601077.SH,20211126,3.83,3.84,3.82,3.83,3.83,0.0,0.0,347064.36,132923.386,3.834,259841.852,3.8285,254364.8838,3.8306,311502.8032,3.9149,375223.5992,3.9274,367779.3987,3.8663,366485.7257,3.831,245676.269,3.822,257464.6215,3.8243,305784.22,3.8753,379630.3137
8,601077.SH,20211125,3.84,3.85,3.83,3.83,3.84,-0.009999999999999787,-0.2604,205199.1,78649.31,3.836,242709.032,3.8262,244223.5315,3.8335,312949.4029,3.9154,374281.8311,3.9292,367385.2796,3.8659,365033.7915,3.83,234962.578,3.8215,257166.7335,3.8253,304826.2747,3.8757,378754.5627
9,601077.SH,20211124,3.84,3.85,3.82,3.84,3.84,0.0,0.0,286704.58,110069.467,3.832,240187.102,3.8238,241720.6308,3.8359,318625.3924,3.9161,374354.32,3.931,368621.346,3.8655,367523.2008,3.831,251426.087,3.819,264950.142,3.8267,308714.25,3.876,380359.2085
10,601077.SH,20211123,3.83,3.85,3.82,3.84,3.83,0.009999999999999787,0.2611,252542.28,96966.706,3.83,226589.054,3.82,239045.8169,3.8365,320726.7847,3.9166,374073.3405,3.9329,369786.3872,3.8652,369202.5719,3.827,246777.545,3.8175,267378.649,3.8287,311054.428,3.876,381151.1085
11,601077.SH,20211122,3.83,3.84,3.82,3.83,3.84,-0.009999999999999787,-0.2604,207698.94,79542.401,3.828,230911.136,3.8177,234638.5108,3.8376,323533.985,3.9171,374465.5109,3.9348,372544.1459,3.8644,370869.7837,3.823,243045.995,3.8175,269912.0035,3.83,316652.833,3.8757,381845.7723
12,601077.SH,20211119,3.82,3.84,3.81,3.84,3.81,0.029999999999999805,0.7874,261400.26,99933.385,3.828,231510.686,3.8162,237951.8115,3.8394,326559.1232,3.9179,375373.5868,3.9365,375429.9675,3.8643,372103.9393,3.82,239542.24,3.818,276001.096,3.8333,322937.8267,3.8757,384119.6733
13,601077.SH,20211118,3.82,3.83,3.81,3.81,3.83,-0.020000000000000018,-0.5222,192589.45,73538.312,3.824,227216.124,3.8138,246094.4838,3.84,328638.3688,3.9185,375501.3233,3.9379,377241.941,3.8641,373497.5391,3.815,238595.414,3.818,284958.7785,3.8357,327497.2427,3.8763,388744.5488
