,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,601933.SH,20211207,3.89,3.91,3.87,3.91,3.89,0.020000000000000018,0.5141,258277.69,100612.286,3.904,264327.848,3.9369,297015.5569,3.9941,398821.6268,4.4095,385167.2744,4.6893,408193.9037,3.9987,385163.2076,3.91,296351.049,3.9955,369987.17,3.9987,416410.3377,4.0003,397669.3882
1,601933.SH,20211206,3.91,3.92,3.86,3.89,3.9,-0.009999999999999787,-0.2564,342284.42,132976.746,3.898,272673.098,3.9462,303498.2954,3.9959,398482.5609,4.4191,388824.6292,4.7063,408403.0316,4.0023,385283.0445,3.92,302426.902,4.0025,374292.321,3.9997,414141.302,4.0017,402150.423
2,601933.SH,20211203,3.9,3.92,3.88,3.9,3.9,0.0,0.0,213831.33,83335.604,3.896,267322.838,3.9615,306773.9877,3.9988,394390.3712,4.4289,397313.0417,4.7235,408111.6528,4.0067,385359.104,3.932,304808.594,4.0105,380576.93,4.0023,409859.7343,4.0018,401553.621
3,601933.SH,20211202,3.92,3.95,3.9,3.9,3.92,-0.020000000000000018,-0.5102,261192.46,102194.883,3.896,292933.018,3.9815,330011.4208,4.0009,401171.8965,4.4403,409240.6302,4.7407,408278.8908,4.0121,389281.9759,3.948,304680.88,4.023,412013.175,4.0057,417361.8037,4.0023,405526.3587
4,601933.SH,20211201,3.89,3.92,3.88,3.92,3.88,0.040000000000000036,1.0309,246053.34,96046.367,3.906,309698.526,3.9985,333607.7723,4.0047,409842.1274,4.456,410064.0544,4.7578,408877.0018,4.0183,397542.9655,3.961,312816.963,4.0365,450893.84,4.0067,416144.9803,4.0008,406230.535
5,601933.SH,20211130,3.88,3.92,3.88,3.88,3.88,0.0,0.0,300003.94,116821.17,3.916,328374.25,4.0138,349439.9808,4.0118,416494.6803,4.4709,410641.7863,4.7753,408788.158,4.0217,402345.6505,3.978,326698.471,4.045,479382.8085,4.0083,416168.184,3.9983,411919.3355
6,601933.SH,20211129,3.87,3.93,3.86,3.88,3.9,-0.020000000000000018,-0.5128,315533.12,122815.53,3.942,332180.706,4.0385,421003.9746,4.0171,415625.2741,4.4857,411518.4501,4.7931,408474.7869,4.0236,402329.1731,4.006,348289.873,4.05,488524.5675,4.012,412939.7183,3.9992,411684.4693
7,601933.SH,20211126,3.95,3.96,3.9,3.9,3.95,-0.050000000000000266,-1.2658,341882.23,133989.535,3.968,342294.35,4.0485,420197.4692,4.0238,418411.4694,4.501,411546.926,4.8107,408388.0562,4.0261,403090.3425,4.03,347531.064,4.052,489939.3205,4.015,417235.3873,4.0008,410938.6062
8,601933.SH,20211125,3.97,4.0,3.95,3.95,3.97,-0.020000000000000018,-0.5038,345020.0,136942.629,4.0,316428.742,4.06,420389.66,4.0297,420715.3441,4.5165,411997.4601,4.8285,408113.4285,4.0288,401712.6156,4.052,358530.046,4.0535,485137.0855,4.0193,424371.99,4.0028,409838.9513
9,601933.SH,20211124,4.01,4.02,3.96,3.97,4.01,-0.03999999999999959,-0.9975,339431.96,135019.489,4.016,315935.4,4.0677,429847.86,4.0338,430924.0244,4.5322,414754.9102,4.8462,407999.0978,4.0312,401523.4725,4.077,447061.632,4.049,476885.275,4.0263,428612.6613,4.0038,407853.7218
10,601933.SH,20211123,4.01,4.04,3.99,4.01,4.01,0.0,0.0,319036.22,127811.157,4.04,325022.692,4.0815,468549.7269,4.0324,426704.5379,4.5475,415253.8402,4.8641,408389.7224,4.0332,402973.9875,4.081,443623.291,4.043,476439.982,4.0293,426313.067,4.005,406221.6005
11,601933.SH,20211122,4.06,4.08,4.0,4.01,4.06,-0.04999999999999982,-1.2315,366101.34,147229.841,4.07,364399.04,4.0938,523916.6146,4.0291,426421.0356,4.5631,415895.7766,4.8812,408842.6229,4.0336,404269.4632,4.085,446157.74,4.0395,469998.502,4.0327,429353.985,4.0045,408216.392
12,601933.SH,20211119,4.03,4.07,4.03,4.06,4.03,0.02999999999999936,0.7444,212554.19,86168.928,4.092,352767.778,4.1,558511.3354,4.0276,424286.185,4.5787,418839.6268,4.8983,408957.7431,4.0332,405326.142,4.089,456345.266,4.0375,462385.3045,4.0357,431157.7393,4.0055,406813.555
13,601933.SH,20211118,4.1,4.13,4.03,4.03,4.09,-0.05999999999999961,-1.467,342553.29,139202.571,4.104,400631.35,4.0938,579302.4838,4.0256,435059.7209,4.5946,420334.197,4.9152,410326.3155,4.0313,408636.864,4.098,519345.47,4.0345,473702.2655,4.0367,447143.104,4.007,407646.3285
14,601933.SH,20211117,4.17,4.18,4.09,4.09,4.16,-0.07000000000000028,-1.6827,384868.42,158319.421,4.138,578187.864,4.0854,579400.5523,4.0221,435209.5635,4.6111,419980.7387,4.9318,411875.813,4.0301,410898.6524,4.112,588970.717,4.0295,467808.989,4.033,442256.975,4.0082,407919.8832
15,601933.SH,20211116,4.13,4.24,4.12,4.16,4.12,0.040000000000000036,0.9709,515917.96,215740.674,4.122,562223.89,4.0731,568705.8685,4.0174,432265.1276,4.6281,420535.0466,4.9487,413531.3663,4.0292,414140.2507,4.112,632067.146,4.0235,460903.0405,4.0267,439741.2657,4.01,404976.9437
16,601933.SH,20211115,4.14,4.16,4.09,4.12,4.12,0.0,0.0,307945.03,126928.231,4.1,527916.44,4.05,542864.7785,4.0094,423976.8494,4.6436,421357.9788,4.9656,413973.2053,4.0293,413017.2669,4.094,628759.262,4.015,445264.641,4.02,432327.881,4.0103,400832.7353
17,601933.SH,20211112,4.2,4.2,4.11,4.12,4.2,-0.08000000000000007,-1.9048,451872.05,187287.646,4.086,559922.754,4.0292,544601.7838,4.0032,425395.16,4.6607,422108.477,4.9835,414270.5625,4.0317,412629.2936,4.074,632347.577,4.0075,452087.549,4.0157,441358.1937,4.012,401500.1328
18,601933.SH,20211111,4.0,4.37,3.99,4.2,4.01,0.1900000000000004,4.7382,1230335.86,519305.224,4.092,638059.59,4.0154,524473.6738,3.9988,424177.3632,4.6787,421053.6063,5.0014,414454.5769,4.0345,410543.4328,4.055,611744.125,4.003,457292.962,4.0087,437884.0567,4.0152,402436.3773
19,601933.SH,20211110,4.05,4.05,3.97,4.01,4.05,-0.040000000000000036,-0.9877,305048.55,121849.806,4.086,599753.57,3.9977,446281.4838,3.9915,396463.7288,4.6959,414775.2876,5.0196,409464.8591,4.0361,398732.6756,4.021,506708.918,4.001,419388.176,3.9997,406364.7813,4.0178,396610.2243
20,601933.SH,20211109,4.06,4.09,4.01,4.05,4.05,0.0,0.0,344380.71,139074.678,4.102,701910.402,3.9969,456577.2423,3.9909,400937.1074,4.7147,414659.0826,5.0389,410656.4064,4.0397,400837.8649,4.005,509256.673,4.0035,417657.955,3.9957,404000.3797,4.0207,401630.3272
