,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,000063.SZ,20220128,30.2,30.59,29.7,30.14,30.06,0.08000000000000185,0.2661,342927.5,1033637.503,30.846,387997.014,32.6138,403954.5923,32.8462,406866.2441,33.7127,602511.734,33.4956,611867.7931,32.4331,399401.8961,32.345,429220.338,32.959,421052.533,32.8313,393526.899,32.292,382195.1197
1,000063.SZ,20220127,31.0,31.07,30.01,30.06,31.12,-1.0600000000000023,-3.4062,442288.98,1341569.733,31.408,413242.006,32.9231,416091.4577,32.9041,408559.715,33.7329,604601.176,33.4933,614205.1655,32.4843,401179.452,32.631,424770.24,33.101,417535.906,32.9263,394111.52,32.3175,383140.09
2,000063.SZ,20220126,31.23,31.32,30.8,31.12,31.03,0.08999999999999986,0.29,325644.71,1009444.779,32.2,427902.474,33.2708,439457.5077,32.9591,413552.7265,33.7489,604703.6979,33.4886,614880.4734,32.5487,402096.2075,32.97,416210.577,33.2315,406756.2425,33.032,398490.9393,32.3345,381080.5613
3,000063.SZ,20220125,31.65,32.03,31.0,31.03,31.88,-0.8499999999999979,-2.6662,304484.89,956696.017,32.706,441106.692,33.4538,453907.8515,32.9609,412832.0159,33.7634,607300.1824,33.4734,614709.616,32.5924,404336.6303,33.266,414054.851,33.325,405996.8115,33.0863,400060.126,32.3352,383880.3905
4,000063.SZ,20220124,32.7,32.86,31.35,31.88,32.95,-1.0700000000000038,-3.2473,524638.99,1677047.624,33.362,455733.76,33.6123,452595.3277,32.9597,410596.3506,33.7712,607981.5817,33.461,614672.3354,32.64,407926.3033,33.579,433677.037,33.43,419487.24,33.1473,413936.874,32.3412,397553.9647
5,000063.SZ,20220121,33.99,34.09,32.85,32.95,34.02,-1.0700000000000003,-3.1452,469152.46,1560560.571,33.844,470443.662,33.6946,442487.7754,32.9279,403635.9847,33.7726,608016.4386,33.4437,613420.4977,32.6664,405930.1171,33.849,455817.901,33.4385,409492.309,33.155,409799.0913,32.3535,397679.5125
6,000063.SZ,20220120,33.65,34.33,33.53,34.02,33.65,0.37000000000000455,1.0996,515591.32,1754592.258,33.854,436298.474,33.7308,428709.4615,32.8688,397682.6303,33.7716,608228.0938,33.4221,613583.0616,32.6688,403292.2168,33.904,460252.573,33.427,401435.3275,33.121,414562.3883,32.3537,396672.3743
7,000063.SZ,20220119,34.1,34.36,33.47,33.65,34.31,-0.6600000000000037,-1.9236,391665.8,1321335.08,33.74,404518.68,33.6908,422793.9854,32.7676,392174.0026,33.7613,608470.4279,33.3923,612962.8069,32.6505,404344.4236,33.811,437435.649,33.3475,390781.46,33.0263,407414.0293,32.3455,393336.434
8,000063.SZ,20220118,34.28,34.57,34.01,34.31,34.29,0.020000000000003126,0.0583,377620.23,1294336.785,33.826,387003.01,33.6392,413634.69,32.6868,388989.5541,33.7584,610628.6709,33.3643,613417.1278,32.6579,404245.7847,33.741,437593.15,33.2775,384164.685,32.9377,401974.245,32.3538,396163.5192
9,000063.SZ,20220117,33.0,34.67,33.0,34.29,33.0,1.2899999999999991,3.9091,598188.5,2046916.498,33.796,411620.314,33.5131,402025.1115,32.58,390286.2988,33.756,616796.8242,33.3271,613079.2031,32.6625,407273.7861,33.652,428834.565,33.156,382485.934,32.8207,398986.4557,32.3477,396470.6703
10,000063.SZ,20220114,33.11,33.47,32.93,33.0,33.45,-0.45000000000000284,-1.3453,298426.52,991406.494,33.854,441192.14,33.4131,379891.8492,32.4829,382340.1429,33.7444,616661.046,33.2924,610959.8354,32.6649,404921.4667,33.573,412884.728,33.0745,375680.1795,32.709,387938.1193,32.3305,392722.0825
11,000063.SZ,20220113,34.42,34.55,33.38,33.45,34.08,-0.6299999999999955,-1.8486,356692.35,1206243.486,33.954,484206.672,33.4231,401112.3831,32.4306,387699.5585,33.736,617490.1231,33.2645,610560.6243,32.692,411744.9216,33.571,410301.572,33.074,378782.16,32.6283,388933.8347,32.3373,394374.7875
12,000063.SZ,20220112,34.3,34.43,33.81,34.08,34.16,-0.0799999999999983,-0.2342,304087.45,1034312.354,33.882,470352.618,33.3154,398654.5385,32.3926,386274.2718,33.7265,618037.7779,33.2333,609974.9995,32.6967,410900.6713,33.493,397301.908,33.063,389631.1205,32.5433,386490.5747,32.3428,394164.5007
13,000063.SZ,20220111,34.45,34.76,34.1,34.16,34.58,-0.4200000000000017,-1.2146,500706.75,1726196.204,33.656,488183.29,33.2108,398956.4908,32.3506,388798.3121,33.7139,619478.493,33.1972,609841.1874,32.6956,411321.3861,33.384,397938.772,32.9965,393062.7635,32.43,390411.3113,32.3428,393849.9033
14,000063.SZ,20220110,33.7,34.6,33.6,34.58,33.5,1.0799999999999983,3.2239,746047.63,2562468.528,33.508,446048.816,33.0777,383710.8923,32.2994,382718.8741,33.7053,619603.3254,33.1629,608450.5251,32.6925,410715.7761,33.281,405297.443,32.9315,404066.7925,32.3243,384655.0597,32.3362,393985.0703
15,000063.SZ,20220107,33.15,34.16,33.13,33.5,33.09,0.4099999999999966,1.239,513499.18,1730799.239,33.292,384577.316,32.8985,346271.0977,32.2353,372402.5035,33.6927,617552.5198,33.1287,606018.1813,32.682,405842.0457,33.028,363166.717,32.808,386789.6865,32.2123,375808.3603,32.3293,390949.6355
16,000063.SZ,20220106,32.7,33.23,32.51,33.09,32.95,0.14000000000000057,0.4249,287422.08,944802.505,33.188,336396.472,32.7738,333236.1769,32.1909,365437.7247,33.6895,617782.9156,33.1022,605696.8478,32.682,405300.3851,32.95,342618.082,32.7295,391717.296,32.1677,368966.141,32.3373,390328.719
17,000063.SZ,20220105,33.41,33.69,32.69,32.95,33.42,-0.46999999999999886,-1.4063,393240.81,1301922.556,33.104,324251.198,32.7408,346670.8946,32.1535,365497.2582,33.692,621403.7197,33.0804,605865.6356,32.6965,408918.024,32.884,344127.271,32.634,392403.2195,32.153,372382.2323,32.3673,394055.7783
18,000063.SZ,20220104,33.58,33.64,33.13,33.42,33.5,-0.0799999999999983,-0.2388,290034.38,968728.059,33.112,307694.254,32.7438,344149.7654,32.1279,366461.8665,33.6911,624201.6477,33.0568,605250.2211,32.7264,413668.088,32.814,330736.22,32.536,384164.7925,32.1353,369074.4007,32.3915,395729.7052
19,000063.SZ,20211231,33.12,33.66,33.04,33.5,32.98,0.5200000000000031,1.5767,438690.13,1467320.21,33.054,364546.07,32.7292,365968.01,32.0774,368666.6429,33.6854,633504.2686,33.0305,606224.0522,32.7428,416694.4641,32.66,336137.303,32.405,384062.401,32.1013,372582.9557,32.4112,400457.6383
20,000063.SZ,20211230,32.85,33.25,32.7,32.98,32.67,0.30999999999999517,0.9489,272594.96,901092.773,32.764,341756.118,32.6715,360893.4085,32.0197,365834.1953,33.665,634396.0499,33.0041,606156.0515,32.758,421796.4943,32.576,338475.631,32.277,375464.815,32.051,367183.1747,32.4172,399394.8865
21,000063.SZ,20211229,32.99,33.13,32.65,32.67,32.99,-0.3200000000000003,-0.97,226695.71,743246.187,32.712,348839.692,32.6623,395369.7446,31.9856,367756.2982,33.654,636513.8761,32.9827,609070.0383,32.7695,425070.5379,32.577,347262.748,32.157,378249.966,32.0123,367744.8833,32.4197,399373.4695
22,000063.SZ,20211228,33.26,33.43,32.76,32.99,33.13,-0.14000000000000057,-0.4226,310456.09,1023746.208,32.664,364003.344,32.6192,408739.7292,31.9703,372787.1315,33.6442,639807.9743,32.9559,608971.017,32.7863,429897.4589,32.633,381960.333,32.0685,381084.908,31.9927,374389.6093,32.4193,405503.6548
23,000063.SZ,20211227,31.98,33.58,31.96,33.13,32.05,1.0800000000000054,3.3697,574293.46,1899753.482,32.516,353778.186,32.5377,431939.3662,31.9341,374253.4006,33.6318,644998.1888,32.9289,608901.3282,32.7896,432374.7163,32.609,388186.755,31.953,386647.581,31.9497,376207.6323,32.4395,406733.8513
24,000063.SZ,20211224,32.68,32.85,31.92,32.05,32.72,-0.6700000000000017,-2.0477,324740.37,1044700.421,32.266,307728.536,32.3877,410927.6038,31.8859,365987.3224,33.6126,646178.9724,32.903,608265.0025,32.7899,432243.9477,32.582,402836.142,31.846,374333.868,31.8967,368477.414,32.465,407240.966
