,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,600009.SH,20211207,46.3,47.47,46.15,46.37,45.71,0.6599999999999966,1.4439,171442.0,802487.859,45.52,163438.438,46.5731,147555.8515,48.8665,161991.9791,46.2392,172828.5944,48.0432,168339.5971,46.4565,174321.9191,45.999,166364.616,47.612,141716.174,48.6727,160568.9583,47.8022,170692.6327
1,600009.SH,20211206,45.98,46.13,45.24,45.71,46.02,-0.3100000000000023,-0.6736,94122.06,429640.476,44.878,161623.938,46.7485,141938.3069,49.0,163436.2247,46.3091,172493.5768,48.1282,168707.5566,46.3476,173018.7371,46.218,157819.926,47.79,150828.238,48.8203,161865.0653,47.7827,171881.492
2,600009.SH,20211203,45.18,46.3,44.64,46.02,44.62,1.4000000000000057,3.1376,155242.33,707849.12,44.534,210191.31,47.0531,141349.8192,49.1553,165243.4806,46.3862,173207.0199,48.2136,169341.2767,46.2479,173292.558,46.506,154783.036,48.15,166404.2795,48.9537,164811.8477,47.7458,172597.6095
3,600009.SH,20211202,44.52,45.47,44.0,44.62,44.88,-0.2600000000000051,-0.5793,142350.97,637922.077,44.756,220881.624,47.2869,139945.32,49.2988,168320.8632,46.455,173028.5953,48.2891,169275.43,46.1541,173741.0715,46.735,149741.968,48.3005,163170.0895,49.0883,164226.4063,47.7033,174006.8045
4,600009.SH,20211201,43.9,45.37,43.5,44.88,43.16,1.720000000000006,3.9852,254034.83,1133764.057,45.646,204038.012,47.6569,140153.3592,49.5306,172949.2332,46.5336,172846.6481,48.3659,169247.608,46.0753,173323.0788,47.138,145348.263,48.5315,163007.126,49.2913,164818.9977,47.6808,176823.8335
5,600009.SH,20211130,44.03,44.54,43.08,43.16,43.99,-0.8300000000000054,-1.8868,162369.5,707102.594,46.478,169290.794,48.1108,131316.0677,49.7635,177550.2141,46.6148,172005.3443,48.4404,169084.9322,45.9905,171749.6468,47.617,128591.952,48.8,155494.5915,49.4923,163702.715,47.6033,175031.7362
6,600009.SH,20211129,44.95,45.5,43.8,43.99,47.13,-3.1400000000000006,-6.6624,336958.92,1496468.848,47.558,154015.914,48.6423,128917.9723,49.9665,178369.6474,46.7106,171512.0535,48.5328,169532.0803,45.9153,170844.6797,48.207,126053.386,49.1595,155318.963,49.7533,163476.0237,47.5738,174855.118
7,600009.SH,20211126,48.37,48.38,46.8,47.13,49.07,-1.9399999999999977,-3.9535,208693.9,989785.905,48.478,99374.762,49.0377,116754.0669,50.1538,179640.3732,46.7967,169992.62,48.6316,168524.525,45.8337,168335.3759,48.751,106863.042,49.5135,147984.149,49.9837,160906.5043,47.5453,173533.0372
8,600009.SH,20211125,49.04,49.22,48.62,49.07,49.04,0.030000000000001137,0.0612,58132.91,283935.261,48.714,78602.312,49.2531,127907.0962,50.2274,183485.8126,46.8682,169468.5715,48.7079,168350.4727,45.7099,167340.1759,49.116,99908.656,49.797,147915.2635,50.1627,163940.5593,47.4583,176404.436
9,600009.SH,20211124,48.57,49.15,48.01,49.04,48.56,0.4799999999999969,0.9885,80298.74,390197.699,48.63,86658.514,49.5485,154638.6331,50.1665,190721.2271,46.9324,169900.9537,48.7748,169258.0125,45.5657,168720.7479,49.216,107214.791,49.907,153213.992,50.287,175685.0683,47.2905,177136.7693
10,600009.SH,20211123,49.02,49.45,48.37,48.56,48.59,-0.030000000000001137,-0.0617,85995.1,419578.517,48.756,87893.11,49.5477,155427.8477,50.0256,190359.7124,47.0024,170119.6979,48.8379,170453.2306,45.4181,171170.7251,49.225,117067.732,50.0095,157671.1295,50.321,179349.4513,47.1217,177052.1953
11,600009.SH,20211122,48.31,48.72,48.0,48.59,48.31,0.28000000000000114,0.5796,63753.16,308962.401,48.856,98090.858,49.6,159512.2015,49.8976,190720.4947,47.074,170625.2385,48.9126,171580.7161,45.2847,172021.4105,49.362,143836.55,50.1215,163887.635,50.381,189155.068,46.9623,177660.8895
12,600009.SH,20211119,48.68,48.93,47.88,48.31,48.65,-0.3399999999999963,-0.6989,104831.65,505561.949,49.024,114351.322,49.7277,162591.5077,49.7656,190815.825,47.1427,171056.3326,48.9912,172958.6593,45.1531,173080.3532,49.794,178025.523,50.1775,169826.2535,50.4157,198344.5907,46.8168,178460.749
13,600009.SH,20211118,49.23,49.59,48.65,48.65,49.67,-1.0200000000000031,-2.0536,98413.92,481156.262,49.518,121215.0,49.8846,166747.2985,49.6453,191394.5371,47.2121,171012.6185,49.0784,174709.7104,45.0271,173769.8756,49.866,176598.211,50.265,171468.6255,50.372,204988.1023,46.6805,179817.047
14,600009.SH,20211117,49.09,49.92,49.09,49.67,49.06,0.6099999999999994,1.2434,86471.72,429182.542,49.802,127771.068,50.0708,173812.5846,49.5074,191643.0091,47.2763,171392.8545,49.1512,176249.3657,44.9063,174719.2273,49.925,180665.989,50.368,174554.365,50.2253,203974.5463,46.5277,182979.5503
15,600009.SH,20211116,49.7,50.25,48.88,49.06,49.43,-0.36999999999999744,-0.7485,136983.84,676463.178,49.694,146242.354,50.3115,183108.3131,49.3191,191804.885,47.3406,171695.6508,49.2128,177693.5363,44.7895,176476.8991,49.983,182397.231,50.43,181258.0965,50.0433,204367.5457,46.3412,182850.537
16,600009.SH,20211115,50.68,50.91,49.39,49.43,50.78,-1.3500000000000014,-2.6585,145055.48,723842.91,49.868,189582.242,50.4815,185194.7469,49.1435,189807.4991,47.411,171875.9583,49.283,179820.0405,44.7104,176751.7601,50.112,184584.54,50.5265,182187.3425,49.878,202034.564,46.1602,181795.8622
17,600009.SH,20211112,49.8,51.45,49.41,50.78,50.07,0.7100000000000009,1.418,139150.04,706375.436,50.564,241699.724,50.6092,187070.5938,48.9732,189291.0112,47.4758,171908.3604,49.3511,181523.8392,44.6427,175968.8964,50.276,189105.256,50.6,187928.2355,49.7043,201349.6433,45.9735,181289.248
18,600009.SH,20211111,48.88,50.28,48.71,50.07,49.13,0.9399999999999977,1.9133,131194.26,651049.128,50.214,231981.422,50.6108,192545.6069,48.7229,188823.9791,47.5254,171608.5247,49.4086,185345.3241,44.5583,175687.9527,50.478,195921.871,50.686,195956.511,49.477,200273.3743,45.777,182118.0947
19,600009.SH,20211110,49.96,50.2,48.66,49.13,49.93,-0.7999999999999972,-1.6022,178828.15,879177.149,50.048,233560.91,50.5831,196494.1662,48.5106,188584.7271,47.5823,171473.965,49.4566,187310.6246,44.4927,174782.7733,50.598,199213.193,50.8225,209920.207,49.2503,198966.0823,45.5877,181781.549
20,600009.SH,20211109,52.91,53.41,49.69,49.93,52.91,-2.979999999999997,-5.6322,353683.28,1793615.244,50.272,218552.108,50.6546,193328.8538,48.3397,187157.0697,47.6498,171432.9922,49.5119,189020.4943,44.4444,173976.3275,50.794,198274.527,50.869,210490.311,49.049,195307.568,45.4108,181068.2037
21,600009.SH,20211108,51.12,53.86,51.12,52.91,49.03,3.8799999999999955,7.9135,405642.89,2155580.261,50.356,179586.838,50.7146,178440.0408,48.1785,182154.3429,47.7221,169875.6567,49.5437,190242.2217,44.3816,171461.1028,50.881,183938.72,50.8905,211814.327,48.8393,187767.955,45.204,176748.4318
22,600009.SH,20211105,49.18,50.03,48.94,49.03,49.24,-0.21000000000000085,-0.4265,90558.53,447284.455,49.988,136510.788,50.5608,164201.8454,47.9688,175521.4321,47.7699,168514.0442,49.576,190522.9164,44.272,168217.9799,50.561,161626.984,50.7265,208504.1245,48.4847,178355.557,44.9533,172467.0692
23,600009.SH,20211104,50.45,50.5,48.89,49.24,50.25,-1.009999999999998,-2.01,139091.7,687363.28,50.742,159862.32,50.7115,169202.6323,47.8529,176478.6921,47.8544,169117.4731,49.6304,194512.6351,44.2208,169602.7492,50.664,166339.04,50.625,219183.048,48.2787,179438.929,44.7668,173191.992
