,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,600010.SH,20211207,2.89,2.9,2.75,2.8,2.87,-0.07000000000000028,-2.439,8796768.04,2471657.208,2.87,9129375.046,2.8377,12796656.6023,2.7474,10863853.6409,2.5114,13577743.7815,2.3724,12737801.5799,3.0311,13999567.748,2.899,12454256.965,2.728,11100503.9605,2.7177,10547354.46,3.0037,12316723.5153
1,600010.SH,20211206,2.86,2.93,2.85,2.87,2.87,0.0,0.0,8069612.12,2327081.073,2.888,9556712.918,2.8146,12742323.8546,2.7535,10994719.7688,2.5036,13610528.4033,2.3652,12731843.9866,3.0308,14105655.9011,2.897,14117330.441,2.718,11109160.452,2.7243,10672988.1357,3.0182,12699260.1558
2,600010.SH,20211203,2.91,2.92,2.81,2.87,2.94,-0.06999999999999984,-2.381,8600736.72,2461058.487,2.908,10612701.088,2.7831,12683359.0146,2.755,10978699.6121,2.4943,13616306.9519,2.3578,12751485.9772,3.0297,14242307.7755,2.87,14304891.486,2.7085,11427511.2025,2.7267,10815063.9617,3.0363,13047979.3808
3,600010.SH,20211202,2.86,2.99,2.82,2.94,2.87,0.06999999999999984,2.439,12674424.61,3674770.131,2.942,12671195.406,2.7485,12684673.0085,2.7565,10943080.5974,2.4846,13590952.7683,2.3501,12773567.9247,3.0272,14320684.6044,2.835,14088941.895,2.6905,11445544.315,2.727,10938827.195,3.0518,13590375.9398
4,600010.SH,20211201,2.87,2.92,2.82,2.87,2.89,-0.020000000000000018,-0.692,7505333.74,2149352.472,2.922,12785947.354,2.7162,12267838.5677,2.7556,10738108.7526,2.4745,13537552.4145,2.3418,12761814.7415,3.0237,14319080.8573,2.791,13630543.666,2.6755,11091880.1715,2.731,11040982.7433,3.0655,13637594.8657
5,600010.SH,20211130,3.0,3.04,2.88,2.89,2.97,-0.08000000000000007,-2.6936,10933457.4,3203462.314,2.928,15779138.884,2.6954,12354981.9669,2.7565,10704392.1847,2.4651,13526182.8244,2.3343,12791211.2221,3.0217,14416471.65,2.75,13610317.212,2.6645,11135102.161,2.7357,11232345.4983,3.0747,13863183.948
6,600010.SH,20211129,2.95,3.01,2.91,2.97,3.04,-0.06999999999999984,-2.3026,13349552.97,3949514.592,2.906,18677947.964,2.6731,12123810.4231,2.7571,10614264.5035,2.4554,13501819.9206,2.3272,12798489.4227,3.0201,14523761.1671,2.703,13378753.336,2.651,11068997.568,2.7367,11118727.8113,3.0818,14018954.5525
7,600010.SH,20211126,2.8,3.08,2.78,3.04,2.84,0.20000000000000018,7.0423,18893208.31,5642683.422,2.832,17997081.884,2.6423,11698476.4315,2.7541,10523058.1874,2.4456,13438197.8503,2.3197,12787526.0264,3.0168,14646553.8251,2.658,12769355.727,2.638,10938694.4305,2.735,10920065.7197,3.0875,14204233.4972
8,600010.SH,20211125,2.91,2.95,2.83,2.84,2.9,-0.06000000000000005,-2.069,13248184.35,3818536.522,2.728,15506688.384,2.6085,10935144.8592,2.7535,10245866.4035,2.4353,13343707.7526,2.3121,12743772.3241,3.0129,14726359.7067,2.614,11743854.689,2.6265,10332596.537,2.7307,10480471.5057,3.0878,14290773.577
9,600010.SH,20211124,2.7,2.98,2.7,2.9,2.78,0.1200000000000001,4.3165,22471291.39,6450187.773,2.66,14475139.978,2.5962,11026563.5346,2.7606,10121652.42,2.4265,13288071.1168,2.306,12731559.6734,3.0084,14812762.4053,2.59,11211858.987,2.623,10279779.5795,2.7327,10250831.0417,3.0903,14527106.7087
