,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,000963.SZ,20220128,35.47,37.39,35.47,36.6,35.17,1.4299999999999997,4.066,188451.38,690091.268,36.204,132509.562,37.9985,162283.5862,38.4779,228831.2309,36.1434,269287.9615,37.7214,294344.6256,36.6147,231614.4773,37.385,144503.787,39.355,212072.6185,38.7607,231535.2217,37.1303,215681.4923
1,000963.SZ,20220127,36.03,36.15,34.9,35.17,36.02,-0.8500000000000014,-2.3598,104174.96,369163.317,36.35,121678.726,38.4077,163966.2862,38.4591,229416.3185,36.2087,269781.2728,37.8104,297758.3224,36.5737,233349.806,37.623,148859.889,39.5635,223256.571,38.7507,231427.724,37.128,217397.5062
2,000963.SZ,20220126,36.32,36.5,35.55,36.02,36.01,0.010000000000005116,0.0278,99690.44,358658.92,36.954,125130.204,38.9277,176716.0008,38.4909,236893.5712,36.2883,270772.5401,37.8932,299818.4241,36.5616,238171.9993,38.098,160324.744,39.815,240047.821,38.7743,234948.9677,37.1493,219026.9148
3,000963.SZ,20220125,37.17,37.57,36.0,36.01,37.22,-1.2100000000000009,-3.2509,124914.54,458127.888,37.428,136385.022,39.4946,202304.7208,38.4576,237128.3712,36.3674,272398.2993,37.9695,302539.5898,36.5445,246082.1771,38.619,171736.984,39.949,248319.762,38.7963,239593.4597,37.1555,223772.7658
4,000963.SZ,20220124,36.22,37.65,35.94,37.22,37.33,-0.10999999999999943,-0.2947,145316.49,535852.69,38.044,140453.246,39.9162,216419.66,38.4226,237117.9341,36.4449,275844.2208,38.046,305797.3093,36.5097,252493.4847,39.21,180278.178,40.093,260930.2725,38.815,242101.0177,37.1648,227738.5925
5,000963.SZ,20220121,38.38,38.45,37.31,37.33,38.19,-0.8599999999999994,-2.2519,134297.2,507076.102,38.566,156498.012,40.2769,223672.4962,38.3379,236279.6735,36.4983,276531.3077,38.1253,308473.2059,36.4488,254263.4889,39.681,192738.654,40.1125,272002.6725,38.773,244201.9467,37.1552,234453.3087
6,000963.SZ,20220120,38.65,39.02,38.05,38.19,38.39,-0.20000000000000284,-0.521,121432.35,466540.702,38.896,176041.052,40.6577,244432.9146,38.2665,237984.3279,36.5575,277890.1151,38.202,312277.5927,36.3468,254017.7008,40.287,222543.314,40.058,272284.2815,38.737,251672.0917,37.1197,241141.9075
7,000963.SZ,20220119,39.09,39.35,38.03,38.39,39.09,-0.7000000000000028,-1.7907,155964.53,602178.985,39.242,195519.284,40.8123,255628.8469,38.1415,238063.2376,36.6126,280112.1712,38.275,316075.8495,36.2269,254467.1999,40.617,241240.954,39.989,276001.3935,38.627,251213.468,37.0462,244810.2747
8,000963.SZ,20220118,40.0,40.19,39.0,39.09,39.83,-0.7399999999999949,-1.8579,145255.66,571529.274,39.81,207088.946,40.9954,275333.9162,38.0291,238080.3718,36.6578,281999.296,38.3291,318847.0548,36.1141,254559.5147,40.969,249604.837,39.883,280235.091,38.508,250166.6397,36.9562,244955.966
9,000963.SZ,20220117,40.52,41.59,39.6,39.83,38.98,0.8500000000000014,2.1806,225540.32,908102.193,40.376,220103.11,41.0808,298006.5546,37.8762,239135.1212,36.6857,283567.0611,38.3821,322944.4605,36.0032,256662.4388,41.288,275497.535,39.662,279267.3345,38.3497,249218.6387,36.858,245167.6033
10,000963.SZ,20220114,39.45,40.24,38.8,38.98,39.92,-0.9400000000000048,-2.3547,232012.4,912341.143,40.796,228979.296,40.9938,301051.8577,37.6979,238859.1124,36.7041,284043.3789,38.4256,326705.6598,35.8804,257179.7727,41.325,279641.45,39.4485,275050.939,38.1853,248109.143,36.7435,244395.8545
11,000963.SZ,20220113,41.22,41.64,39.88,39.92,41.23,-1.3099999999999952,-3.1773,218823.51,882494.3,41.678,269045.576,40.9869,312214.3462,37.5541,237262.6644,36.7261,286319.2824,38.4623,330846.0018,35.7589,256303.7955,41.504,297653.253,39.3145,272711.6415,38.0173,244512.5723,36.655,244387.5092
12,000963.SZ,20220112,41.62,42.14,40.63,41.23,41.92,-0.6900000000000048,-1.646,213812.84,886712.747,41.992,286962.624,40.8092,323594.4215,37.4162,234521.1753,36.7643,287683.9426,38.4874,333915.923,35.6265,255368.1865,41.532,319770.898,39.1125,272261.0795,37.839,242436.6917,36.562,246732.3932
13,000963.SZ,20220111,41.62,43.29,41.44,41.92,41.93,-0.00999999999999801,-0.0238,210326.48,892057.333,42.128,292120.728,40.4254,317911.0785,37.2376,235117.7494,36.8105,290372.5463,38.5,339639.554,35.474,256515.7376,41.279,324902.54,38.885,273521.6975,37.5943,241346.835,36.4268,246655.1687
14,000963.SZ,20220110,43.4,43.62,41.8,41.93,43.39,-1.4600000000000009,-3.3648,269921.25,1148836.218,42.2,330891.96,40.0323,316791.7023,37.0582,233828.2544,36.8388,291144.9385,38.5309,347390.1779,35.3064,255944.9367,40.976,341582.367,38.6175,273012.4375,37.3227,241541.153,36.2792,246555.2178
15,000963.SZ,20220107,41.49,44.22,41.22,43.39,41.49,1.8999999999999986,4.5794,432343.8,1879864.231,41.854,330303.604,39.5969,314539.1815,36.8879,232665.8924,36.8644,290922.1135,38.5928,352814.7772,35.1401,255630.7425,40.544,351266.691,38.319,269933.593,37.0613,238468.217,36.1378,246352.5242
16,000963.SZ,20220106,41.76,41.98,39.8,41.49,41.91,-0.4199999999999946,-1.0021,308408.75,1261519.965,41.33,326260.93,38.9262,290966.6223,36.6985,225775.8003,36.881,290467.2831,38.6177,355341.7074,34.9673,252311.4433,39.829,322025.249,37.962,266236.4805,36.7893,228243.853,35.9735,244456.8113
17,000963.SZ,20220105,42.01,42.41,41.18,41.91,42.28,-0.37000000000000455,-0.8751,239603.36,1001461.935,41.072,352579.172,38.47,278105.3654,36.5609,221917.2726,36.9153,291666.6558,38.6442,358921.6601,34.8221,250756.95,39.361,310761.833,37.632,256199.725,36.5783,225766.7733,35.853,247080.6565
18,000963.SZ,20220104,40.2,42.58,40.03,42.28,40.2,2.0799999999999983,5.1741,404182.64,1696903.293,40.43,357684.352,38.0385,273922.5262,36.4247,222800.9738,36.9502,292138.8652,38.673,362406.0167,34.6739,250527.6037,38.797,310865.345,37.2775,250447.541,36.3753,223329.4497,35.7335,254636.4967
19,000963.SZ,20211231,40.99,41.0,39.85,40.2,40.77,-0.5700000000000003,-1.3981,266979.47,1073650.101,39.752,352272.774,37.5462,258970.9592,36.2529,219004.9121,36.983,292574.571,38.6918,364947.8562,34.5292,247056.8041,38.036,283037.134,36.8805,236079.1905,36.1707,217536.7263,35.5855,257996.1628
20,000963.SZ,20211230,40.15,41.55,39.62,40.77,40.2,0.5700000000000003,1.4179,412130.43,1674123.002,39.234,372229.778,37.2754,256820.6308,36.1594,220618.1024,37.0361,295210.8158,38.7183,368470.8654,34.4148,245577.2432,37.572,270460.428,36.6155,232342.9895,36.0623,215240.0997,35.4597,258180.9518
21,000963.SZ,20211229,39.0,40.29,38.7,40.2,38.7,1.5,3.876,439999.96,1745919.971,38.328,317789.568,36.9523,240513.7731,36.0132,215289.8618,37.1,298093.9405,38.7441,371962.7491,34.2976,242636.0228,37.125,247770.03,36.274,217942.232,35.9303,207409.7123,35.2748,253243.1628
22,000963.SZ,20211228,38.61,39.18,38.2,38.7,38.89,-0.18999999999999773,-0.4886,265129.26,1025656.018,37.65,268944.494,36.6262,222694.1115,35.8606,207244.8303,37.1858,299416.9665,38.7694,377471.8423,34.1896,240654.4773,36.693,224751.261,35.9925,203769.5885,35.833,201731.3537,35.0915,248495.5765
23,000963.SZ,20211227,37.92,38.99,37.28,38.89,37.61,1.2800000000000011,3.4034,377124.75,1446465.561,37.164,264046.338,36.4377,229868.9031,35.7585,205756.0788,37.2698,301439.9206,38.784,381219.1844,34.0859,240125.0435,36.491,222140.855,35.752,199568.9825,35.7577,202064.263,34.9453,246791.5578
24,000963.SZ,20211224,36.24,38.0,36.04,37.61,36.24,1.3699999999999974,3.7804,366764.49,1372713.421,36.32,213801.494,36.13,209141.8946,35.6494,199437.3562,37.3514,302381.9337,38.7956,383248.6762,33.9768,237843.5985,36.259,204442.508,35.496,191520.546,35.6953,200221.036,34.81,245555.7282
25,000963.SZ,20211223,36.6,36.88,36.0,36.24,36.81,-0.5700000000000003,-1.5485,139929.38,507313.428,35.91,168691.078,35.9154,190510.7554,35.5697,194112.6806,37.442,303066.9476,38.8185,387202.0054,33.8924,236656.4477,36.094,188600.495,35.32,182068.98,35.635,195694.5613,34.6935,243848.6593
26,000963.SZ,20211222,36.5,36.94,36.16,36.81,36.27,0.5399999999999991,1.4888,195774.59,718171.949,35.922,177750.492,35.7692,188732.7746,35.5385,197010.5559,37.5489,307410.2585,38.8393,393343.4093,33.8192,237823.3292,36.095,210447.712,35.2695,181353.155,35.594,196579.2117,34.5873,244288.4048
27,000963.SZ,20211221,35.01,36.65,34.8,36.27,34.67,1.6000000000000014,4.6149,240638.48,867780.163,35.736,180558.028,35.6223,188462.0715,35.5282,199823.4271,37.6347,309191.9082,38.8482,395229.2662,33.7523,239475.0535,35.903,201637.617,35.187,183269.2435,35.5413,197203.7823,34.4737,243503.0423
28,000963.SZ,20211220,35.31,35.85,34.62,34.67,35.56,-0.8900000000000006,-2.5028,125900.53,442612.66,35.818,180235.372,35.4431,179498.7485,35.5335,198685.2212,37.7225,311406.6926,38.8396,395776.5261,33.6875,240784.9265,35.758,190029.737,35.1645,179561.502,35.505,194592.1057,34.3657,244490.3872
29,000963.SZ,20211217,36.27,36.48,35.5,35.56,36.3,-0.7399999999999949,-2.0386,141212.41,505915.761,36.198,195083.522,35.4354,181856.1762,35.5841,206289.3674,37.8216,315223.1414,38.8439,397226.7587,33.6419,249373.2969,35.725,189121.247,35.238,184786.5225,35.5127,196586.272,34.277,245183.9852
30,000963.SZ,20211216,35.62,36.55,35.6,36.3,35.88,0.4199999999999946,1.1706,185226.45,670599.855,36.278,208509.912,35.3069,184925.7708,35.6138,212808.5359,37.9262,318392.1039,38.8437,400026.1567,33.6304,253272.8624,35.659,194225.551,35.3075,187629.9355,35.5,199827.763,34.1753,246936.3898
31,000963.SZ,20211215,36.68,36.9,35.81,35.88,36.68,-0.7999999999999972,-2.181,209812.27,759301.977,36.268,243144.932,35.1123,187304.9685,35.6238,223484.2126,38.0234,322503.2992,38.8504,402907.2332,33.6333,254928.1967,35.423,188114.434,35.333,187229.5535,35.5053,203367.2883,34.0775,246905.8883
32,000963.SZ,20211214,36.49,37.25,36.27,36.68,36.57,0.10999999999999943,0.3008,239025.2,878632.5,36.07,222717.206,34.9746,184837.3454,35.6038,233066.5909,38.1251,326347.2261,38.858,404585.0072,33.6497,255627.6239,35.292,182787.916,35.403,190221.4,35.5243,203104.862,33.9895,246606.0463
33,000963.SZ,20211213,36.0,36.63,35.72,36.57,35.96,0.6099999999999994,1.6963,200141.28,727201.697,35.698,199824.102,34.8631,176113.3208,35.5185,236081.5668,38.2004,329022.7332,38.8685,405839.9871,33.6661,258222.3835,35.013,176997.11,35.391,192025.967,35.5147,207952.072,33.8913,246328.9995
34,000963.SZ,20211210,36.0,36.57,35.67,35.96,36.25,-0.28999999999999915,-0.8,208344.36,751071.732,35.252,183158.972,34.7546,178725.25,35.4132,235039.3529,38.2802,333450.3439,38.8805,408240.8964,33.6984,262209.3144,34.733,178598.584,35.4135,198110.3,35.5147,213376.1673,33.8057,245391.1893
35,000963.SZ,20211209,34.99,36.72,34.85,36.25,34.89,1.3599999999999994,3.898,358401.55,1292026.056,35.04,179941.19,34.7438,175505.1954,35.3321,233557.2806,38.3581,337983.9456,38.8962,411612.3004,33.7136,264277.158,34.546,175537.465,35.4055,199241.5945,35.5373,224704.6707,33.7333,244518.99
36,000963.SZ,20211208,34.71,35.0,34.42,34.89,34.82,0.07000000000000028,0.201,107673.64,374090.773,34.578,133083.936,34.7354,165658.9946,35.2353,228287.6876,38.4201,341965.3946,38.8988,412180.6781,33.7399,267112.4431,34.444,152258.598,35.3435,189644.9615,35.5023,230611.7233,33.6622,241737.9458
37,000963.SZ,20211207,34.35,34.93,34.15,34.82,34.34,0.4799999999999969,1.3978,124559.68,431880.178,34.514,142858.626,34.8938,172613.3815,35.1994,231929.9829,38.4845,346340.1623,38.9094,415456.7479,33.7811,272461.5137,34.471,164900.87,35.3605,194986.865,35.4653,238407.0813,33.6157,244799.786
38,000963.SZ,20211206,34.95,34.95,34.11,34.34,34.9,-0.5599999999999952,-1.6046,116815.63,402761.349,34.328,154170.118,35.0469,176664.0838,35.1853,238840.4791,38.5439,353677.2928,38.9215,418480.2466,33.7915,273105.3572,34.571,169093.267,35.3785,196873.29,35.4043,239745.2923,33.5507,246480.82
39,000963.SZ,20211203,33.94,35.39,33.61,34.9,33.94,0.9600000000000009,2.8285,192255.45,667603.057,34.214,174038.196,35.2731,188420.5123,35.1494,241557.0597,38.6328,363422.8921,38.9282,420881.1257,33.8164,273981.3576,34.751,180451.798,35.4065,200318.7845,35.3663,241116.568,33.4902,247967.4992
40,000963.SZ,20211202,34.45,34.65,33.88,33.94,34.57,-0.6300000000000026,-1.8224,124115.28,423464.592,34.052,171133.74,35.3915,194794.4423,35.0953,241912.1768,38.7541,370328.6079,38.9296,423630.4325,33.8325,275575.0351,34.956,181034.32,35.4205,202628.869,35.3017,240682.566,33.4298,249392.0447
41,000963.SZ,20211201,34.29,34.76,33.95,34.57,33.89,0.6799999999999997,2.0065,156547.09,538767.558,34.31,171433.26,35.6285,210003.1085,35.0809,245842.8929,38.8491,375434.7171,38.9537,429784.9373,33.8812,279314.3905,35.243,186344.673,35.5465,210993.7155,35.2927,244262.446,33.3767,251114.2148
42,000963.SZ,20211130,33.78,34.3,33.5,33.89,33.77,0.11999999999999744,0.3553,181117.14,612998.856,34.428,186943.114,35.7231,215727.9669,35.0503,250609.1853,38.9282,380690.7842,38.972,433815.0375,33.9163,280610.5909,35.514,197654.884,35.6405,213263.335,35.285,251028.0947,33.3303,253832.6618
43,000963.SZ,20211129,34.57,35.38,33.64,33.77,34.09,-0.3200000000000003,-0.9387,216156.02,744590.997,34.814,184016.416,35.8092,214601.1785,35.0612,258983.3712,39.0177,385186.2181,39.0192,437530.9001,33.9449,280941.2841,35.769,207054.824,35.7655,223429.553,35.2593,251963.5023,33.289,256462.0255
44,000963.SZ,20211126,35.13,35.21,34.08,34.09,35.23,-1.1399999999999935,-3.2359,177733.17,615078.776,35.288,186865.4,35.9215,214474.6931,35.0897,273006.8344,39.0989,389475.0896,39.0652,441834.4902,33.9793,281155.1548,36.094,217622.016,35.9055,230764.959,35.2357,251569.2827,33.247,265693.2303
45,000963.SZ,20211125,35.1,35.57,34.79,35.23,35.16,0.07000000000000028,0.1991,125612.88,442236.955,35.86,190934.9,36.0054,213286.6169,35.0694,285595.9356,39.1724,394229.4983,39.113,447502.8363,34.0237,282535.1851,36.265,222945.724,36.033,249288.2735,35.2143,254236.8313,33.2572,269959.0078
