,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,601377.SH,20220128,8.81,8.87,8.62,8.63,8.76,-0.129999999999999,-1.484,608315.47,532190.87,8.82,625269.734,9.1062,705793.5023,9.5276,920081.6441,9.5517,1542284.5812,9.5816,1706639.4379,9.2608,1109780.1197,9.022,670127.816,9.2895,761775.9235,9.46,810266.9663,9.2752,1152469.5525
1,601377.SH,20220127,8.9,8.96,8.74,8.76,8.93,-0.16999999999999993,-1.9037,555588.9,491752.999,8.938,612449.928,9.17,700715.5092,9.5682,959897.0009,9.5579,1548471.3044,9.5846,1723083.8521,9.2717,1108936.1223,9.071,732674.85,9.3525,785013.164,9.5093,829673.6603,9.2745,1153363.5455
2,601377.SH,20220126,8.75,8.98,8.7,8.93,8.71,0.21999999999999886,2.5258,661079.4,585184.177,9.06,717659.796,9.2223,715376.8985,9.6129,1062878.6844,9.5633,1554068.304,9.5821,1726640.1053,9.2807,1110810.8757,9.143,746158.521,9.399,788475.8155,9.5503,859463.3197,9.2715,1156202.5127
3,601377.SH,20220125,9.06,9.12,8.7,8.71,9.07,-0.35999999999999943,-3.9691,758228.05,673716.518,9.12,732871.246,9.2708,742282.3577,9.6418,1121102.9779,9.5686,1567043.7898,9.5775,1727306.4668,9.2872,1118478.1904,9.206,735033.176,9.4435,795825.4185,9.5853,887304.3327,9.266,1166375.4837
4,601377.SH,20220124,9.12,9.22,9.03,9.07,9.22,-0.15000000000000036,-1.6269,543136.85,494686.992,9.214,709291.506,9.3331,784639.7569,9.6741,1229535.3047,9.5774,1583374.7832,9.5747,1729034.4004,9.3007,1120255.0272,9.281,713440.527,9.493,784025.009,9.6303,956652.136,9.2695,1170827.0152
5,601377.SH,20220121,9.33,9.39,9.18,9.22,9.37,-0.14999999999999858,-1.6009,544216.44,504296.566,9.224,714985.898,9.3808,811317.7215,9.6926,1344649.7491,9.581,1591730.6931,9.5693,1731992.3824,9.3113,1125133.8741,9.318,733745.538,9.522,792330.783,9.6617,1003948.8277,9.2705,1181167.669
6,601377.SH,20220120,9.25,9.48,9.15,9.37,9.23,0.1399999999999988,1.5168,1081638.24,1010112.972,9.204,852899.772,9.43,822468.3831,9.6891,1367252.4962,9.5834,1602332.4673,9.5643,1733607.301,9.3196,1129416.5743,9.352,780408.931,9.5505,801937.554,9.697,1121040.4843,9.2693,1187085.6453
7,601377.SH,20220119,9.17,9.37,9.16,9.23,9.18,0.05000000000000071,0.5447,737136.65,682480.478,9.226,774657.246,9.4692,806408.8554,9.6776,1384097.9376,9.583,1602629.4221,9.5588,1735560.0062,9.3256,1132743.5464,9.367,803132.531,9.5745,785025.0895,9.715,1173009.389,9.2688,1184453.4425
8,601377.SH,20220118,9.11,9.26,9.08,9.18,9.12,0.0600000000000005,0.6579,640329.35,586691.634,9.292,737195.106,9.52,832249.1346,9.665,1393653.97,9.5834,1608920.7049,9.5542,1744305.2789,9.3369,1141225.9057,9.413,818413.905,9.613,812494.84,9.7343,1296602.406,9.2757,1187400.611
9,601377.SH,20220117,9.07,9.21,9.04,9.12,9.12,0.0,0.0,571608.81,521068.236,9.348,717589.548,9.5592,831057.7946,9.6468,1392219.9482,9.5857,1615306.0892,9.5466,1744399.0837,9.3488,1154233.5191,9.481,823298.474,9.639,846544.883,9.7517,1423825.693,9.286,1203398.8337
10,601377.SH,20220114,9.41,9.44,9.05,9.12,9.48,-0.3600000000000012,-3.7975,1233785.81,1134189.44,9.412,752505.178,9.6131,849247.2292,9.6315,1394806.4721,9.5877,1623975.6272,9.5395,1745968.4753,9.364,1163962.7739,9.557,853424.031,9.679,880336.5415,9.751,1448529.0607,9.2912,1205910.846
11,601377.SH,20220113,9.61,9.74,9.48,9.48,9.56,-0.08000000000000007,-0.8368,690425.61,662429.812,9.5,707918.09,9.6577,794511.3869,9.6203,1373674.4768,9.5892,1627118.9333,9.5328,1747363.7537,9.3836,1164538.9741,9.634,837351.478,9.7285,878173.0655,9.7463,1462548.9753,9.2962,1201777.102
12,601377.SH,20220112,9.52,9.6,9.45,9.56,9.46,0.09999999999999964,1.0571,549825.95,524195.239,9.508,831607.816,9.6708,795959.5962,9.6009,1373175.3332,9.5877,1632197.0373,9.5239,1760532.8714,9.3976,1168890.6551,9.655,830793.11,9.754,916115.719,9.7237,1474936.18,9.2938,1202610.2378
13,601377.SH,20220111,9.42,9.62,9.41,9.46,9.44,0.02000000000000135,0.2119,542301.56,515679.543,9.534,899632.704,9.6885,810307.7431,9.5791,1379409.6844,9.5873,1641434.289,9.5198,1765242.962,9.4121,1175947.1037,9.681,856617.661,9.775,963439.911,9.6903,1476327.7353,9.291,1211708.3917
14,601377.SH,20220110,9.61,9.7,9.41,9.44,9.56,-0.120000000000001,-1.2552,746186.96,710769.676,9.614,929007.4,9.7185,825776.0038,9.5621,1402240.2276,9.5888,1649357.8438,9.5167,1770750.7857,9.4271,1190677.4119,9.705,854609.491,9.805,1078257.9405,9.6617,1480236.0373,9.2897,1212170.1033
15,601377.SH,20220107,9.57,9.86,9.54,9.56,9.52,0.040000000000000924,0.4202,1010850.37,978023.645,9.702,954342.884,9.7615,867340.9808,9.5447,1426072.7988,9.5906,1656173.8456,9.5138,1778078.4936,9.4475,1198085.6456,9.726,850916.028,9.8335,1139050.4725,9.6383,1472539.7377,9.288,1212828.4155
16,601377.SH,20220106,9.64,9.73,9.31,9.52,9.69,-0.16999999999999993,-1.7544,1308874.24,1240850.627,9.768,966784.866,9.7723,891224.0454,9.52,1438670.5076,9.5928,1670082.8992,9.5113,1784671.5057,9.4663,1212313.0401,9.749,823466.177,9.8695,1291356.261,9.6137,1461293.2163,9.2862,1205064.5037
17,601377.SH,20220105,9.84,9.95,9.67,9.69,9.86,-0.16999999999999993,-1.7241,889950.39,873475.918,9.802,829978.404,9.8031,886498.4869,9.4888,1417794.7979,9.5937,1674454.4208,9.5063,1781981.0311,9.4912,1221722.0887,9.782,766917.648,9.889,1357947.818,9.5903,1443057.2047,9.2847,1194853.1898
18,601377.SH,20220104,9.89,9.92,9.75,9.86,9.88,-0.02000000000000135,-0.2024,689175.04,677948.834,9.828,813602.618,9.8354,909618.9408,9.4565,1409120.5294,9.5932,1695563.3788,9.5004,1784111.8154,9.5113,1241959.1896,9.813,806575.775,9.895,1535696.6565,9.5633,1457343.526,9.2802,1200622.8167
19,601377.SH,20211231,9.9,10.03,9.82,9.88,9.89,-0.009999999999999787,-0.1011,872864.38,864262.043,9.796,780211.582,9.8454,968088.4515,9.4194,1409157.3906,9.5926,1711930.4102,9.4934,1790398.1142,9.5297,1254363.3921,9.797,869791.292,9.887,1724089.3025,9.5297,1486254.1707,9.2778,1203994.7462
20,601377.SH,20211230,9.67,9.95,9.65,9.89,9.69,0.20000000000000107,2.064,1073060.28,1058353.516,9.75,747489.172,9.8531,1016045.7908,9.385,1405836.2709,9.593,1728206.9538,9.4883,1790898.677,9.5493,1273527.4701,9.801,907249.052,9.848,1746081.5755,9.491,1505131.107,9.2777,1204597.846
21,601377.SH,20211229,9.81,9.82,9.67,9.69,9.82,-0.13000000000000078,-1.3238,624841.93,607864.349,9.73,680147.488,9.8662,1151861.3192,9.3541,1399280.2515,9.5952,1749682.4017,9.4829,1792354.4008,9.5711,1301635.1185,9.823,918994.653,9.8025,1775147.724,9.4433,1489332.4347,9.2768,1201137.1572
